"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age50_59",200048,126957,37958138,4606379,"Poland","PL",50,59,10,"2021-W05"
"Age5_9",0,0,37958138,NA,"Poland","PL",5,9,5,"2021-W05"
"Age60_69",131306,71339,37958138,5179612,"Poland","PL",60,69,10,"2021-W05"
"Age70_79",130850,14638,37958138,2783163,"Poland","PL",70,79,10,"2021-W05"
"Age80+",364922,4801,37958138,1685759,"Poland","PL",80,100,21,"2021-W05"
"Age18_24",10915,3845,10295909,775701,"Portugal","PT",18,24,7,"2021-W05"
"Age25_49",132561,61572,10295909,3360653,"Portugal","PT",25,49,25,"2021-W05"
"Age50_59",56766,22401,10295909,1485319,"Portugal","PT",50,59,10,"2021-W05"
"Age60_69",32640,11723,10295909,1299674,"Portugal","PT",60,69,10,"2021-W05"
"Age70_79",20751,3734,10295909,981649,"Portugal","PT",70,79,10,"2021-W05"
"Age80+",69493,14304,10295909,675863,"Portugal","PT",80,100,21,"2021-W05"
"Age<18",142,8,10295909,1717050,"Portugal","PT",0,17,18,"2021-W05"
"Age15_17",23,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W05"
"Age18_24",10666,1526,10327589,810921,"Sweden","SE",18,24,7,"2021-W05"
"Age25_49",84798,15176,10327589,3404540,"Sweden","SE",25,49,25,"2021-W05"
"Age50_59",52450,10602,10327589,1297863,"Sweden","SE",50,59,10,"2021-W05"
"Age60_69",39591,8728,10327589,1108438,"Sweden","SE",60,69,10,"2021-W05"
"Age70_79",41636,13420,10327589,989013,"Sweden","SE",70,79,10,"2021-W05"
"Age80+",115033,43671,10327589,536306,"Sweden","SE",80,100,21,"2021-W05"
"Age18_24",1187,766,2095861,141225,"Slovenia","SI",18,24,7,"2021-W05"
"Age25_49",16797,11562,2095861,711365,"Slovenia","SI",25,49,25,"2021-W05"
"Age50_59",9767,6895,2095861,303125,"Slovenia","SI",50,59,10,"2021-W05"
"Age60_69",4522,3024,2095861,278944,"Slovenia","SI",60,69,10,"2021-W05"
"Age70_79",3740,2339,2095861,175640,"Slovenia","SI",70,79,10,"2021-W05"
"Age80+",20378,13737,2095861,114167,"Slovenia","SI",80,100,21,"2021-W05"
"Age<18",25,14,2095861,371395,"Slovenia","SI",0,17,18,"2021-W05"
"Age10_14",1,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W05"
"Age15_17",13,4,5457873,156256,"Slovakia","SK",15,17,3,"2021-W05"
"Age18_24",7595,1162,5457873,398739,"Slovakia","SK",18,24,7,"2021-W05"
"Age25_49",61741,16440,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W05"
"Age50_59",29359,7846,5457873,704900,"Slovakia","SK",50,59,10,"2021-W05"
"Age60_69",21456,5131,5457873,689318,"Slovakia","SK",60,69,10,"2021-W05"
"Age70_79",30271,1213,5457873,391090,"Slovakia","SK",70,79,10,"2021-W05"
"Age80+",32915,213,5457873,184680,"Slovakia","SK",80,100,21,"2021-W05"
"Age0_4",2,1,8901064,NA,"Austria","AT",0,4,5,"2021-W06"
"Age10_14",12,5,8901064,421998,"Austria","AT",10,14,5,"2021-W06"
"Age15_17",172,114,8901064,259561,"Austria","AT",15,17,3,"2021-W06"
"Age18_24",10575,5536,8901064,696064,"Austria","AT",18,24,7,"2021-W06"
"Age25_49",91352,60153,8901064,3006228,"Austria","AT",25,49,25,"2021-W06"
"Age50_59",60080,40445,8901064,1396889,"Austria","AT",50,59,10,"2021-W06"
"Age5_9",6,1,8901064,NA,"Austria","AT",5,9,5,"2021-W06"
"Age60_69",28775,19623,8901064,1016016,"Austria","AT",60,69,10,"2021-W06"
"Age70_79",20896,14311,8901064,769199,"Austria","AT",70,79,10,"2021-W06"
"Age80+",74996,48584,8901064,474047,"Austria","AT",80,100,21,"2021-W06"
"Age18_24",18769,8565,11522440,930629,"Belgium","BE",18,24,7,"2021-W06"
"Age25_49",124273,56064,11522440,3751281,"Belgium","BE",25,49,25,"2021-W06"
"Age50_59",63665,30470,11522440,1591660,"Belgium","BE",50,59,10,"2021-W06"
"Age60_69",38325,20918,11522440,1347513,"Belgium","BE",60,69,10,"2021-W06"
"Age70_79",31451,23226,11522440,924351,"Belgium","BE",70,79,10,"2021-W06"
"Age80+",113959,94917,11522440,656762,"Belgium","BE",80,100,21,"2021-W06"
"Age<18",1756,867,11522440,2320244,"Belgium","BE",0,17,18,"2021-W06"
"Age18_24",569,238,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W06"
"Age25_49",18015,6517,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W06"
"Age50_59",17156,6607,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W06"
"Age60_69",13844,5744,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W06"
"Age70_79",3682,1373,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W06"
"Age80+",1400,217,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W06"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W06"
"Age18_24",160,99,888005,84850,"Cyprus","CY",18,24,7,"2021-W06"
"Age25_49",3864,2766,888005,330295,"Cyprus","CY",25,49,25,"2021-W06"
"Age50_59",1944,1335,888005,107634,"Cyprus","CY",50,59,10,"2021-W06"
"Age60_69",1662,1114,888005,94714,"Cyprus","CY",60,69,10,"2021-W06"
"Age70_79",1756,687,888005,66429,"Cyprus","CY",70,79,10,"2021-W06"
"Age80+",20524,8478,888005,33530,"Cyprus","CY",80,100,21,"2021-W06"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W06"
"Age18_24",6055,4112,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W06"
"Age25_49",86456,63660,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W06"
"Age50_59",42298,29838,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W06"
"Age60_69",28449,19404,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W06"
"Age70_79",18815,10686,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W06"
"Age80+",112825,41495,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W06"
"Age<18",110,64,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W06"
"Age18_24",6606,4210,5822763,522153,"Denmark","DK",18,24,7,"2021-W06"
"Age25_49",64240,49214,5822763,1843666,"Denmark","DK",25,49,25,"2021-W06"
"Age50_59",37277,29226,5822763,800444,"Denmark","DK",50,59,10,"2021-W06"
"Age60_69",29916,24337,5822763,663646,"Denmark","DK",60,69,10,"2021-W06"
"Age70_79",25857,20855,5822763,564390,"Denmark","DK",70,79,10,"2021-W06"
"Age80+",70849,44605,5822763,272326,"Denmark","DK",80,100,21,"2021-W06"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W06"
"Age18_24",1662,910,1328976,87626,"Estonia","EE",18,24,7,"2021-W06"
"Age25_49",12901,8213,1328976,460829,"Estonia","EE",25,49,25,"2021-W06"
"Age50_59",7787,4803,1328976,171453,"Estonia","EE",50,59,10,"2021-W06"
"Age60_69",6982,4330,1328976,163237,"Estonia","EE",60,69,10,"2021-W06"
"Age70_79",5471,1922,1328976,111342,"Estonia","EE",70,79,10,"2021-W06"
"Age80+",11180,2559,1328976,77445,"Estonia","EE",80,100,21,"2021-W06"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W06"
"Age18_24",1928,810,10718565,782452,"Greece","EL",18,24,7,"2021-W06"
"Age25_49",76551,48029,10718565,3497414,"Greece","EL",25,49,25,"2021-W06"
"Age50_59",44393,30914,10718565,1515472,"Greece","EL",50,59,10,"2021-W06"
"Age60_69",18039,11663,10718565,1291651,"Greece","EL",60,69,10,"2021-W06"
"Age70_79",5402,2627,10718565,1003958,"Greece","EL",70,79,10,"2021-W06"
"Age80+",225935,61259,10718565,773240,"Greece","EL",80,100,21,"2021-W06"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W06"
"Age0_4",9,7,47332614,NA,"Spain","ES",0,4,5,"2021-W06"
"Age10_14",34,8,47332614,2535060,"Spain","ES",10,14,5,"2021-W06"
"Age15_17",313,104,47332614,1448603,"Spain","ES",15,17,3,"2021-W06"
"Age18_24",51184,31451,47332614,3303575,"Spain","ES",18,24,7,"2021-W06"
"Age25_49",644830,446023,47332614,16481919,"Spain","ES",25,49,25,"2021-W06"
"Age50_59",336769,241090,47332614,7035203,"Spain","ES",50,59,10,"2021-W06"
"Age5_9",12,6,47332614,NA,"Spain","ES",5,9,5,"2021-W06"
"Age60_69",186330,137534,47332614,5350604,"Spain","ES",60,69,10,"2021-W06"
"Age70_79",56364,45927,47332614,3984504,"Spain","ES",70,79,10,"2021-W06"
"Age80+",255782,207778,47332614,2851053,"Spain","ES",80,100,21,"2021-W06"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W06"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W06"
"Age15_17",234,45,5525292,178021,"Finland","FI",15,17,3,"2021-W06"
"Age18_24",6343,2361,5525292,432594,"Finland","FI",18,24,7,"2021-W06"
"Age25_49",59415,31953,5525292,1728083,"Finland","FI",25,49,25,"2021-W06"
"Age50_59",31159,14779,5525292,724665,"Finland","FI",50,59,10,"2021-W06"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W06"
"Age60_69",20918,7630,5525292,716579,"Finland","FI",60,69,10,"2021-W06"
"Age70_79",18397,3172,5525292,561908,"Finland","FI",70,79,10,"2021-W06"
"Age80+",81750,9738,5525292,312406,"Finland","FI",80,100,21,"2021-W06"
"Age18_24",16879,4086,67320216,5444270,"France","FR",18,24,7,"2021-W06"
"Age25_49",263233,93105,67320216,20684932,"France","FR",25,49,25,"2021-W06"
"Age50_59",340382,171465,67320216,8805539,"France","FR",50,59,10,"2021-W06"
"Age60_69",232881,94900,67320216,8007585,"France","FR",60,69,10,"2021-W06"
"Age70_79",626328,91305,67320216,5692912,"France","FR",70,79,10,"2021-W06"
"Age80+",926480,191932,67320216,4144810,"France","FR",80,100,21,"2021-W06"
"Age<18",639,51,67320216,14540168,"France","FR",0,17,18,"2021-W06"
"Age0_4",0,0,4058165,NA,"Croatia","HR",0,4,5,"2021-W06"
"Age10_14",0,2,4058165,202389,"Croatia","HR",10,14,5,"2021-W06"
"Age15_17",30,17,4058165,115854,"Croatia","HR",15,17,3,"2021-W06"
"Age18_24",1386,1014,4058165,321108,"Croatia","HR",18,24,7,"2021-W06"
"Age25_49",23494,18306,4058165,1319478,"Croatia","HR",25,49,25,"2021-W06"
"Age50_59",16024,12059,4058165,570899,"Croatia","HR",50,59,10,"2021-W06"
"Age5_9",1,1,4058165,NA,"Croatia","HR",5,9,5,"2021-W06"
"Age60_69",13420,8580,4058165,562891,"Croatia","HR",60,69,10,"2021-W06"
"Age70_79",11166,6210,4058165,364156,"Croatia","HR",70,79,10,"2021-W06"
"Age80+",14213,10104,4058165,222308,"Croatia","HR",80,100,21,"2021-W06"
"Age18_24",13486,7778,9769526,741094,"Hungary","HU",18,24,7,"2021-W06"
"Age25_49",103009,62919,9769526,3490565,"Hungary","HU",25,49,25,"2021-W06"
"Age50_59",71332,34972,9769526,1235206,"Hungary","HU",50,59,10,"2021-W06"
"Age60_69",38684,21558,9769526,1295058,"Hungary","HU",60,69,10,"2021-W06"
"Age70_79",28343,9266,9769526,859765,"Hungary","HU",70,79,10,"2021-W06"
"Age80+",83590,4905,9769526,438790,"Hungary","HU",80,100,21,"2021-W06"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W06"
"Age18_24",9754,5118,4964440,433572,"Ireland","IE",18,24,7,"2021-W06"
"Age25_49",92156,54433,4964440,1749671,"Ireland","IE",25,49,25,"2021-W06"
"Age50_59",38732,21531,4964440,606007,"Ireland","IE",50,59,10,"2021-W06"
"Age60_69",20737,9813,4964440,480682,"Ireland","IE",60,69,10,"2021-W06"
"Age70_79",8838,2398,4964440,322167,"Ireland","IE",70,79,10,"2021-W06"
"Age80+",19935,5887,4964440,170706,"Ireland","IE",80,100,21,"2021-W06"
"Age<18",25,16,4964440,1201635,"Ireland","IE",0,17,18,"2021-W06"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W06"
"Age10_14",1,0,364134,23630,"Iceland","IS",10,14,5,"2021-W06"
"Age15_17",11,3,364134,13145,"Iceland","IS",15,17,3,"2021-W06"
"Age18_24",686,142,364134,34868,"Iceland","IS",18,24,7,"2021-W06"
"Age25_49",3674,1675,364134,131004,"Iceland","IS",25,49,25,"2021-W06"
"Age50_59",1303,501,364134,43992,"Iceland","IS",50,59,10,"2021-W06"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W06"
"Age60_69",1338,596,364134,37414,"Iceland","IS",60,69,10,"2021-W06"
"Age70_79",1511,537,364134,22890,"Iceland","IS",70,79,10,"2021-W06"
"Age80+",5634,2313,364134,12602,"Iceland","IS",80,100,21,"2021-W06"
"Age18_24",59886,40105,59641488,4121339,"Italy","IT",18,24,7,"2021-W06"
"Age25_49",709699,550984,59641488,18920355,"Italy","IT",25,49,25,"2021-W06"
"Age50_59",420683,342243,59641488,9414195,"Italy","IT",50,59,10,"2021-W06"
"Age60_69",261460,212287,59641488,7364364,"Italy","IT",60,69,10,"2021-W06"
"Age70_79",71177,47972,59641488,5968373,"Italy","IT",70,79,10,"2021-W06"
"Age80+",219801,121283,59641488,4419703,"Italy","IT",80,100,21,"2021-W06"
"Age<18",268,134,59641488,9433159,"Italy","IT",0,17,18,"2021-W06"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W06"
"Age10_14",1,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W06"
"Age15_17",174,121,2794090,76077,"Lithuania","LT",15,17,3,"2021-W06"
"Age18_24",3304,1523,2794090,209209,"Lithuania","LT",18,24,7,"2021-W06"
"Age25_49",37621,19349,2794090,914337,"Lithuania","LT",25,49,25,"2021-W06"
"Age50_59",28203,15357,2794090,419039,"Lithuania","LT",50,59,10,"2021-W06"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W06"
"Age60_69",19861,10916,2794090,351248,"Lithuania","LT",60,69,10,"2021-W06"
"Age70_79",4504,2712,2794090,236890,"Lithuania","LT",70,79,10,"2021-W06"
"Age80+",5988,3530,2794090,164546,"Lithuania","LT",80,100,21,"2021-W06"
"Age10_14",0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W06"
"Age15_17",7,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W06"
"Age18_24",460,113,626108,52409,"Luxembourg","LU",18,24,7,"2021-W06"
"Age25_49",5248,1723,626108,239349,"Luxembourg","LU",25,49,25,"2021-W06"
"Age50_59",2336,780,626108,89549,"Luxembourg","LU",50,59,10,"2021-W06"
"Age60_69",866,303,626108,61985,"Luxembourg","LU",60,69,10,"2021-W06"
"Age70_79",617,176,626108,38352,"Luxembourg","LU",70,79,10,"2021-W06"
"Age80+",2636,814,626108,24925,"Luxembourg","LU",80,100,21,"2021-W06"
"Age10_14",0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W06"
"Age15_17",6,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W06"
"Age18_24",1176,839,1907675,119249,"Latvia","LV",18,24,7,"2021-W06"
"Age25_49",9553,7616,1907675,639712,"Latvia","LV",25,49,25,"2021-W06"
"Age50_59",5345,4173,1907675,265997,"Latvia","LV",50,59,10,"2021-W06"
"Age60_69",4012,3046,1907675,241651,"Latvia","LV",60,69,10,"2021-W06"
"Age70_79",935,619,1907675,170557,"Latvia","LV",70,79,10,"2021-W06"
"Age80+",293,89,1907675,111052,"Latvia","LV",80,100,21,"2021-W06"
"Age18_24",1054,524,514564,42136,"Malta","MT",18,24,7,"2021-W06"
"Age25_49",11627,4633,514564,205154,"Malta","MT",25,49,25,"2021-W06"
"Age50_59",4618,2565,514564,59168,"Malta","MT",50,59,10,"2021-W06"
"Age60_69",2350,1153,514564,59551,"Malta","MT",60,69,10,"2021-W06"
"Age70_79",1393,650,514564,44918,"Malta","MT",70,79,10,"2021-W06"
"Age80+",14421,6302,514564,21689,"Malta","MT",80,100,21,"2021-W06"
"Age<18",6,1,514564,81948,"Malta","MT",0,17,18,"2021-W06"
"Age18_24",3470,1196,5367580,470970,"Norway","NO",18,24,7,"2021-W06"
"Age25_49",37271,17346,5367580,1825133,"Norway","NO",25,49,25,"2021-W06"
"Age50_59",15784,6659,5367580,703830,"Norway","NO",50,59,10,"2021-W06"
"Age60_69",11557,5401,5367580,582495,"Norway","NO",60,69,10,"2021-W06"
"Age70_79",28217,7670,5367580,435834,"Norway","NO",70,79,10,"2021-W06"
"Age80+",143956,37493,5367580,230710,"Norway","NO",80,100,21,"2021-W06"
"Age<18",49,6,5367580,1118608,"Norway","NO",0,17,18,"2021-W06"
"Age0_4",2,0,37958138,NA,"Poland","PL",0,4,5,"2021-W06"
"Age10_14",4,1,37958138,1998280,"Poland","PL",10,14,5,"2021-W06"
"Age15_17",482,379,37958138,1051166,"Poland","PL",15,17,3,"2021-W06"
"Age18_24",57609,38067,37958138,2754264,"Poland","PL",18,24,7,"2021-W06"
"Age25_49",388059,280686,37958138,14035724,"Poland","PL",25,49,25,"2021-W06"
"Age50_59",213859,163979,37958138,4606379,"Poland","PL",50,59,10,"2021-W06"
"Age5_9",0,0,37958138,NA,"Poland","PL",5,9,5,"2021-W06"
"Age60_69",145141,101935,37958138,5179612,"Poland","PL",60,69,10,"2021-W06"
"Age70_79",235793,32555,37958138,2783163,"Poland","PL",70,79,10,"2021-W06"
"Age80+",477014,40033,37958138,1685759,"Poland","PL",80,100,21,"2021-W06"
"Age18_24",12392,6918,10295909,775701,"Portugal","PT",18,24,7,"2021-W06"
"Age25_49",146491,92516,10295909,3360653,"Portugal","PT",25,49,25,"2021-W06"
"Age50_59",61871,38595,10295909,1485319,"Portugal","PT",50,59,10,"2021-W06"
"Age60_69",35366,21394,10295909,1299674,"Portugal","PT",60,69,10,"2021-W06"
"Age70_79",23637,11727,10295909,981649,"Portugal","PT",70,79,10,"2021-W06"
"Age80+",84331,45865,10295909,675863,"Portugal","PT",80,100,21,"2021-W06"
"Age<18",180,74,10295909,1717050,"Portugal","PT",0,17,18,"2021-W06"
"Age15_17",30,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W06"
"Age18_24",12396,3403,10327589,810921,"Sweden","SE",18,24,7,"2021-W06"
"Age25_49",95404,31785,10327589,3404540,"Sweden","SE",25,49,25,"2021-W06"
"Age50_59",58617,20797,10327589,1297863,"Sweden","SE",50,59,10,"2021-W06"
"Age60_69",44558,16844,10327589,1108438,"Sweden","SE",60,69,10,"2021-W06"
"Age70_79",48005,22425,10327589,989013,"Sweden","SE",70,79,10,"2021-W06"
"Age80+",131949,68599,10327589,536306,"Sweden","SE",80,100,21,"2021-W06"
"Age18_24",1875,893,2095861,141225,"Slovenia","SI",18,24,7,"2021-W06"
"Age25_49",18745,12852,2095861,711365,"Slovenia","SI",25,49,25,"2021-W06"
"Age50_59",10647,7539,2095861,303125,"Slovenia","SI",50,59,10,"2021-W06"
"Age60_69",4906,3238,2095861,278944,"Slovenia","SI",60,69,10,"2021-W06"
"Age70_79",4306,2569,2095861,175640,"Slovenia","SI",70,79,10,"2021-W06"
"Age80+",33372,15494,2095861,114167,"Slovenia","SI",80,100,21,"2021-W06"
"Age<18",32,17,2095861,371395,"Slovenia","SI",0,17,18,"2021-W06"
"Age10_14",2,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W06"
"Age15_17",13,10,5457873,156256,"Slovakia","SK",15,17,3,"2021-W06"
"Age18_24",9088,2735,5457873,398739,"Slovakia","SK",18,24,7,"2021-W06"
"Age25_49",76503,32072,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W06"
"Age50_59",35210,15420,5457873,704900,"Slovakia","SK",50,59,10,"2021-W06"
"Age60_69",25062,10047,5457873,689318,"Slovakia","SK",60,69,10,"2021-W06"
"Age70_79",43656,2380,5457873,391090,"Slovakia","SK",70,79,10,"2021-W06"
"Age80+",44315,483,5457873,184680,"Slovakia","SK",80,100,21,"2021-W06"
"Age0_4",3,2,8901064,NA,"Austria","AT",0,4,5,"2021-W07"
"Age10_14",15,5,8901064,421998,"Austria","AT",10,14,5,"2021-W07"
"Age15_17",214,127,8901064,259561,"Austria","AT",15,17,3,"2021-W07"
"Age18_24",13929,6924,8901064,696064,"Austria","AT",18,24,7,"2021-W07"
"Age25_49",111409,70699,8901064,3006228,"Austria","AT",25,49,25,"2021-W07"
"Age50_59",71788,47278,8901064,1396889,"Austria","AT",50,59,10,"2021-W07"
"Age5_9",6,1,8901064,NA,"Austria","AT",5,9,5,"2021-W07"
"Age60_69",33871,22755,8901064,1016016,"Austria","AT",60,69,10,"2021-W07"
"Age70_79",23354,17108,8901064,769199,"Austria","AT",70,79,10,"2021-W07"
"Age80+",95437,63173,8901064,474047,"Austria","AT",80,100,21,"2021-W07"
"Age18_24",22910,13675,11522440,930629,"Belgium","BE",18,24,7,"2021-W07"
"Age25_49",150290,84997,11522440,3751281,"Belgium","BE",25,49,25,"2021-W07"
"Age50_59",75261,44312,11522440,1591660,"Belgium","BE",50,59,10,"2021-W07"
"Age60_69",42883,28213,11522440,1347513,"Belgium","BE",60,69,10,"2021-W07"
"Age70_79",32740,27083,11522440,924351,"Belgium","BE",70,79,10,"2021-W07"
"Age80+",114891,103157,11522440,656762,"Belgium","BE",80,100,21,"2021-W07"
"Age<18",1819,1468,11522440,2320244,"Belgium","BE",0,17,18,"2021-W07"
"Age18_24",1350,300,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W07"
"Age25_49",32824,8462,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W07"
"Age50_59",27496,8399,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W07"
"Age60_69",21463,7448,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W07"
"Age70_79",6668,1968,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W07"
"Age80+",2400,391,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W07"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W07"
"Age18_24",309,113,888005,84850,"Cyprus","CY",18,24,7,"2021-W07"
"Age25_49",4649,2923,888005,330295,"Cyprus","CY",25,49,25,"2021-W07"
"Age50_59",2281,1420,888005,107634,"Cyprus","CY",50,59,10,"2021-W07"
"Age60_69",1994,1190,888005,94714,"Cyprus","CY",60,69,10,"2021-W07"
"Age70_79",6533,785,888005,66429,"Cyprus","CY",70,79,10,"2021-W07"
"Age80+",23875,12447,888005,33530,"Cyprus","CY",80,100,21,"2021-W07"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W07"
"Age18_24",6799,4822,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W07"
"Age25_49",94663,71715,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W07"
"Age50_59",46486,34501,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W07"
"Age60_69",31827,22765,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W07"
"Age70_79",22205,13608,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W07"
"Age80+",144874,65978,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W07"
"Age<18",135,82,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W07"
"Age18_24",9265,4464,5822763,522153,"Denmark","DK",18,24,7,"2021-W07"
"Age25_49",78791,51704,5822763,1843666,"Denmark","DK",25,49,25,"2021-W07"
"Age50_59",46132,30516,5822763,800444,"Denmark","DK",50,59,10,"2021-W07"
"Age60_69",36248,25511,5822763,663646,"Denmark","DK",60,69,10,"2021-W07"
"Age70_79",31654,22118,5822763,564390,"Denmark","DK",70,79,10,"2021-W07"
"Age80+",117593,45488,5822763,272326,"Denmark","DK",80,100,21,"2021-W07"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W07"
"Age18_24",1949,1066,1328976,87626,"Estonia","EE",18,24,7,"2021-W07"
"Age25_49",16785,9559,1328976,460829,"Estonia","EE",25,49,25,"2021-W07"
"Age50_59",10612,5680,1328976,171453,"Estonia","EE",50,59,10,"2021-W07"
"Age60_69",9588,5030,1328976,163237,"Estonia","EE",60,69,10,"2021-W07"
"Age70_79",7960,2367,1328976,111342,"Estonia","EE",70,79,10,"2021-W07"
"Age80+",15347,3312,1328976,77445,"Estonia","EE",80,100,21,"2021-W07"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W07"
"Age18_24",2613,1268,10718565,782452,"Greece","EL",18,24,7,"2021-W07"
"Age25_49",84979,58905,10718565,3497414,"Greece","EL",25,49,25,"2021-W07"
"Age50_59",47726,36374,10718565,1515472,"Greece","EL",50,59,10,"2021-W07"
"Age60_69",60944,14246,10718565,1291651,"Greece","EL",60,69,10,"2021-W07"
"Age70_79",20070,3825,10718565,1003958,"Greece","EL",70,79,10,"2021-W07"
"Age80+",253831,115646,10718565,773240,"Greece","EL",80,100,21,"2021-W07"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W07"
"Age0_4",10,7,47332614,NA,"Spain","ES",0,4,5,"2021-W07"
"Age10_14",54,8,47332614,2535060,"Spain","ES",10,14,5,"2021-W07"
"Age15_17",465,147,47332614,1448603,"Spain","ES",15,17,3,"2021-W07"
"Age18_24",68993,36596,47332614,3303575,"Spain","ES",18,24,7,"2021-W07"
"Age25_49",784446,498032,47332614,16481919,"Spain","ES",25,49,25,"2021-W07"
"Age50_59",399490,269832,47332614,7035203,"Spain","ES",50,59,10,"2021-W07"
"Age5_9",19,7,47332614,NA,"Spain","ES",5,9,5,"2021-W07"
"Age60_69",214139,153070,47332614,5350604,"Spain","ES",60,69,10,"2021-W07"
"Age70_79",65864,48741,47332614,3984504,"Spain","ES",70,79,10,"2021-W07"
"Age80+",406335,218901,47332614,2851053,"Spain","ES",80,100,21,"2021-W07"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W07"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W07"
"Age15_17",251,54,5525292,178021,"Finland","FI",15,17,3,"2021-W07"
"Age18_24",7104,2530,5525292,432594,"Finland","FI",18,24,7,"2021-W07"
"Age25_49",65161,33529,5525292,1728083,"Finland","FI",25,49,25,"2021-W07"
"Age50_59",35812,15774,5525292,724665,"Finland","FI",50,59,10,"2021-W07"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W07"
"Age60_69",33378,8276,5525292,716579,"Finland","FI",60,69,10,"2021-W07"
"Age70_79",27542,3738,5525292,561908,"Finland","FI",70,79,10,"2021-W07"
"Age80+",127023,12230,5525292,312406,"Finland","FI",80,100,21,"2021-W07"
"Age18_24",25376,6560,67320216,5444270,"France","FR",18,24,7,"2021-W07"
"Age25_49",330968,138576,67320216,20684932,"France","FR",25,49,25,"2021-W07"
"Age50_59",369085,234677,67320216,8805539,"France","FR",50,59,10,"2021-W07"
"Age60_69",258612,139060,67320216,8007585,"France","FR",60,69,10,"2021-W07"
"Age70_79",696299,243246,67320216,5692912,"France","FR",70,79,10,"2021-W07"
"Age80+",1017493,408777,67320216,4144810,"France","FR",80,100,21,"2021-W07"
"Age<18",770,111,67320216,14540168,"France","FR",0,17,18,"2021-W07"
"Age0_4",1,0,4058165,NA,"Croatia","HR",0,4,5,"2021-W07"
"Age10_14",1,2,4058165,202389,"Croatia","HR",10,14,5,"2021-W07"
