"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","82",NA,NA,8.57765349710933e-06,NA,NA,8.57765349710933e-06,0,0,107720,0,0,0,0,0,81472,0,0,0,1,1,116582,116582,1,1,2021-01-03
"2021-01-10","00-39","1","82",NA,NA,9.43541884682026e-05,NA,NA,8.57765349710933e-05,0,0,215440,0,0,0,0,0,162944,0,0,0,11,11,116582,116582,10,10,2021-01-10
"2021-01-17","00-39","1","82",0.00204738227551916,0.00180606180015105,0.00107220668713867,0.00204738227551916,0.00164187436377368,0.000977852498670464,70,70,107720,34190,70,70,110,110,81472,60906,100,100,125,125,116582,116582,114,114,2021-01-17
"2021-01-24","00-39","1","82",0.00336264873254009,0.00295537385479263,0.00156971058997101,0.00114111829593001,0.00144801621778164,0.000497503902832341,130,130,107720,38660,30,30,180,180,81472,60906,60,60,183,183,116582,116582,58,58,2021-01-24
"2021-01-31","00-39","1","82",0.00440898593323536,0.00426887334581158,0.00236743236520218,0.00116993272886809,0.00131349949101895,0.000797721775231168,210,210,107720,47630,40,40,260,260,81472,60906,80,80,276,276,116582,116582,93,93,2021-01-31
"2021-02-07","00-39","1","82",0.00566869619987403,0.00541818540045316,0.00287351392153163,0.00114111829593001,0.00144801621778164,0.000506081556329451,270,270,107720,47630,30,30,330,330,81472,60906,60,60,335,335,116582,116582,59,59,2021-02-07
"2021-02-14","00-39","1","82",0.00703659026940088,0.0067316848914721,0.00378274519222522,0.00174520069808028,0.00147768692739632,0.000909231270693589,350,350,107720,49740,30,30,410,410,81472,60906,90,90,441,441,116582,116582,106,106,2021-02-14
"2021-02-21","00-39","1","82",0.00784077201447527,0.00788099694611368,0.00440033624401709,0.00152149106124002,0.00144801621778164,0.000617591051791872,390,390,107720,49740,40,40,480,480,81472,60906,60,60,513,513,116582,116582,72,72,2021-02-21
"2021-02-28","00-39","1","82",0.0103982734942123,0.0100154336190195,0.00550685354514419,0.00232798758406622,0.00229862410928316,0.0011065173011271,530,530,107720,50970,90,90,610,610,81472,60906,140,140,642,642,116582,116582,129,129,2021-02-28
"2021-03-07","00-39","1","82",0.0134305448963929,0.0132991823465668,0.00731673843303426,0.00338983050847458,0.00311956129117,0.00180988488789007,700,700,107720,52120,160,160,810,810,81472,60906,190,190,853,853,116582,116582,211,211,2021-03-07
