"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","25",NA,NA,7.60207688740564e-06,NA,NA,7.60207688740564e-06,0,0,255200,0,0,0,0,0,185958,0,0,0,2,2,263086,263086,2,2,2021-01-03
"2021-01-10","00-39","1","25",0.000865988309157826,0.000609149424353794,0.000216659191291061,0.000865988309157826,0.000609149424353794,0.000209057114403655,40,40,510400,46190,40,40,60,60,371916,98498,60,60,57,57,263086,263086,55,55,2021-01-10
"2021-01-17","00-39","1","25",0.0028891713856466,0.00242979624422923,0.00115171464844195,0.00231133710851728,0.00201325974521851,0.000935055457150894,250,250,255200,86530,200,200,350,350,185958,144045,290,290,303,303,263086,263086,246,246,2021-01-17
"2021-01-24","00-39","1","25",0.00420482152868623,0.00388767399076677,0.00171806937655367,0.00177876598110061,0.00145787774653754,0.00056635472811172,450,450,255200,107020,160,160,560,560,185958,144045,210,210,452,452,263086,263086,149,149,2021-01-24
"2021-01-31","00-39","1","25",0.00469560919350853,0.0046513242389531,0.0021513877591358,0.000800961153384061,0.000763650248186331,0.000433318382582121,570,570,255200,121390,60,60,670,670,185958,144045,110,110,566,566,263086,263086,114,114,2021-01-31
"2021-02-07","00-39","1","25",0.00510750473679875,0.00499843798812871,0.00226921995089058,0.000216497077289457,0.000406099616235863,0.000117832191754787,620,620,255200,121390,10,10,720,720,185958,144045,40,40,597,597,263086,263086,31,31,2021-02-07
"2021-02-14","00-39","1","25",0.00642557047532746,0.00603977923565552,0.00260751237238013,0.00177462289263532,0.00104134124752681,0.000338292421489551,780,780,255200,121390,140,140,870,870,185958,144045,150,150,686,686,263086,263086,89,89,2021-02-14
"2021-02-21","00-39","1","25",0.00757887799654008,0.0069422749835121,0.00298001413986301,0.0013349352556401,0.000902495747856573,0.000372501767482876,920,920,255200,121390,100,100,1000,1000,185958,144045,130,130,784,784,263086,263086,98,98,2021-02-21
"2021-02-28","00-39","1","25",0.00935326564873291,0.00902495747856573,0.00395688101989464,0.00234219463637428,0.00208268249505363,0.000976866880031625,1170,1170,255200,125090,200,200,1300,1300,185958,144045,300,300,1041,1041,263086,263086,257,257,2021-02-28
"2021-03-07","00-39","1","25",0.0134021412616499,0.0131208997188379,0.00586120128018975,0.00458115183246073,0.00409594224027214,0.00190432026029511,1740,1740,255200,129830,490,490,1890,1890,185958,144045,590,590,1542,1542,263086,263086,501,501,2021-03-07
"2021-03-14","00-39","1","25",0.0175614264807826,0.0172862647089451,0.00789475684757076,0.00479660547919934,0.00416536499010726,0.00203355556738101,2280,2280,255200,129830,520,520,2490,2490,185958,144045,600,600,2077,2077,263086,263086,535,535,2021-03-14
"2021-03-21","00-39","1","25",0.0155575273587696,0.0152184901967111,0.00922131926442304,0.00309708159618821,0.00229095074455899,0.00132656241685228,2630,2630,255200,169050,260,260,2830,2830,185958,185958,330,330,2426,2426,263086,263086,349,349,2021-03-21
"2021-03-28","00-39","1","25",0.0156422340318861,0.0182836984695469,0.0111636499091552,0.00452124987440973,0.00381825124093165,0.00194233064473214,3120,3120,255200,199460,450,450,3400,3400,185958,185958,550,550,2937,2937,263086,263086,511,511,2021-03-28
"2021-04-04","00-39","1","25",0.019003441568158,0.0221555404983921,0.0136609321666679,0.00557804768331084,0.00499843798812871,0.00249728225751275,3810,3810,255200,200490,620,620,4120,4120,185958,185958,720,720,3594,3594,263086,263086,657,657,2021-04-04
"2021-04-11","00-39","1","25",0.0221956207292134,0.0257047290248336,0.0160821936553066,0.00561441637236258,0.0046513242389531,0.0024212614886387,4450,4450,255200,200490,620,620,4780,4780,185958,185958,670,670,4231,4231,263086,263086,637,637,2021-04-11
"2021-04-18","00-39","1","25",0.0258367000847923,0.0297916733886146,0.0186326904510312,0.00552044163533083,0.00513728348779895,0.00255049679572459,5180,5180,255200,200490,690,690,5540,5540,185958,185958,740,740,4902,4902,263086,263086,671,671,2021-04-18
"2021-04-25","00-39","1","25",0.0290288792458477,0.0333408619150561,0.0210311457090077,0.00516863775733684,0.00458190148911798,0.00239845525797648,5820,5820,255200,200490,590,590,6200,6200,185958,185958,660,660,5533,5533,263086,263086,631,631,2021-04-25
"2021-05-02","00-39","1","25",0.0341164147837797,0.0394175028769937,0.02527310461218,0.00824624428478119,0.00784477073136867,0.00424195890317235,6840,6840,255200,200490,1010,1010,7330,7330,185958,185958,1130,1130,6649,6649,263086,263086,1116,1116,2021-05-02
"2021-05-09","00-39","1","25",0.0439324416674802,0.0521085406382086,0.0345514394532586,0.0106788328486915,0.0163143462112534,0.00927833484107858,9000,9000,255200,204860,2130,2130,9690,9690,185958,185958,2350,2350,9090,9090,263086,263086,2441,2441,2021-05-09
"2021-05-16","00-39","1","25",0.0565267814956402,0.0759848998160875,0.0539329344776993,0.018856588251606,0.0239301347616128,0.0193814950244407,13160,13160,255200,232810,4080,4080,14130,14130,185958,185958,4450,4450,14189,14189,263086,263086,5099,5099,2021-05-16
"2021-05-23","00-39","1","25",0.0851183313277176,0.12298475999957,0.0942353450962803,0.0342627093237398,0.0469460845997483,0.040302410618581,21220,21220,255200,249300,8000,8000,22870,22870,185958,185958,8730,8730,24792,24792,263086,263086,10603,10603,2021-05-23
"2021-05-30","00-39","1","25",0.111642361941191,0.162617365211499,0.127076317249873,0.0283950098710463,0.0396326052119296,0.0328409721535924,28020,28020,255200,250980,6760,6760,30240,30240,185958,185958,7370,7370,33432,33432,263086,263086,8640,8640,2021-05-30
"2021-06-06","00-39","1","25",0.138832288401254,0.206121812452274,0.160225173517405,0.030919583807237,0.0436119984082427,0.0331488562675323,35430,35430,255200,255200,7340,7340,38330,38330,185958,185958,8110,8110,42153,42153,263086,263086,8721,8721,2021-06-06
"2021-06-13","00-39","1","25",0.167554858934169,0.248873401520774,0.190679093528352,0.0296332280786981,0.0427515890684993,0.030453920010947,42760,42760,255200,255200,7320,7320,46280,46280,185958,185958,7950,7950,50165,50165,263086,263086,8012,8012,2021-06-13
"2021-06-20","00-39","1","25",0.190399686520376,0.282268039019564,0.214161909033548,0.0227664576802508,0.03339463749879,0.023482815505196,48590,48590,255200,255200,5810,5810,52490,52490,185958,185958,6210,6210,56343,56343,263086,263086,6178,6178,2021-06-20
"2021-06-27","00-39","1","25",0.208307210031348,0.308080319211865,0.232091407372494,0.0178289681287472,0.0258122801923015,0.0179294983389462,53160,53160,255200,255200,4520,4520,57290,57290,185958,185958,4800,4800,61060,61060,263086,263086,4717,4717,2021-06-27
"2021-07-04","00-39","1","25",0.226371473354232,0.334376579657772,0.251054788168128,0.0183819178730622,0.0263500360296411,0.0189633807956334,57770,57770,255200,255200,4660,4660,62180,62180,185958,185958,4900,4900,66049,66049,263086,263086,4989,4989,2021-07-04
"2021-07-11","00-39","1","25",0.244278996865204,0.360296411017542,0.269740693157371,0.018025078369906,0.0259198313597694,0.0186859049892431,62340,62340,255200,255200,4600,4600,67000,67000,185958,185958,4820,4820,70965,70965,263086,263086,4916,4916,2021-07-11
"2021-07-18","00-39","1","25",0.274373040752351,0.404069736176986,0.299483818979345,0.0300156739811912,0.0437195495757106,0.0297431258219746,70020,70020,255200,255200,7660,7660,75140,75140,185958,185958,8130,8130,78790,78790,263086,263086,7825,7825,2021-07-18
