"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","55",NA,NA,0,NA,NA,0,0,0,80490,0,0,0,0,0,56032,0,0,0,0,0,78016,78016,0,0,2021-01-03
"2021-01-10","00-39","1","55",NA,0.000342747463668769,6.40894175553733e-05,NA,0.000342747463668769,6.40894175553733e-05,0,0,160980,0,0,0,10,10,112064,29176,10,10,5,5,78016,78016,5,5,2021-01-10
"2021-01-17","00-39","1","55",0.00454545454545455,0.00257370145063173,0.000974159146841674,0.00398406374501992,0.00308472717301892,0.0009100697292863,60,60,80490,13200,40,40,110,110,56032,42740,90,90,76,76,78016,78016,71,71,2021-01-17
"2021-01-24","00-39","1","55",0.00551378446115288,0.0042115114646701,0.00167914273995078,0.0018018018018018,0.00205648478201261,0.000704983593109106,110,110,80490,19950,10,10,180,180,56032,42740,60,60,131,131,78016,78016,55,55,2021-01-24
"2021-01-31","00-39","1","55",0.00614947965941343,0.00491343004211511,0.00215340442986054,NA,0.00137098985467508,0.000474261689909762,130,130,80490,21140,0,0,210,210,56032,42740,40,40,168,168,78016,78016,37,37,2021-01-31
"2021-02-07","00-39","1","55",0.00623145400593472,0.00655124005615349,0.00290965955701395,NA,0.00205648478201261,0.000756255127153404,210,210,80490,33700,0,0,280,280,56032,42740,60,60,227,227,78016,78016,59,59,2021-02-07
"2021-02-14","00-39","1","55",0.00960180739903982,0.00865699578848854,0.00393509023789992,0.00375586854460094,0.00210575573233505,0.00102543068088597,340,340,80490,35410,40,40,370,370,56032,42740,90,90,307,307,78016,78016,80,80,2021-02-14
"2021-02-21","00-39","1","55",0.0111869031377899,0.0100608329433786,0.00464007383100902,0.0024390243902439,0.00163781001403837,0.000704983593109106,410,410,80490,36650,30,30,430,430,56032,42740,70,70,362,362,78016,78016,55,55,2021-02-21
"2021-02-28","00-39","1","55",0.0139767932489451,0.0126345343940103,0.00583213699753897,0.00319780721790772,0.00233972859148339,0.00119206316652994,530,530,80490,37920,70,70,540,540,56032,42740,100,100,455,455,78016,78016,93,93,2021-02-28
"2021-03-07","00-39","1","55",0.0158227848101266,0.013804398689752,0.0064217596390484,0.00196078431372549,0.00171373731834384,0.000589622641509434,600,600,80490,37920,10,10,590,590,56032,42740,50,50,501,501,78016,78016,46,46,2021-03-07
"2021-03-14","00-39","1","55",0.0181962025316456,0.0170800187178287,0.00798554142739951,0.00402298850574713,0.00350959288722508,0.00156378178835111,690,690,80490,37920,70,70,730,730,56032,42740,150,150,623,623,78016,78016,122,122,2021-03-14
"2021-03-21","00-39","1","55",0.0197218710493047,0.0189518015910154,0.00876743232157506,0.00337552742616034,0.00187178287318671,0.000781890894175554,780,780,80490,39550,40,40,810,810,56032,42740,80,80,684,684,78016,78016,61,61,2021-03-21
"2021-03-28","00-39","1","55",0.0220156555772994,0.0210575573233505,0.00978004511894996,0.0028735632183908,0.00210575573233505,0.0010126127973749,900,900,80490,40880,50,50,900,900,56032,42740,90,90,763,763,78016,78016,79,79,2021-03-28
"2021-04-04","00-39","1","55",0.0298434442270059,0.0292466073935423,0.0139843109105824,0.0085394581861013,0.00818905007019186,0.00420426579163249,1220,1220,80490,40880,290,290,1250,1250,56032,42740,350,350,1091,1091,78016,78016,328,328,2021-04-04
"2021-04-11","00-39","1","55",0.035958904109589,0.0353299017313992,0.0174066858080394,0.00635451505016722,0.00608329433785681,0.00342237489745693,1470,1470,80490,40880,190,190,1510,1510,56032,42740,260,260,1358,1358,78016,78016,267,267,2021-04-11
"2021-04-18","00-39","1","55",0.0430528375733855,0.043518951801591,0.0224441140278917,0.0100038476337053,0.0084230229293402,0.00503742821985234,1760,1760,80490,40880,260,260,1860,1860,56032,42740,360,360,1751,1751,78016,78016,393,393,2021-04-18
"2021-04-25","00-39","1","55",0.0530821917808219,0.0547496490407113,0.029186320754717,0.0100908173562059,0.0112306972391203,0.00674220672682527,2170,2170,80490,40880,400,400,2340,2340,56032,42740,480,480,2277,2277,78016,78016,526,526,2021-04-25
"2021-05-02","00-39","1","55",0.0533333333333333,0.04675899486008,0.0324164273995078,0.00721884498480243,0.00608329433785681,0.00323010664479081,2440,2440,80490,45750,190,190,2620,2620,56032,56032,260,260,2529,2529,78016,78016,252,252,2021-05-02
"2021-05-09","00-39","1","55",0.0569476082004556,0.061215019988578,0.0412864027891715,0.0198140900195695,0.0191857744501638,0.00886997538966366,3250,3250,80490,57070,810,810,3430,3430,56032,56032,820,820,3221,3221,78016,78016,692,692,2021-05-09
"2021-05-16","00-39","1","55",0.0645161290322581,0.0795973729297544,0.0510408121410993,0.0229941291585127,0.0238652316331306,0.00975440935192781,4280,4280,80490,66340,940,940,4460,4460,56032,56032,1020,1020,3982,3982,78016,78016,761,761,2021-05-16
"2021-05-23","00-39","1","55",0.0920530707153604,0.126534837235865,0.0829701599671862,0.0372766481823783,0.0469374643061108,0.031929347826087,6730,6730,80490,73110,2420,2420,7090,7090,56032,56032,2630,2630,6473,6473,78016,78016,2491,2491,2021-05-23
"2021-05-30","00-39","1","55",0.120571057754705,0.175256996002284,0.120911095159967,0.0368828078524688,0.04890062821245,0.037940935192781,9290,9290,80490,77050,2480,2480,9820,9820,56032,56032,2740,2740,9433,9433,78016,78016,2960,2960,2021-05-30
"2021-06-06","00-39","1","55",0.153875284019187,0.230760993717876,0.161210520918786,0.0371187540558079,0.0555039977155911,0.0402994257588187,12190,12190,80490,79220,2860,2860,12930,12930,56032,56032,3110,3110,12577,12577,78016,78016,3144,3144,2021-06-06
"2021-06-13","00-39","1","55",0.178531494595602,0.268953455168475,0.184218621821165,0.0313822799591301,0.0380139920045688,0.023008100902379,14370,14370,80490,80490,2150,2150,15070,15070,56032,56032,2130,2130,14372,14372,78016,78016,1795,1795,2021-06-13
"2021-06-20","00-39","1","55",0.204000496956144,0.306788977727013,0.209495488105004,0.0264150943396226,0.037835522558538,0.0252768662838392,16420,16420,80490,80490,2100,2100,17190,17190,56032,56032,2120,2120,16344,16344,78016,78016,1972,1972,2021-06-20
"2021-06-27","00-39","1","55",0.226363523419058,0.339091947458595,0.229222210828548,0.0226115045347248,0.032302969731582,0.0197267227235439,18220,18220,80490,80490,1820,1820,19000,19000,56032,56032,1810,1810,17883,17883,78016,78016,1539,1539,2021-06-27
"2021-07-04","00-39","1","55",0.240899490619953,0.359080525414049,0.239540607054963,0.0146602062367996,0.019988577955454,0.0103183962264151,19390,19390,80490,80490,1180,1180,20120,20120,56032,56032,1120,1120,18688,18688,78016,78016,805,805,2021-07-04
"2021-07-11","00-39","1","55",0.258417194682569,0.38478012564249,0.25524251435603,0.018456805947193,0.0258780696744717,0.0157019073010664,20800,20800,80490,80490,1440,1440,21560,21560,56032,56032,1450,1450,19913,19913,78016,78016,1225,1225,2021-07-11
"2021-07-18","00-39","1","55",0.293825319915517,0.436536264991433,0.288812551271534,0.035159647161138,0.0517561393489435,0.0335700369155045,23650,23650,80490,80490,2830,2830,24460,24460,56032,56032,2900,2900,22532,22532,78016,78016,2619,2619,2021-07-18
"2021-07-25","00-39","1","55",0.342278543918499,0.508637921187893,0.33671298195242,0.0484532240029817,0.07228012564249,0.047900430680886,27550,27550,80490,80490,3900,3900,28500,28500,56032,56032,4050,4050,26269,26269,78016,78016,3737,3737,2021-07-25
"2021-08-01","00-39","1","55",0.392098397316437,0.580739577384352,0.379550348646432,0.050316809541558,0.0721016561964592,0.0428373666940115,31560,31560,80490,80490,4050,4050,32540,32540,56032,56032,4040,4040,29611,29611,78016,78016,3342,3342,2021-08-01
"2021-08-08","00-39","1","55",0.438563796744937,0.646951741861793,0.420939294503692,0.0470865946080258,0.0660336950314106,0.0413889458572601,35300,35300,80490,80490,3790,3790,36250,36250,56032,56032,3700,3700,32840,32840,78016,78016,3229,3229,2021-08-08
"2021-08-15","00-39","1","55",0.461548018387377,0.67818389491719,0.437525635767022,0.0226115045347248,0.0317675613934894,0.0165863412633306,37150,37150,80490,80490,1820,1820,38000,38000,56032,56032,1780,1780,34134,34134,78016,78016,1294,1294,2021-08-15
"2021-08-22","00-39","1","55",0.482171698347621,0.708880639634495,0.456842186218212,0.020377358490566,0.0303398058252427,0.0193165504511895,38810,38810,80490,80490,1620,1620,39720,39720,56032,56032,1700,1700,35641,35641,78016,78016,1507,1507,2021-08-22
"2021-08-29","00-39","1","55",0.502174183128339,0.739398914905768,0.478901763740771,0.0206236799602435,0.0303398058252427,0.0220595775225595,40420,40420,80490,80490,1660,1660,41430,41430,56032,56032,1700,1700,37362,37362,78016,78016,1721,1721,2021-08-29
"2021-09-05","00-39","1","55",0.516213194185613,0.7609937178755,0.497782506152584,0.0148195060164661,0.0217732724157624,0.018880742411813,41550,41550,80490,80490,1170,1170,42640,42640,56032,56032,1220,1220,38835,38835,78016,78016,1473,1473,2021-09-05
"2021-09-12","00-39","1","55",0.525158404770779,0.773665048543689,0.507639458572601,0.00934840239988838,0.0126713306681896,0.00985695242001641,42270,42270,80490,80490,670,670,43350,43350,56032,56032,710,710,39604,39604,78016,78016,769,769,2021-09-12
"2021-09-19","00-39","1","55",0.534352093427755,0.787228726442033,0.517047785069729,0.00986221899927484,0.013385208452313,0.00940832649712879,43010,43010,80490,80490,680,680,44110,44110,56032,56032,750,750,40338,40338,78016,78016,734,734,2021-09-19
"2021-09-26","00-39","1","55",0.539197415828053,0.794010565391205,0.522328753076292,0.00500950077733633,0.00660336950314106,0.00528096800656276,43400,43400,80490,80490,290,290,44490,44490,56032,56032,370,370,40750,40750,78016,78016,412,412,2021-09-26
"2021-10-03","00-39","1","55",0.542924586905206,0.800078526556254,0.52623820754717,0.00471253534401508,0.00606796116504854,0.00390945447087777,43700,43700,80490,80490,200,200,44830,44830,56032,56032,340,340,41055,41055,78016,78016,305,305,2021-10-03
"2021-10-10","00-39","1","55",0.547894148341409,0.806503426613364,0.530378383921247,0.00477554918815664,0.00624643061107938,0.00414017637407711,44100,44100,80490,80490,250,250,45190,45190,56032,56032,350,350,41378,41378,78016,78016,323,323,2021-10-10
"2021-10-17","00-39","1","55",0.551372841346751,0.811143632210166,0.53327522559475,0.00485714285714286,0.00481867504283267,0.00289684167350287,44380,44380,80490,80490,170,170,45450,45450,56032,56032,270,270,41604,41604,78016,78016,226,226,2021-10-17
"2021-10-24","00-39","1","55",0.554851534352093,0.815605368360937,0.53590289171452,0.00415754923413567,0.00428326670474015,0.0026276661197703,44660,44660,80490,80490,190,190,45700,45700,56032,56032,240,240,41809,41809,78016,78016,205,205,2021-10-24
"2021-01-03","40-64","1","55",NA,NA,0,NA,NA,0,0,0,62630,0,0,0,0,0,60666,0,0,0,0,0,60792,60792,0,0,2021-01-03
