"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","32",NA,NA,0,NA,NA,0,0,0,81380,0,0,0,0,0,51540,0,0,0,0,0,70295,70295,0,0,2021-01-03
"2021-01-10","00-39","1","32",NA,NA,5.69030514261327e-05,NA,NA,5.69030514261327e-05,0,0,162760,0,0,0,0,0,103080,0,0,0,4,4,70295,70295,4,4,2021-01-10
"2021-01-17","00-39","1","32",0.0050314465408805,0.00342400608712193,0.00157905967707518,0.0050314465408805,0.00342400608712193,0.00152215662564905,40,40,81380,7950,40,40,90,90,51540,26285,90,90,111,111,70295,70295,107,107,2021-01-17
"2021-01-24","00-39","1","32",0.00583482944344704,0.00542453439413117,0.00324347393128957,0.0033112582781457,0.00380445120791326,0.00166441425421438,130,130,81380,22280,60,60,210,210,51540,38713,100,100,228,228,70295,70295,117,117,2021-01-24
"2021-01-31","00-39","1","32",0.00952705001701259,0.0082659571720094,0.00524930649406074,0.00408401400233372,0.00309973393950353,0.00200583256277118,280,280,81380,29390,70,70,320,320,51540,38713,120,120,369,369,70295,70295,141,141,2021-01-31
"2021-02-07","00-39","1","32",0.0104194496393267,0.010590757626637,0.00662920549114446,0.00251572327044025,0.00304356096633061,0.00137989899708372,390,390,81380,37430,20,20,410,410,51540,38713,80,80,466,466,70295,70295,97,97,2021-02-07
"2021-02-14","00-39","1","32",0.0125567726422656,0.0126572469196394,0.00769613770538445,0.00251572327044025,0.00266311584553928,0.00106693221423999,470,470,81380,37430,20,20,490,490,51540,38713,70,70,541,541,70295,70295,75,75,2021-02-14
"2021-02-21","00-39","1","32",0.014426930269837,0.0147237362126417,0.00881997297105057,0.00441306266548985,0.00232480045462764,0.00112383526566612,540,540,81380,37430,50,50,570,570,51540,38713,90,90,620,620,70295,70295,79,79,2021-02-21
"2021-02-28","00-39","1","32",0.0158072039388443,0.0165319143440188,0.00961661569101643,0.00125786163522013,0.00180817813137706,0.000796642719965858,610,610,81380,38590,10,10,640,640,51540,38713,70,70,676,676,70295,70295,56,56,2021-02-28
"2021-03-07","00-39","1","32",0.0184018149735316,0.0191150259602717,0.0107404509566826,0.00244947948560931,0.00232480045462764,0.00112383526566612,730,730,81380,39670,40,40,740,740,51540,38713,90,90,755,755,70295,70295,79,79,2021-03-07
"2021-03-14","00-39","1","32",0.0216788505167633,0.0224730710614006,0.0124902197880361,0.0045662100456621,0.00335804510112882,0.00174976883135358,860,860,81380,39670,90,90,870,870,51540,38713,130,130,878,878,70295,70295,123,123,2021-03-14
"2021-03-21","00-39","1","32",0.024955886059995,0.0250561826776535,0.0137420869194111,0.00377358490566038,0.00258311161625294,0.00125186713137492,990,990,81380,39670,30,30,970,970,51540,38713,100,100,966,966,70295,70295,88,88,2021-03-21
"2021-03-28","00-39","1","32",0.0280442804428044,0.0294474724252835,0.0161320150793086,0.00480349344978166,0.00439128974762999,0.00238992815989757,1140,1140,81380,40650,110,110,1140,1140,51540,38713,170,170,1134,1134,70295,70295,168,168,2021-03-28
"2021-04-04","00-39","1","32",0.0361623616236162,0.0377134295972929,0.02059890461626,0.00884198516828294,0.0082659571720094,0.00446688953695142,1470,1470,81380,40650,310,310,1460,1460,51540,38713,320,320,1448,1448,70295,70295,314,314,2021-04-04
"2021-04-11","00-39","1","32",0.0435424354243542,0.0446878309611758,0.0237001209189843,0.0074673304293715,0.00723271252550823,0.00310121630272423,1770,1770,81380,40650,240,240,1730,1730,51540,38713,280,280,1666,1666,70295,70295,218,218,2021-04-11
"2021-04-18","00-39","1","32",0.0519065190651906,0.0537287216180611,0.027669108755957,0.00937413840639647,0.00904089065688528,0.00396898783697276,2110,2110,81380,40650,340,340,2080,2080,51540,38713,350,350,1945,1945,70295,70295,279,279,2021-04-18
"2021-04-25","00-39","1","32",0.0522247754334656,0.0483119906868452,0.0329041894871612,0.00942611588577765,0.0103324464650118,0.00523508073120421,2500,2500,81380,47870,340,340,2490,2490,51540,51540,400,400,2313,2313,70295,70295,368,368,2021-04-25
"2021-05-02","00-39","1","32",0.0616252350114894,0.0578191695770276,0.0405149726154065,0.0118953211736717,0.0126572469196394,0.00761078312824525,2950,2950,81380,47870,450,450,2980,2980,51540,51540,490,490,2848,2848,70295,70295,535,535,2021-05-02
"2021-05-09","00-39","1","32",0.0786471883129878,0.0779976717112922,0.0573867273632549,0.0238622386223862,0.0268643608090306,0.0168717547478484,3930,3930,81380,49970,970,970,4020,4020,51540,51540,1040,1040,4034,4034,70295,70295,1186,1186,2021-05-09
"2021-05-16","00-39","1","32",0.084774816892629,0.107877376794723,0.0844014510278114,0.0254222828868794,0.0298797050834303,0.0270147236645565,5440,5440,81380,64170,1490,1490,5560,5560,51540,51540,1540,1540,5933,5933,70295,70295,1899,1899,2021-05-16
"2021-05-23","00-39","1","32",0.104698173706957,0.148428405122235,0.132185788462906,0.0337670894416076,0.0407450523864959,0.047784337435095,7510,7510,81380,71730,2050,2050,7650,7650,51540,51540,2100,2100,9292,9292,70295,70295,3359,3359,2021-05-23
"2021-05-30","00-39","1","32",0.121897272057016,0.194994179278231,0.19072480261754,0.0334404205607477,0.046371750097012,0.058539014154634,9920,9920,81380,81380,2290,2290,10050,10050,51540,51540,2390,2390,13407,13407,70295,70295,4115,4115,2021-05-30
"2021-06-06","00-39","1","32",0.151265667240108,0.23767947225456,0.232306707447187,0.0323583439310442,0.0430733410942957,0.0415819048296465,12310,12310,81380,81380,2290,2290,12250,12250,51540,51540,2220,2220,16330,16330,70295,70295,2923,2923,2021-06-06
"2021-06-13","00-39","1","32",0.176456131727697,0.272409778812573,0.254868767337648,0.0275394409078328,0.0347303065580132,0.0225620598904616,14360,14360,81380,81380,1990,1990,14040,14040,51540,51540,1790,1790,17916,17916,70295,70295,1586,1586,2021-06-13
"2021-06-20","00-39","1","32",0.208650774145982,0.319945673263485,0.290746141261825,0.032686163676579,0.0473418703919286,0.0358773739241767,16980,16980,81380,81380,2660,2660,16490,16490,51540,51540,2440,2440,20438,20438,70295,70295,2522,2522,2021-06-20
"2021-06-27","00-39","1","32",0.231629392971246,0.352735739231665,0.311714915712355,0.0229786188252642,0.0325960419091967,0.0209687744505299,18850,18850,81380,81380,1870,1870,18180,18180,51540,51540,1680,1680,21912,21912,70295,70295,1474,1474,2021-06-27
