"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","17",NA,NA,3.9927491675118e-06,NA,NA,3.9927491675118e-06,0,0,243300,0,0,0,0,0,182654,0,0,0,1,1,250454,250454,1,1,2021-01-03
"2021-01-10","00-39","1","17",0.000890471950133571,0.000535211569133278,0.00024355769921822,0.000890471950133571,0.000535211569133278,0.000239564950050708,10,10,486600,11230,10,10,50,50,365308,93421,50,50,61,61,250454,250454,60,60,2021-01-10
"2021-01-17","00-39","1","17",0.00188946622579121,0.00172067679954115,0.00102214378688302,0.00145579671784013,0.00129050759965586,0.000778586087664801,160,160,243300,84680,110,110,240,240,182654,139480,180,180,256,256,250454,250454,195,195,2021-01-17
"2021-01-24","00-39","1","17",0.00382967083067384,0.00401491253226269,0.00239564950050708,0.00231660231660232,0.00236593059936909,0.00137350571362406,420,420,243300,109670,240,240,560,560,182654,139480,330,330,600,600,250454,250454,344,344,2021-01-24
"2021-01-31","00-39","1","17",0.00536597635616668,0.00544880986521365,0.00316225734066934,0.00171758066494909,0.00136220246630341,0.000766607840162265,640,640,243300,119270,140,140,760,760,182654,139480,190,190,792,792,250454,250454,192,192,2021-01-31
"2021-02-07","00-39","1","17",0.005964689040878,0.00638084313163178,0.00367332923411085,0.00105820105820106,0.00100372813306567,0.00051107189344151,750,750,243300,125740,70,70,890,890,182654,139480,140,140,920,920,250454,250454,128,128,2021-02-07
"2021-02-14","00-39","1","17",0.00866868140607603,0.00939202753082879,0.00546607361032365,0.00290354777243444,0.00301118439919702,0.0017927443762128,1090,1090,243300,125740,320,320,1310,1310,182654,139480,420,420,1369,1369,250454,250454,449,449,2021-02-14
"2021-02-21","00-39","1","17",0.0112136153968506,0.0119730427301405,0.00699130379231316,0.00285452135793659,0.00265271006595928,0.00152523018198951,1410,1410,243300,125740,280,280,1670,1670,182654,139480,370,370,1751,1751,250454,250454,382,382,2021-02-21
"2021-02-28","00-39","1","17",0.014633370446954,0.015701175795813,0.00902361311857667,0.00349928423731509,0.0037281330656725,0.00203230932626351,1840,1840,243300,125740,440,440,2190,2190,182654,139480,520,520,2260,2260,250454,250454,509,509,2021-02-28
"2021-03-07","00-39","1","17",0.0178145379354223,0.0189991396616002,0.0107325097622717,0.003246468368869,0.00322626899913966,0.00170889664369505,2240,2240,243300,125740,370,370,2650,2650,182654,139480,450,450,2688,2688,250454,250454,428,428,2021-03-07
"2021-03-14","00-39","1","17",0.0213933513599491,0.0229423573272154,0.0130243477844235,0.00396620106914985,0.00401491253226269,0.00229183802215177,2690,2690,243300,125740,460,460,3200,3200,182654,139480,560,560,3262,3262,250454,250454,574,574,2021-03-14
"2021-03-21","00-39","1","17",0.0226658183553364,0.0244479495268139,0.0137789773770832,0.00170745589072282,0.00143389733295096,0.00075462959265973,2850,2850,243300,125740,120,120,3410,3410,182654,139480,200,200,3451,3451,250454,250454,189,189,2021-03-21
"2021-03-28","00-39","1","17",0.0211851008663758,0.0218445804636088,0.0160069314125548,0.00391536154615128,0.00408660739891024,0.00222795403547158,3350,3350,243300,158130,470,470,3990,3990,182654,182654,570,570,4009,4009,250454,250454,558,558,2021-03-28
"2021-04-04","00-39","1","17",0.026054512110289,0.0268814260842905,0.0194846159374576,0.00625863610501504,0.00652423286492687,0.00347768452490278,4120,4120,243300,158130,770,770,4910,4910,182654,182654,910,910,4880,4880,250454,250454,871,871,2021-04-04
"2021-04-11","00-39","1","17",0.02962308598351,0.0324110066026476,0.0234414303624618,0.00691903928741848,0.00724118153140235,0.00395681442500419,5030,5030,243300,169800,870,870,5920,5920,182654,182654,1010,1010,5871,5871,250454,250454,991,991,2021-04-11
"2021-04-18","00-39","1","17",0.0317626334911373,0.0371193622915458,0.0266915281848164,0.00580563066645459,0.00609406366504158,0.0032500978223546,5770,5770,243300,181660,730,730,6780,6780,182654,182654,850,850,6685,6685,250454,250454,814,814,2021-04-18
"2021-04-25","00-39","1","17",0.0345150280744247,0.0402947649654538,0.0288915329761154,0.00403468108850545,0.00415830226555779,0.002200004791299,6270,6270,243300,181660,470,470,7360,7360,182654,182654,580,580,7236,7236,250454,250454,551,551,2021-04-25
"2021-05-02","00-39","1","17",0.037762853682704,0.044181895824893,0.0315906314133534,0.00469222204549069,0.00516203039862346,0.00269909843723798,6860,6860,243300,181660,590,590,8070,8070,182654,182654,720,720,7912,7912,250454,250454,676,676,2021-05-02
"2021-05-09","00-39","1","17",0.0394820425116052,0.0520109058657352,0.036729299591941,0.00758869284765699,0.0101089761973043,0.00513866817858768,8080,8080,243300,204650,1200,1200,9500,9500,182654,182654,1410,1410,9199,9199,250454,250454,1287,1287,2021-05-09
"2021-05-16","00-39","1","17",0.0454483910276662,0.0644387749515477,0.0451899350778985,0.0107633168588688,0.0124826174077765,0.0084606354859575,10070,10070,243300,221570,1960,1960,11770,11770,182654,182654,2280,2280,11318,11318,250454,250454,2119,2119,2021-05-16
"2021-05-23","00-39","1","17",0.0624175637152704,0.0937291272022513,0.0685435249586751,0.0199379126404617,0.0293451005726674,0.0233535898807765,14670,14670,243300,235030,4560,4560,17120,17120,182654,182654,5360,5360,17167,17167,250454,250454,5849,5849,2021-05-23
"2021-05-30","00-39","1","17",0.0793670365803535,0.12323847274081,0.0927395849137966,0.0208060658031322,0.0295093455385592,0.0241960599551215,19310,19310,243300,243300,4610,4610,22510,22510,182654,182654,5390,5390,23227,23227,250454,250454,6060,6060,2021-05-30
"2021-06-06","00-39","1","17",0.110193177147554,0.170760016205503,0.126478315379271,0.0314317013567035,0.0475762917866567,0.0337387304654747,26810,26810,243300,243300,7460,7460,31190,31190,182654,182654,8690,8690,31677,31677,250454,250454,8450,8450,2021-06-06
