"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","88",NA,NA,0,NA,NA,0,0,0,146170,0,0,0,0,0,108605,0,0,0,0,0,147316,147316,0,0,2021-01-03
"2021-01-10","00-39","1","88",NA,0.000362076144613212,0.000169703223003611,NA,0.000362076144613212,0.000169703223003611,0,0,292340,0,0,0,20,20,217210,55237,20,20,25,25,147316,147316,25,25,2021-01-10
"2021-01-17","00-39","1","88",0.00308430431802605,0.00266828380836871,0.00169024410111597,0.00272214660703869,0.00230442692540934,0.00152054087811236,180,180,146170,58360,140,140,220,220,108605,82450,190,190,249,249,147316,147316,224,224,2021-01-17
"2021-01-24","00-39","1","88",0.00453266645826821,0.00412371134020619,0.00255233647397431,0.0020746887966805,0.0015767131594906,0.000862092372858345,290,290,146170,63980,70,70,340,340,108605,82450,130,130,376,376,147316,147316,127,127,2021-01-24
"2021-01-31","00-39","1","88",0.00553613053613054,0.00509399636143117,0.00310217491650601,0.00210304942166141,0.00126726650614624,0.000549838442531701,380,380,146170,68640,40,40,420,420,108605,82450,70,70,457,457,147316,147316,81,81,2021-01-31
"2021-02-07","00-39","1","88",0.00590683313196402,0.00570042449969679,0.00333297129979093,0.000842815002107038,0.000724152289226424,0.000230796383284911,440,440,146170,74490,20,20,470,470,108605,82450,40,40,491,491,147316,147316,34,34,2021-02-07
"2021-02-14","00-39","1","88",0.00818901866022285,0.00776228016979988,0.00437834315349317,0.00203741433598815,0.00206185567010309,0.00104537185370225,610,610,146170,74490,110,110,640,640,108605,82450,170,170,645,645,147316,147316,154,154,2021-02-14
"2021-02-21","00-39","1","88",0.0100684655658478,0.00994542146755609,0.00529474055771267,0.00270469633636587,0.00218314129775622,0.000916397404219501,750,750,146170,74490,110,110,820,820,108605,82450,180,180,780,780,147316,147316,135,135,2021-02-21
"2021-02-28","00-39","1","88",0.0131561283393744,0.0129775621588842,0.00699856091666893,0.00317775571002979,0.00303214069132808,0.00170382035895626,980,980,146170,74490,160,160,1070,1070,108605,82450,250,250,1031,1031,147316,147316,251,251,2021-02-28
"2021-03-07","00-39","1","88",0.0161095449053564,0.0158884172225591,0.00869559314670504,0.00298088725232334,0.0031534263189812,0.00169703223003611,1200,1200,146170,74490,170,170,1310,1310,108605,82450,260,260,1281,1281,147316,147316,250,250,2021-03-07
"2021-03-14","00-39","1","88",0.0193314538864277,0.0197695573074591,0.0106369980178664,0.00417785735601313,0.00375985445724682,0.00194140487116131,1440,1440,146170,74490,280,280,1630,1630,108605,82450,310,310,1567,1567,147316,147316,286,286,2021-03-14
"2021-03-21","00-39","1","88",0.0217478856222312,0.0219526986052153,0.0120557169621765,0.00238095238095238,0.00218314129775622,0.00141871894431019,1620,1620,146170,74490,100,100,1810,1810,108605,82450,180,180,1776,1776,147316,147316,209,209,2021-03-21
"2021-03-28","00-39","1","88",0.0247013021882132,0.0249848392965434,0.0140921556382199,0.00326950023353573,0.00303214069132808,0.00203643867604334,1840,1840,146170,74490,210,210,2060,2060,108605,82450,250,250,2076,2076,147316,147316,300,300,2021-03-28
"2021-04-04","00-39","1","88",0.0244784135509192,0.0318981200727714,0.0178324146732195,0.00698080279232112,0.00703456640388114,0.00374025903499959,2370,2370,146170,96820,520,520,2630,2630,108605,82450,580,580,2627,2627,147316,147316,551,551,2021-04-04
"2021-04-11","00-39","1","88",0.0281966535839703,0.0280834215735924,0.020629123788319,0.00492825047108277,0.00485142510612492,0.00279670911509951,2730,2730,146170,96820,340,340,3050,3050,108605,108605,400,400,3039,3039,147316,147316,412,412,2021-04-11
"2021-04-18","00-39","1","88",0.0292155094679892,0.0328714147599098,0.0241793152135545,0.00644381796214257,0.00654942389326865,0.00355019142523555,3240,3240,146170,110900,480,480,3570,3570,108605,108605,540,540,3562,3562,147316,147316,523,523,2021-04-18
"2021-04-25","00-39","1","88",0.0338142470694319,0.0379356383223608,0.0277498710255505,0.00657806416968721,0.00654942389326865,0.00357055581199598,3750,3750,146170,110900,490,490,4120,4120,108605,108605,540,540,4088,4088,147316,147316,526,526,2021-04-25
"2021-05-02","00-39","1","88",0.0411181244364292,0.04659085677455,0.0344226017540525,0.0112813370473538,0.0112795633717404,0.006672730728502,4560,4560,146170,110900,810,810,5060,5060,108605,108605,930,930,5071,5071,147316,147316,983,983,2021-05-02
"2021-05-09","00-39","1","88",0.0511786109792754,0.0659269831039087,0.0504357978766733,0.0160757733750434,0.0193361263293587,0.0160131961226208,6470,6470,146170,126420,1850,1850,7160,7160,108605,108605,2100,2100,7430,7430,147316,147316,2359,2359,2021-05-09
"2021-05-16","00-39","1","88",0.0657294273516856,0.0915243312922978,0.0725447337695838,0.0201208909497392,0.0255973481883891,0.0221089358929105,8930,8930,146170,135860,2430,2430,9940,9940,108605,108605,2780,2780,10687,10687,147316,147316,3257,3257,2021-05-16
"2021-05-23","00-39","1","88",0.0851019558884727,0.125592744348787,0.103546118547883,0.0266688481675393,0.0340684130564891,0.0310013847782997,12270,12270,146170,144180,3260,3260,13640,13640,108605,108605,3700,3700,15254,15254,147316,147316,4567,4567,2021-05-23
"2021-05-30","00-39","1","88",0.106656632687966,0.159200773445053,0.132952293029949,0.0241674034777483,0.0336080290962663,0.0294061744820658,15590,15590,146170,146170,3280,3280,17290,17290,108605,108605,3650,3650,19586,19586,147316,147316,4332,4332,2021-05-30
"2021-06-06","00-39","1","88",0.13450092358213,0.201556097785553,0.167531021749165,0.0287125220458554,0.0424474011325445,0.0345787287192158,19660,19660,146170,146170,4070,4070,21890,21890,108605,108605,4610,4610,24680,24680,147316,147316,5094,5094,2021-06-06
"2021-06-13","00-39","1","88",0.161182185126907,0.240964964780627,0.195355562192837,0.0268414481897628,0.0394088669950739,0.0278245404436721,23560,23560,146170,146170,3870,3870,26170,26170,108605,108605,4280,4280,28779,28779,147316,147316,4099,4099,2021-06-13
"2021-06-20","00-39","1","88",0.186563590340015,0.279453063855255,0.224829617964104,0.0259287131422316,0.0384880990746282,0.0294740557712672,27270,27270,146170,146170,3790,3790,30350,30350,108605,108605,4180,4180,33121,33121,147316,147316,4342,4342,2021-06-20
"2021-06-27","00-39","1","88",0.208729561469522,0.311864094654942,0.249850661163757,0.0221659711295067,0.0324110307996869,0.0250210431996524,30510,30510,146170,146170,3240,3240,33870,33870,108605,108605,3520,3520,36807,36807,147316,147316,3686,3686,2021-06-27
"2021-07-04","00-39","1","88",0.229116781829377,0.341789052069426,0.272991392652529,0.0204556338509954,0.0300170342065282,0.0231407314887724,33490,33490,146170,146170,2990,2990,37120,37120,108605,108605,3260,3260,40216,40216,147316,147316,3409,3409,2021-07-04
"2021-07-11","00-39","1","88",0.252856263255114,0.37696238663045,0.299736620597898,0.0236710679345967,0.0351733345610239,0.0267452279453691,36960,36960,146170,146170,3460,3460,40940,40940,108605,108605,3820,3820,44156,44156,147316,147316,3940,3940,2021-07-11
"2021-07-18","00-39","1","88",0.282068823972087,0.419501864555039,0.330276412609628,0.0293493876992543,0.0426315547166337,0.0305397920117299,41230,41230,146170,146170,4290,4290,45560,45560,108605,108605,4630,4630,48655,48655,147316,147316,4499,4499,2021-07-18
