"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","34",NA,NA,0,NA,NA,0,0,0,531850,0,0,0,0,0,395714,0,0,0,0,0,554557,554557,0,0,2021-01-03
"2021-01-10","00-39","1","34",0.000729491345579946,0.000808692012025726,0.000261469966117099,0.000729491345579946,0.000808692012025726,0.000261469966117099,110,110,1063700,150790,110,110,170,170,791428,210216,170,170,145,145,554557,554557,145,145,2021-01-10
"2021-01-17","00-39","1","34",0.00344882264330453,0.00333162480779088,0.00166439157742126,0.00285419804963133,0.00281906714505382,0.00140292161130416,870,870,531850,252260,720,720,1040,1040,395714,312160,880,880,923,923,554557,554557,778,778,2021-01-17
"2021-01-24","00-39","1","34",0.00564133016627078,0.00570220399794977,0.00281485942833649,0.00244763662627397,0.00237057919015889,0.00115046785091524,1520,1520,531850,269440,610,610,1780,1780,395714,312160,740,740,1561,1561,554557,554557,638,638,2021-01-24
"2021-01-31","00-39","1","34",0.00612102774621559,0.00627883136852896,0.00300780623091945,0.000586682311528307,0.00057662737057919,0.000192946802582963,1670,1670,531850,272830,120,120,1960,1960,395714,312160,180,180,1668,1668,554557,554557,107,107,2021-01-31
"2021-02-07","00-39","1","34",0.00695939159133305,0.00723987698616094,0.00348746837565841,0.000889415950192707,0.000961045617631984,0.000479662144738954,1940,1940,531850,278760,210,210,2260,2260,395714,312160,300,300,1934,1934,554557,554557,266,266,2021-02-07
"2021-02-14","00-39","1","34",0.00821495192997561,0.00848923628908252,0.00417270001099977,0.00139444082922748,0.00131342901076371,0.000685231635341363,2290,2290,531850,278760,300,300,2650,2650,395714,312160,410,410,2314,2314,554557,554557,380,380,2021-02-14
"2021-02-21","00-39","1","34",0.0101778482127135,0.010667606355715,0.00532677434420628,0.00206100577081616,0.00214633521271143,0.00115407433320651,2890,2890,531850,283950,550,550,3330,3330,395714,312160,670,670,2954,2954,554557,554557,640,640,2021-02-21
"2021-02-28","00-39","1","34",0.0127487233667899,0.0133905689390056,0.00687395524716125,0.00269490624762772,0.00272296258329062,0.00154718090295497,3620,3620,531850,283950,710,710,4180,4180,395714,312160,850,850,3812,3812,554557,554557,858,858,2021-02-28
"2021-03-07","00-39","1","34",0.0121158774950164,0.0172667862634546,0.00909915482087504,0.00382199349125861,0.00390825217837007,0.00222519957371379,4680,4680,531850,386270,1010,1010,5390,5390,395714,312160,1220,1220,5046,5046,554557,554557,1234,1234,2021-03-07
"2021-03-14","00-39","1","34",0.014982002140286,0.0224884674525884,0.0121322064278334,0.00512986081216817,0.00525371604305484,0.00303305160695835,6160,6160,531850,411160,1430,1430,7020,7020,395714,312160,1640,1640,6728,6728,554557,554557,1682,1682,2021-03-14
"2021-03-21","00-39","1","34",0.0172925381846483,0.0260123013839057,0.0140941327942844,0.00344382264313388,0.00345976422347514,0.00196192636645106,7110,7110,531850,411160,960,960,8120,8120,395714,312160,1080,1080,7816,7816,554557,554557,1088,1088,2021-03-21
"2021-03-28","00-39","1","34",0.0212326101760872,0.0250938809342101,0.0175311104178651,0.00565856436172106,0.00579830855971297,0.00343697762358062,8730,8730,531850,411160,1590,1590,9930,9930,395714,395714,1810,1810,9722,9722,554557,554557,1906,1906,2021-03-28
"2021-04-04","00-39","1","34",0.0258536822648118,0.0304765563007627,0.0214892247325343,0.00660895801156568,0.00679138903126602,0.00395811431466919,10630,10630,531850,411160,1840,1840,12060,12060,395714,395714,2120,2120,11917,11917,554557,554557,2195,2195,2021-04-04
"2021-04-11","00-39","1","34",0.0270571129992276,0.0340650065451311,0.0239254035202874,0.0045007741331509,0.00458098411071246,0.00243617878775311,11910,11910,531850,440180,1250,1250,13480,13480,395714,395714,1430,1430,13268,13268,554557,554557,1351,1351,2021-04-11
"2021-04-18","00-39","1","34",0.0294035764000428,0.039169703371627,0.0274471334777128,0.00627673749912336,0.00647104049205536,0.00352172995742548,13730,13730,531850,466950,1790,1790,15500,15500,395714,395714,2020,2020,15221,15221,554557,554557,1953,1953,2021-04-18
"2021-04-25","00-39","1","34",0.0324231716457865,0.0432635691433712,0.030283631799797,0.00498314524402755,0.00515761148129165,0.00283649832208411,15140,15140,531850,466950,1360,1360,17120,17120,395714,395714,1610,1610,16794,16794,554557,554557,1573,1573,2021-04-25
"2021-05-02","00-39","1","34",0.0377556483563551,0.0502888449738953,0.0352281190211286,0.00636297527529607,0.00893772424397745,0.00494448722133162,17630,17630,531850,466950,2450,2450,19900,19900,395714,395714,2790,2790,19536,19536,554557,554557,2742,2742,2021-05-02
"2021-05-09","00-39","1","34",0.0456403540103981,0.0657545601115958,0.0465506701745718,0.0125745950554135,0.0154151735849629,0.0113225511534432,23000,23000,531850,503940,5310,5310,26020,26020,395714,395714,6100,6100,25815,25815,554557,554557,6279,6279,2021-05-09
"2021-05-16","00-39","1","34",0.0609298184492703,0.0901914008602172,0.0643793153814666,0.0163744048310301,0.0244368407486215,0.0178286452068949,31480,31480,531850,516660,8460,8460,35690,35690,395714,395714,9670,9670,35702,35702,554557,554557,9887,9887,2021-05-16
"2021-05-23","00-39","1","34",0.0887184897697728,0.135223924349404,0.0990213810302638,0.0299836522742571,0.0450325234891866,0.0346420656487971,47090,47090,531850,530780,15590,15590,53510,53510,395714,395714,17820,17820,54913,54913,554557,554557,19211,19211,2021-05-23
