"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","19",NA,NA,0,NA,NA,0,0,0,87610,0,0,0,0,0,66026,0,0,0,0,0,93202,93202,0,0,2021-01-03
"2021-01-10","00-39","1","19",0.00252844500632111,0.00117515717727246,0.000493551640522736,0.00252844500632111,0.00117515717727246,0.000493551640522736,20,20,175220,7910,20,20,40,40,132052,34038,40,40,46,46,93202,93202,46,46,2021-01-10
"2021-01-17","00-39","1","19",0.00204918032786885,0.00264410364886304,0.00108366773245209,0.000698324022346369,0.00146894647159058,0.000590116091929358,70,70,87610,34160,20,20,90,90,66026,34038,50,50,101,101,93202,93202,55,55,2021-01-17
"2021-01-24","00-39","1","19",0.00409836065573771,0.00419563653800048,0.00237119375120706,0.00204918032786885,0.00293789294318115,0.00128752601875496,140,140,87610,34160,70,70,210,210,66026,50052,100,100,221,221,93202,93202,120,120,2021-01-24
"2021-01-31","00-39","1","19",0.00502652890254119,0.00519459761847678,0.00304714491105341,0.00104748603351955,0.00146894647159058,0.000675951159846355,180,180,87610,35810,30,30,260,260,66026,50052,50,50,284,284,93202,93202,63,63,2021-01-31
"2021-02-07","00-39","1","19",0.00646605322059189,0.00619355869895309,0.00357288470204502,0.000964785335262904,0.00117515717727246,0.00052573979099161,260,260,87610,40210,20,20,310,310,66026,50052,40,40,333,333,93202,93202,49,49,2021-02-07
"2021-02-14","00-39","1","19",0.00995700384702421,0.00978981858866779,0.00564365571554259,0.00360774024270253,0.0035962598897147,0.00207077101349756,440,440,87610,44190,110,110,490,490,66026,50052,180,180,526,526,93202,93202,193,193,2021-02-14
"2021-02-21","00-39","1","19",0.0135777325186694,0.012986494046192,0.00757494474367503,0.0038056206088993,0.00319667545752417,0.00193128902813244,600,600,87610,44190,130,130,650,650,66026,50052,160,160,706,706,93202,93202,180,180,2021-02-21
"2021-02-28","00-39","1","19",0.0156143923964698,0.0151842084232398,0.00887320014591962,0.00209497206703911,0.00219771437704787,0.00129825540224459,690,690,87610,44190,60,60,760,760,66026,50052,110,110,827,827,93202,93202,121,121,2021-02-28
"2021-03-07","00-39","1","19",0.0196877121520706,0.0193798449612403,0.0111049119117616,0.00409836065573771,0.00419563653800048,0.00223171176584193,870,870,87610,44190,140,140,970,970,66026,50052,210,210,1035,1035,93202,93202,208,208,2021-03-07
