"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","973",NA,NA,4.98246173469388e-06,NA,NA,4.98246173469388e-06,0,0,120140,0,0,0,0,0,125380,0,0,0,1,1,200704,200704,1,1,2021-01-03
"2021-01-10","00-39","1","973",NA,NA,4.98246173469388e-06,NA,NA,0,0,0,240280,0,0,0,0,0,250760,0,0,0,1,1,200704,200704,0,0,2021-01-10
"2021-01-17","00-39","1","973",NA,NA,3.48772321428571e-05,NA,NA,2.98947704081633e-05,0,0,120140,0,0,0,0,0,125380,0,0,0,7,7,200704,200704,6,6,2021-01-17
"2021-01-24","00-39","1","973",0.000935453695042095,0.000499018596759706,0.00017936862244898,0.000935453695042095,0.000332679064506471,0.000144491390306122,10,10,120140,10690,10,10,30,30,125380,60118,20,20,36,36,200704,200704,29,29,2021-01-24
"2021-01-31","00-39","1","973",0.00125470514429109,0.00116437672577265,0.000493263711734694,0.000752823086574655,0.000665358129012941,0.000313895089285714,50,50,120140,39850,30,30,70,70,125380,60118,40,40,99,99,200704,200704,63,63,2021-01-31
"2021-02-07","00-39","1","973",0.00196335078534031,0.00166339532253235,0.000752351721938776,0.000342935528120713,0.000499018596759706,0.000259088010204082,90,90,120140,45840,10,10,100,100,125380,60118,30,30,151,151,200704,200704,52,52,2021-02-07
"2021-02-14","00-39","1","973",0.00283595113438045,0.00249509298379853,0.00108119419642857,0.00102880658436214,0.000831697661266177,0.000328842474489796,130,130,120140,45840,30,30,150,150,125380,60118,50,50,217,217,200704,200704,66,66,2021-02-14
"2021-02-21","00-39","1","973",0.00327225130890052,0.00210260723296888,0.00128049266581633,0.000685871056241427,0.000499018596759706,0.000199298469387755,150,150,120140,45840,20,20,190,190,125380,90364,30,30,257,257,200704,200704,40,40,2021-02-21
"2021-02-28","00-39","1","973",0.0043630017452007,0.00276658846443274,0.00172393176020408,0.00137174211248285,0.000831697661266177,0.000443439094387755,200,200,120140,45840,40,40,250,250,125380,90364,50,50,346,346,200704,200704,89,89,2021-02-28
"2021-03-07","00-39","1","973",0.00545375218150087,0.00365189677305122,0.00229193239795918,0.00125470514429109,0.00116437672577265,0.000568000637755102,250,250,120140,45840,50,50,330,330,125380,90364,70,70,460,460,200704,200704,114,114,2021-03-07
"2021-03-14","00-39","1","973",0.00719895287958115,0.00475853215882431,0.00302933673469388,0.00200752823086575,0.00166339532253235,0.000737404336734694,330,330,120140,45840,80,80,430,430,125380,90364,100,100,608,608,200704,200704,148,148,2021-03-14
"2021-03-21","00-39","1","973",0.00916230366492147,0.00608649462175203,0.00400091677295918,0.00200752823086575,0.0012172989243504,0.000971580038265306,420,420,120140,45840,80,80,550,550,125380,90364,110,110,803,803,200704,200704,195,195,2021-03-21
"2021-03-28","00-39","1","973",0.0106883283454468,0.00708246646894781,0.00470344387755102,0.00125470514429109,0.000995971847195786,0.000702527104591837,500,500,120140,46780,50,50,640,640,125380,90364,90,90,944,944,200704,200704,141,141,2021-03-28
"2021-04-04","00-39","1","973",0.0093029912695005,0.009295737240494,0.00657186702806122,0.0029927319367251,0.00221327077154619,0.0018684231505102,650,650,120140,69870,140,140,840,840,125380,90364,200,200,1319,1319,200704,200704,375,375,2021-04-04
"2021-04-11","00-39","1","973",0.0125948189494776,0.0126156433978133,0.00874422034438775,0.00479930191972077,0.0034305696958966,0.00217235331632653,880,880,120140,69870,220,220,1140,1140,125380,90364,310,310,1755,1755,200704,200704,436,436,2021-04-11
"2021-04-18","00-39","1","973",0.0227565478746243,0.016908597862498,0.0159737723214286,0.0151774262505344,0.010734363241999,0.00722955197704082,1590,1590,120140,69870,710,710,2120,2120,125380,125380,970,970,3206,3206,200704,200704,1451,1451,2021-04-18
"2021-04-25","00-39","1","973",0.0216537231612608,0.0252033817195725,0.0234524473852041,0.0162462590850791,0.0113983444734629,0.00747867506377551,2370,2370,120140,109450,760,760,3160,3160,125380,125380,1030,1030,4707,4707,200704,200704,1501,1501,2021-04-25
"2021-05-02","00-39","1","973",0.027866644216198,0.0358908916892646,0.0339006696428571,0.0107688744789254,0.0148289141693595,0.0104482222576531,3310,3310,120140,118780,930,930,4500,4500,125380,125380,1340,1340,6804,6804,200704,200704,2097,2097,2021-05-02
"2021-05-09","00-39","1","973",0.0346859740697087,0.0445844632317754,0.0437609614158163,0.0091313509716694,0.00869357154251077,0.00986029177295918,4120,4120,120140,118780,780,780,5590,5590,125380,125380,1090,1090,8783,8783,200704,200704,1979,1979,2021-05-09
"2021-05-16","00-39","1","973",0.0394847617444014,0.0509650661987558,0.050910794005102,0.00601583113456464,0.00638060296698038,0.00714983258928571,4690,4690,120140,118780,570,570,6390,6390,125380,125380,800,800,10218,10218,200704,200704,1435,1435,2021-05-16
"2021-05-23","00-39","1","973",0.0453780097659539,0.0581432445366087,0.0594507334183673,0.0070712401055409,0.00725793587494018,0.00853993941326531,5390,5390,120140,118780,670,670,7290,7290,125380,125380,910,910,11932,11932,200704,200704,1714,1714,2021-05-23
"2021-05-30","00-39","1","973",0.0506076244381555,0.0659594831711597,0.0684839365433673,0.00721078482600063,0.00781623863455097,0.009033203125,6080,6080,120140,120140,690,690,8270,8270,125380,125380,980,980,13745,13745,200704,200704,1813,1813,2021-05-30
"2021-06-06","00-39","1","973",0.0569335774929249,0.0736959642686234,0.0768345424107143,0.0063141943088062,0.00773648109746371,0.00835060586734694,6840,6840,120140,120140,750,750,9240,9240,125380,125380,970,970,15421,15421,200704,200704,1676,1676,2021-06-06
"2021-06-13","00-39","1","973",0.0644248376893624,0.0825490508853087,0.0845125159438776,0.00763747454175153,0.00893284415377253,0.00767797353316327,7740,7740,120140,120140,900,900,10350,10350,125380,125380,1120,1120,16962,16962,200704,200704,1541,1541,2021-06-13
"2021-06-20","00-39","1","973",0.0709172631929416,0.0904450470569469,0.0917669802295918,0.00636456211812627,0.00789599617163822,0.00725446428571429,8520,8520,120140,120140,750,750,11340,11340,125380,125380,990,990,18418,18418,200704,200704,1456,1456,2021-06-20
"2021-06-27","00-39","1","973",0.0765773264524721,0.0974637103206253,0.098568040497449,0.00572486950665095,0.00693890572659116,0.00680106026785714,9200,9200,120140,120140,680,680,12220,12220,125380,125380,870,870,19783,19783,200704,200704,1365,1365,2021-06-27
"2021-07-04","00-39","1","973",0.0819876810387881,0.103924070824693,0.105648118622449,0.00534623217922607,0.00654011804115489,0.007080078125,9850,9850,120140,120140,630,630,13030,13030,125380,125380,820,820,21204,21204,200704,200704,1421,1421,2021-07-04
"2021-07-11","00-39","1","973",0.0872315631762943,0.110464188865848,0.112025669642857,0.00543109300746775,0.00654011804115489,0.00637755102040816,10480,10480,120140,120140,640,640,13850,13850,125380,125380,820,820,22484,22484,200704,200704,1280,1280,2021-07-11
