"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","85",NA,NA,3.47412816753636e-06,NA,NA,3.47412816753636e-06,0,0,282430,0,0,0,0,0,206950,0,0,0,1,1,287842,287842,1,1,2021-01-03
"2021-01-10","00-39","1","85",0.00134831460674157,0.000570483199269782,0.000319619791413345,0.00134831460674157,0.000570483199269782,0.000316145663245808,30,30,564860,22250,30,30,60,60,413900,105174,60,60,92,92,287842,287842,91,91,2021-01-10
"2021-01-17","00-39","1","85",0.00184116852829262,0.00154845702709155,0.000979704143245253,0.00139275766016713,0.00116134277031866,0.000660084351831908,150,150,282430,81470,90,90,240,240,206950,154993,180,180,282,282,287842,287842,190,190,2021-01-17
"2021-01-24","00-39","1","85",0.00373801397692183,0.00367758543934242,0.00206710625968413,0.00227703984819734,0.00200009032665991,0.00108740211643888,460,460,282430,123060,240,240,570,570,206950,154993,310,310,595,595,287842,287842,313,313,2021-01-24
"2021-01-31","00-39","1","85",0.00518210349609518,0.00529056150922945,0.0029530089424059,0.0020908351724939,0.00167749511268251,0.000885902682721771,710,710,282430,137010,180,180,820,820,206950,154993,260,260,850,850,287842,287842,255,255,2021-01-31
"2021-02-07","00-39","1","85",0.00547405298883293,0.00554863768041137,0.00308155168460475,NA,0.000285241599634891,0.000128542742198845,750,750,282430,137010,0,0,860,860,206950,154993,30,30,887,887,287842,287842,37,37,2021-02-07
"2021-02-14","00-39","1","85",0.00846653528939493,0.00871007077738995,0.00482208989654046,0.00341296928327645,0.00316143309697857,0.00174053821193571,1160,1160,282430,137010,420,420,1350,1350,206950,154993,490,490,1388,1388,287842,287842,501,501,2021-02-14
"2021-02-21","00-39","1","85",0.0124078534413546,0.0127102514307098,0.00704900605193127,0.00396587847949716,0.00400018065331983,0.0022269161553908,1700,1700,282430,137010,530,530,1970,1970,206950,154993,620,620,2029,2029,287842,287842,641,641,2021-02-21
"2021-02-28","00-39","1","85",0.0151813736223633,0.01542005122812,0.00849076924145886,0.00282679458626006,0.00270979979741021,0.00144176318952759,2080,2080,282430,137010,330,330,2390,2390,206950,154993,420,420,2444,2444,287842,287842,415,415,2021-02-28
"2021-03-07","00-39","1","85",0.0158019161378624,0.0188395604962805,0.0101826696590491,0.00350877192982456,0.00348402831095598,0.00169190041759021,2540,2540,282430,160740,430,430,2920,2920,206950,154993,540,540,2931,2931,287842,287842,487,487,2021-03-07
"2021-03-14","00-39","1","85",0.0204056239890506,0.0243881981766919,0.0131738940112979,0.00552156394567975,0.00554863768041137,0.0029912243522488,3280,3280,282430,160740,740,740,3780,3780,206950,154993,860,860,3792,3792,287842,287842,861,861,2021-03-14
"2021-03-21","00-39","1","85",0.0228941147194227,0.027356074145284,0.0146955621486788,0.00292297111416781,0.00296787596859213,0.00152166813738092,3680,3680,282430,160740,340,340,4240,4240,206950,154993,460,460,4230,4230,287842,287842,438,438,2021-03-21
"2021-03-28","00-39","1","85",0.0245773957191484,0.0236772167190143,0.0168564698688864,0.00436280137772675,0.00425825682450175,0.00216090772020761,4260,4260,282430,173330,570,570,4900,4900,206950,206950,660,660,4852,4852,287842,287842,622,622,2021-03-28
"2021-04-04","00-39","1","85",0.0273226903951845,0.0291374728195216,0.0202923826265799,0.00686081307933727,0.00729065183588936,0.00343591275769346,5220,5220,282430,191050,940,940,6030,6030,206950,206950,1130,1130,5841,5841,287842,287842,989,989,2021-04-04
