"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","11",NA,NA,0,NA,NA,0,0,0,157450,0,0,0,0,0,108127,0,0,0,0,0,148814,148814,0,0,2021-01-03
"2021-01-10","00-39","1","11",NA,0.000179526767441025,0.000120956361632642,NA,0.000179526767441025,0.000120956361632642,0,0,314900,0,0,0,10,10,216254,55702,10,10,18,18,148814,148814,18,18,2021-01-10
"2021-01-17","00-39","1","11",0.00146689019279128,0.0015858299990241,0.00113564583977314,0.00146689019279128,0.00146384307602225,0.0010146894781405,70,70,157450,47720,70,70,130,130,108127,81976,120,120,169,169,148814,148814,151,151,2021-01-17
"2021-01-24","00-39","1","11",0.00339083001621701,0.00341563384405192,0.00221081349872996,0.00188600167644593,0.00182980384502781,0.00107516765895682,230,230,157450,67830,90,90,280,280,108127,81976,150,150,329,329,148814,148814,160,160,2021-01-24
"2021-01-31","00-39","1","11",0.00465179915173074,0.00500146384307602,0.00308438722163237,0.00167644593461861,0.0015858299990241,0.000873573722902415,340,340,157450,73090,80,80,410,410,108127,81976,130,130,459,459,148814,148814,130,130,2021-01-31
"2021-02-07","00-39","1","11",0.00560952250649884,0.005855372304089,0.00352117408308358,0.00133868808567604,0.000853908461012979,0.000436786861451208,410,410,157450,73090,30,30,480,480,108127,81976,70,70,524,524,148814,148814,65,65,2021-02-07
"2021-02-14","00-39","1","11",0.00757381258023107,0.00805113691812238,0.00473073769941,0.00248518447715542,0.00207377769103152,0.00120956361632642,590,590,157450,77900,130,130,660,660,108127,81976,170,170,704,704,148814,148814,180,180,2021-02-14
"2021-02-21","00-39","1","11",0.00962772785622593,0.0101249146091539,0.0059134221242625,0.00205831903945111,0.00207377769103152,0.0011826844248525,750,750,157450,77900,120,120,830,830,108127,81976,170,170,880,880,148814,148814,176,176,2021-02-21
"2021-02-28","00-39","1","11",0.0112965340179718,0.0118327315311799,0.00684075423011276,0.00187999373335422,0.00182980384502781,0.000927332105850256,880,880,157450,77900,120,120,970,970,108127,81976,150,150,1018,1018,148814,148814,138,138,2021-02-28
"2021-03-07","00-39","1","11",0.0140898705255141,0.0146384307602225,0.0083459889526523,0.0033003300330033,0.0029276861520445,0.00150523472253955,1110,1110,157450,78780,190,190,1200,1200,108127,81976,240,240,1242,1242,148814,148814,224,224,2021-03-07
"2021-03-14","00-39","1","11",0.0172632647880173,0.017566116912267,0.00979074549437553,0.00361961171437973,0.0029276861520445,0.00144475654172323,1360,1360,157450,78780,220,220,1440,1440,108127,81976,240,240,1457,1457,148814,148814,215,215,2021-03-14
"2021-03-21","00-39","1","11",0.0155069192266169,0.0198838684493022,0.0109263913341487,0.00232589957586537,0.00231775153703523,0.00113564583977314,1580,1580,157450,101890,170,170,1630,1630,108127,81976,190,190,1626,1626,148814,148814,169,169,2021-03-21
"2021-03-28","00-39","1","11",0.0176661105113358,0.0230555284473504,0.012680258577822,0.00328362293063347,0.00317165999804821,0.00175386724367331,1800,1800,157450,101890,240,240,1890,1890,108127,81976,260,260,1887,1887,148814,148814,261,261,2021-03-28
"2021-04-04","00-39","1","11",0.0167835473957923,0.0265931492144042,0.014373647640679,0.00383089341907238,0.00365960769005563,0.00169338906285699,2130,2130,157450,126910,280,280,2180,2180,108127,81976,300,300,2139,2139,148814,148814,252,252,2021-04-04
"2021-04-11","00-39","1","11",0.0206445512567962,0.0330584561335025,0.0176125902132864,0.00629011553273427,0.00634331999609642,0.00323894257260742,2620,2620,157450,126910,490,490,2710,2710,108127,81976,520,520,2621,2621,148814,148814,482,482,2021-04-11
"2021-04-18","00-39","1","11",0.0246631471121267,0.0390358153605933,0.0204886637009959,0.00629011553273427,0.00597735922709086,0.00287607348770949,3130,3130,157450,126910,490,490,3200,3200,108127,81976,490,490,3049,3049,148814,148814,428,428,2021-04-18
"2021-04-25","00-39","1","11",0.0284453549759672,0.0342190202262155,0.0238015240501566,0.00615679299493775,0.00622133307309456,0.0033128603491607,3610,3610,157450,126910,450,450,3700,3700,108127,108127,510,510,3542,3542,148814,148814,493,493,2021-04-25
"2021-05-02","00-39","1","11",0.0336458907887479,0.0410628242714586,0.0285457013453035,0.00872913992297818,0.00890504537913536,0.00474417729514696,4270,4270,157450,126910,680,680,4440,4440,108127,108127,730,730,4248,4248,148814,148814,706,706,2021-05-02
"2021-05-09","00-39","1","11",0.0404554079696395,0.0511435626624247,0.0352654992137836,0.00991061018266615,0.0132965746072021,0.00671979786848012,5330,5330,157450,131750,1020,1020,5530,5530,108127,108127,1090,1090,5248,5248,148814,148814,1000,1000,2021-05-09
