"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","42",NA,NA,2.82466725419746e-06,NA,NA,0,0,0,348900,0,0,0,0,0,245222,0,0,0,1,1,354024,354024,0,0,2021-01-03
"2021-01-10","00-39","1","42",0.000215703192407248,0.000158780565258812,6.49673468465415e-05,0.000215703192407248,0.000158780565258812,6.2142679592344e-05,20,20,697800,92720,20,20,20,20,490444,125960,20,20,23,23,354024,354024,22,22,2021-01-10
"2021-01-17","00-39","1","42",0.0010186263096624,0.000959012856100121,0.000505615438501345,0.000873108265424913,0.000799177380083434,0.000440648091654803,140,140,348900,137440,120,120,180,180,245222,187693,150,150,179,179,354024,354024,156,156,2021-01-17
"2021-01-24","00-39","1","42",0.00196252215750823,0.00202458269621137,0.00105642555306985,0.00106284044107878,0.00111884833211681,0.000550810114568504,310,310,348900,157960,160,160,380,380,245222,187693,210,210,374,374,354024,354024,195,195,2021-01-24
"2021-01-31","00-39","1","42",0.00326343143772285,0.00330326650434486,0.00170892368878946,0.00122509510606744,0.00122540531612793,0.000652498135719612,540,540,348900,165470,190,190,620,620,245222,187693,230,230,605,605,354024,354024,231,231,2021-01-31
"2021-02-07","00-39","1","42",0.00522891006274692,0.0052212922165451,0.00276252457460511,0.00205925335459014,0.0019713042042058,0.00105360088581565,900,900,348900,172120,310,310,980,980,245222,187693,370,370,978,978,354024,354024,373,373,2021-02-07
"2021-02-14","00-39","1","42",0.00813386009760632,0.00820488776885659,0.00458443495356247,0.00301519906467294,0.00293031706030593,0.00182191037895736,1400,1400,348900,172120,490,490,1540,1540,245222,187693,550,550,1623,1623,354024,354024,645,645,2021-02-14
"2021-02-21","00-39","1","42",0.0105038379407861,0.0106024199091069,0.00586118455245972,0.00227678296720202,0.0023975321402503,0.00127674959889725,1820,1820,348900,173270,370,370,1990,1990,245222,187693,450,450,2075,2075,354024,354024,452,452,2021-02-21
"2021-02-28","00-39","1","42",0.0139089282622497,0.0142786358574907,0.00794013965154905,0.00356560101528978,0.00362293745637823,0.00207895509908933,2410,2410,348900,173270,590,590,2680,2680,245222,187693,680,680,2811,2811,354024,354024,736,736,2021-02-28
"2021-03-07","00-39","1","42",0.0112724757952974,0.0189138646619746,0.0107083135606626,0.0030287927002262,0.00463522880448392,0.00276817390911351,3260,3260,348900,289200,790,790,3550,3550,245222,187693,870,870,3791,3791,354024,354024,980,980,2021-03-07
"2021-03-14","00-39","1","42",0.0131396957123098,0.0221638526743139,0.0124115879149436,0.00321914480077745,0.00319670952033374,0.00170327435428107,3800,3800,348900,289200,530,530,4160,4160,245222,187693,600,600,4394,4394,354024,354024,603,603,2021-03-14
"2021-03-21","00-39","1","42",0.0146265560165975,0.0188808508208888,0.0137081101846203,0.00240567232210686,0.00245081063225586,0.00129652226967663,4230,4230,348900,289200,380,380,4630,4630,245222,245222,460,460,4853,4853,354024,354024,459,459,2021-03-21
"2021-03-28","00-39","1","42",0.0178077455048409,0.0229587883631974,0.0166824848032902,0.00511271206135254,0.00527457070855067,0.00297437461866992,5150,5150,348900,289200,880,880,5630,5630,245222,245222,990,990,5906,5906,354024,354024,1053,1053,2021-03-28
"2021-04-04","00-39","1","42",0.0218188105117566,0.0281377690419294,0.0204477662531354,0.0044552758843913,0.00671308999270085,0.00376528144984521,6310,6310,348900,289200,1170,1170,6900,6900,245222,245222,1260,1260,7239,7239,354024,354024,1333,1333,2021-04-04
"2021-04-11","00-39","1","42",0.0243728988880269,0.0334798672223536,0.0242554177117935,0.00464567228970717,0.00697948245272866,0.00380765145865817,7540,7540,348900,309360,1220,1220,8210,8210,245222,245222,1310,1310,8587,8587,354024,354024,1348,1348,2021-04-11
"2021-04-18","00-39","1","42",0.0299327644168606,0.0409424929247784,0.0297635188574786,0.00639731921861315,0.00969668554501233,0.00550810114568504,9260,9260,348900,309360,1680,1680,10040,10040,245222,245222,1820,1820,10537,10537,354024,354024,1950,1950,2021-04-18
"2021-04-25","00-39","1","42",0.0333268683734161,0.045509782972164,0.0332915282579712,0.00596961995389798,0.00602046959662854,0.00352800940049262,10310,10310,348900,309360,1010,1010,11160,11160,245222,245222,1130,1130,11786,11786,354024,354024,1249,1249,2021-04-25
"2021-05-02","00-39","1","42",0.0360942719287393,0.0517490274118962,0.0381584299369534,0.00515620260843191,0.0080450522928399,0.00486690167898222,11670,11670,348900,323320,1360,1360,12690,12690,245222,245222,1510,1510,13509,13509,354024,354024,1723,1723,2021-05-02
"2021-05-09","00-39","1","42",0.0435346257047243,0.0641867369159374,0.047536325220889,0.00953966767266799,0.0125192682548874,0.00937789528393555,14440,14440,348900,331690,2750,2750,15740,15740,245222,245222,3070,3070,16829,16829,354024,354024,3320,3320,2021-05-09
"2021-05-16","00-39","1","42",0.0601201236223687,0.0920798297053282,0.0707155447088333,0.0185906141542176,0.0278930927893908,0.0231792194879443,20620,20620,348900,342980,6160,6160,22580,22580,245222,245222,6840,6840,25035,25035,354024,354024,8206,8206,2021-05-16
"2021-05-23","00-39","1","42",0.0895905420991926,0.1384867589368,0.111755135245068,0.0303516240013995,0.0464069292314719,0.0410395905362348,31070,31070,348900,346800,10410,10410,33960,33960,245222,245222,11380,11380,39564,39564,354024,354024,14529,14529,2021-05-23
"2021-05-30","00-39","1","42",0.116379310344828,0.180489515622579,0.149834474498904,0.0271626297577855,0.0419619773103555,0.0380793392538359,40500,40500,348900,348000,9420,9420,44260,44260,245222,245222,10290,10290,53045,53045,354024,354024,13481,13481,2021-05-30
"2021-06-06","00-39","1","42",0.144224137931034,0.223307859816819,0.185470476577859,0.0279700115340254,0.0428183441942403,0.0356360020789551,50190,50190,348900,348000,9700,9700,54760,54760,245222,245222,10500,10500,65661,65661,354024,354024,12616,12616,2021-06-06
"2021-06-13","00-39","1","42",0.168558326167956,0.260906443956904,0.213629584434954,0.0250916923793445,0.0375985841400853,0.0281591078570944,58810,58810,348900,348900,8620,8620,63980,63980,245222,245222,9220,9220,75630,75630,354024,354024,9969,9969,2021-06-13
