"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","05",NA,NA,0,NA,NA,0,0,0,59050,0,0,0,0,0,41547,0,0,0,0,0,57995,57995,0,0,2021-01-03
"2021-01-10","00-39","1","05",NA,NA,0.00015518579187861,NA,NA,0.00015518579187861,0,0,118100,0,0,0,0,0,83094,0,0,0,9,9,57995,57995,9,9,2021-01-10
"2021-01-17","00-39","1","05",NA,0.00135937287597988,0.000534528838692991,NA,0.000906248583986588,0.000379343046814381,0,0,59050,0,0,0,30,30,41547,22069,20,20,31,31,57995,57995,22,22,2021-01-17
"2021-01-24","00-39","1","05",0.00134138162307176,0.00226562145996647,0.000896629019743081,NA,0.000906248583986588,0.000362100181050091,20,20,59050,14910,0,0,50,50,41547,22069,20,20,52,52,57995,57995,21,21,2021-01-24
"2021-01-31","00-39","1","05",0.00402414486921529,0.00378095658201525,0.00215535822053625,0.00285171102661597,0.00271874575195976,0.00125872920079317,60,60,59050,14910,30,30,120,120,41547,31738,60,60,125,125,57995,57995,73,73,2021-01-31
"2021-02-07","00-39","1","05",0.00536552649228706,0.00441111601235112,0.00239675834123631,NA,0.000453124291993294,0.00024140012070006,80,80,59050,14910,0,0,140,140,41547,31738,10,10,139,139,57995,57995,14,14,2021-02-07
"2021-02-14","00-39","1","05",0.00471204188481675,0.00441111601235112,0.00246572980429347,NA,NA,6.89714630571601e-05,90,90,59050,19100,0,0,140,140,41547,31738,0,0,143,143,57995,57995,4,4,2021-02-14
"2021-02-21","00-39","1","05",0.00655200655200655,0.00630159430335875,0.00332787309250797,0.00285171102661597,0.00226562145996647,0.000862143288214501,160,160,59050,24420,30,30,200,200,41547,31738,50,50,193,193,57995,57995,50,50,2021-02-21
"2021-02-28","00-39","1","05",0.00737100737100737,0.00724683344886256,0.00382791619967239,0.000950570342205323,0.000906248583986588,0.000500043107164411,180,180,59050,24420,10,10,230,230,41547,31738,20,20,222,222,57995,57995,29,29,2021-02-28
"2021-03-07","00-39","1","05",0.0101156069364162,0.010082550885374,0.00524183119234417,0.0031413612565445,0.00362499433594635,0.00141391499267178,280,280,59050,27680,60,60,320,320,41547,31738,80,80,304,304,57995,57995,82,82,2021-03-07
"2021-03-14","00-39","1","05",0.013042060645582,0.0141785871825572,0.00753513233899474,0.00445186421814135,0.00409603629718319,0.00229330114665057,400,400,59050,30670,80,80,450,450,41547,31738,130,130,437,437,57995,57995,133,133,2021-03-14
"2021-03-21","00-39","1","05",0.0146723182262798,0.0154389060432289,0.00831106129838779,0.000950570342205323,0.00181249716797318,0.000775928959393051,450,450,59050,30670,10,10,490,490,41547,31738,40,40,482,482,57995,57995,45,45,2021-03-21
"2021-03-28","00-39","1","05",0.0192370394522335,0.0207952612010839,0.0112251056125528,0.0055996266915539,0.00535635515785494,0.00291404431416501,590,590,59050,30670,120,120,660,660,41547,31738,170,170,651,651,57995,57995,169,169,2021-03-28
