"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","91",NA,NA,2.86036689926217e-06,NA,NA,2.86036689926217e-06,0,0,856630,0,0,0,0,0,474152,0,0,0,2,2,699211,699211,2,2,2021-01-03
"2021-01-10","00-39","1","91",0.000324490954814635,0.000352747511170338,6.57884386830299e-05,0.000324490954814635,0.000313553343262523,6.29280717837677e-05,80,80,1713260,246540,80,80,90,90,948304,255140,80,80,46,46,699211,699211,44,44,2021-01-10
"2021-01-17","00-39","1","91",0.00161061563979903,0.00168231399576708,0.000676476771675503,0.00137807834630598,0.00143810712541379,0.000610688332992473,670,670,856630,415990,540,540,620,620,474152,368540,530,530,473,473,699211,699211,427,427,2021-01-17
"2021-01-24","00-39","1","91",0.00336497180385695,0.00336462799153416,0.00146021730207334,0.00173101527809137,0.00168231399576708,0.000783740530397834,1450,1450,856630,430910,690,690,1240,1240,474152,368540,620,620,1021,1021,699211,699211,548,548,2021-01-24
"2021-01-31","00-39","1","91",0.00409807758719926,0.00417865089271178,0.00182205371483,0.00071356837042127,0.000786888804471699,0.000361836412756664,1780,1780,856630,434350,270,270,1540,1540,474152,368540,290,290,1274,1274,699211,699211,253,253,2021-01-31
"2021-02-07","00-39","1","91",0.00425923794175204,0.00434145547294731,0.00189928362111008,0.000266098988823842,0.000274359175354707,7.72299062800785e-05,1850,1850,856630,434350,40,40,1600,1600,474152,368540,70,70,1328,1328,699211,699211,54,54,2021-02-07
"2021-02-14","00-39","1","91",0.00575572694831357,0.00572529440494926,0.00253142470584702,0.00152187698161065,0.00138383893200195,0.000632141084736939,2500,2500,856630,434350,600,600,2110,2110,474152,368540,510,510,1770,1770,699211,699211,442,442,2021-02-14
"2021-02-21","00-39","1","91",0.0075054679406009,0.00740760840071634,0.00330229358519817,0.00184642654915187,0.00165517989906116,0.000770868879351154,3260,3260,856630,434350,750,750,2730,2730,474152,368540,610,610,2309,2309,699211,699211,539,539,2021-02-21
"2021-02-28","00-39","1","91",0.00667697497891482,0.00846583817224725,0.00353970403783693,0.00124449053668654,0.00108536386823683,0.00023741045263876,3800,3800,856630,569120,480,480,3120,3120,474152,368540,400,400,2475,2475,699211,699211,166,166,2021-02-28
"2021-03-07","00-39","1","91",0.00898549709241225,0.00883682869628305,0.00445502144560083,0.00310449446129965,0.00287621425082759,0.000915317407763894,5130,5130,856630,570920,1320,1320,4190,4190,474152,474152,1060,1060,3115,3115,699211,699211,640,640,2021-03-07
"2021-03-14","00-39","1","91",0.012155818678624,0.0119371003391318,0.00601964213949723,0.00412110049499252,0.00398871221577034,0.00156462069389641,6940,6940,856630,570920,1790,1790,5660,5660,474152,474152,1470,1470,4209,4209,699211,699211,1094,1094,2021-03-14
"2021-03-21","00-39","1","91",0.0135220346108036,0.0134556007356291,0.006846288173384,0.00173872180451128,0.00189938676941445,0.000826646033886767,7720,7720,856630,570920,740,740,6380,6380,474152,474152,700,700,4787,4787,699211,699211,578,578,2021-03-21
"2021-03-28","00-39","1","91",0.0152198329887845,0.016471511245339,0.0085396253777472,0.00323732538063098,0.00388017582894665,0.0016933372043632,9350,9350,856630,614330,1650,1650,7810,7810,474152,474152,1430,1430,5971,5971,699211,699211,1184,1184,2021-03-28
"2021-04-04","00-39","1","91",0.0152660974513706,0.0211746444178238,0.0107521191743265,0.00480957222178775,0.00602376946871439,0.00221249379657929,11890,11890,856630,778850,2460,2460,10040,10040,474152,474152,2220,2220,7518,7518,699211,699211,1547,1547,2021-04-04
"2021-04-11","00-39","1","91",0.018784104769853,0.0261097707064401,0.0133736454375003,0.00515801080192117,0.00493512628861631,0.00262152626317378,14630,14630,856630,778850,2760,2760,12380,12380,474152,474152,2340,2340,9351,9351,699211,699211,1833,1833,2021-04-11
"2021-04-18","00-39","1","91",0.0217114977209989,0.0302645565135231,0.0155060489609002,0.00445377491759535,0.00534541705106637,0.00213240352339995,16910,16910,856630,778850,2270,2270,14350,14350,474152,474152,1970,1970,10842,10842,699211,699211,1491,1491,2021-04-18
"2021-04-25","00-39","1","91",0.0245746934583039,0.0342506200543286,0.0177085314733321,0.00403670410585135,0.005128344277419,0.00220248251243187,19140,19140,856630,778850,2160,2160,16240,16240,474152,474152,1890,1890,12382,12382,699211,699211,1540,1540,2021-04-25
"2021-05-02","00-39","1","91",0.0282277245074231,0.04051443418988,0.0214513215610166,0.00510433194623237,0.00797742443154067,0.00374279008768455,22550,22550,856630,798860,3410,3410,19210,19210,474152,474152,2940,2940,14999,14999,699211,699211,2617,2617,2021-05-02
"2021-05-09","00-39","1","91",0.038278759436366,0.0578295567666065,0.0328298610862815,0.0124157411568338,0.0173573031432958,0.0113785395252649,32300,32300,856630,843810,9670,9670,27420,27420,474152,474152,8230,8230,22955,22955,699211,699211,7956,7956,2021-05-09
