"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","09",NA,NA,0,NA,NA,0,0,0,55790,0,0,0,0,0,43262,0,0,0,0,0,59498,59498,0,0,2021-01-03
"2021-01-10","00-39","1","09",0.00145137880986938,0.00219077246637164,0.00102524454603516,0.00145137880986938,0.00219077246637164,0.00102524454603516,10,10,111580,6890,10,10,50,50,86524,22823,50,50,61,61,59498,59498,61,61,2021-01-10
"2021-01-17","00-39","1","09",0.00598546387345019,0.00545140676580151,0.0034959158291035,0.00490496627835684,0.00423998304006784,0.00247067128306834,140,140,55790,23390,80,80,180,180,43262,33019,140,140,208,208,59498,59498,147,147,2021-01-17
"2021-01-24","00-39","1","09",0.00701480904130943,0.00666283049153518,0.00396651988302128,0.00125156445556946,0.00175261797309731,0.000470604053917779,180,180,55790,25660,10,10,220,220,43262,33019,40,40,236,236,59498,59498,28,28,2021-01-24
"2021-01-31","00-39","1","09",0.00779423226812159,0.00787425421726885,0.00473965511445763,0.00191204588910134,0.00175261797309731,0.000773135231436351,200,200,55790,25660,10,10,260,260,43262,33019,40,40,282,282,59498,59498,46,46,2021-01-31
"2021-02-07","00-39","1","09",0.00857365549493375,0.0087828220115691,0.00499176442905644,NA,0.000876308986548657,0.00025210931459881,220,220,55790,25660,0,0,290,290,43262,33019,20,20,297,297,59498,59498,15,15,2021-02-07
"2021-02-14","00-39","1","09",0.00974279033515199,0.0102971016687362,0.00589935796161216,0.00573613766730402,0.00219077246637164,0.000907593532555716,250,250,55790,25660,30,30,340,340,43262,33019,50,50,351,351,59498,59498,54,54,2021-02-14
"2021-02-21","00-39","1","09",0.0108353722474659,0.0112056694630364,0.00645399845372954,0.00125156445556946,0.00131446347982299,0.000554640492117382,310,310,55790,28610,10,10,370,370,43262,33019,30,30,384,384,59498,59498,33,33,2021-02-21
"2021-02-28","00-39","1","09",0.0132820692065711,0.0133256609830704,0.00749605028740462,0.00198906016907011,0.00211999152003392,0.00104205183367508,380,380,55790,28610,40,40,440,440,43262,33019,70,70,446,446,59498,59498,62,62,2021-02-28
"2021-03-07","00-39","1","09",0.0157287661656763,0.0157485084345377,0.00912635718847692,0.00298359025360517,0.00242284745146734,0.0016303069010723,450,450,55790,28610,60,60,520,520,43262,33019,80,80,543,543,59498,59498,97,97,2021-03-07
"2021-03-14","00-39","1","09",0.0195735756728417,0.0202913474060389,0.0115129920333457,0.00546991546494281,0.00454283897150126,0.00238663484486874,560,560,55790,28610,110,110,670,670,43262,33019,150,150,685,685,59498,59498,142,142,2021-03-14
"2021-03-21","00-39","1","09",0.0216707444949318,0.0221084829946394,0.0125550438670207,0.00198906016907011,0.00211999152003392,0.00104205183367508,620,620,55790,28610,40,40,730,730,43262,33019,70,70,747,747,59498,59498,62,62,2021-03-21
"2021-03-28","00-39","1","09",0.0241174414540371,0.0248341863775402,0.0136643248512555,0.00336021505376344,0.00242284745146734,0.00110928098423476,690,690,55790,28610,50,50,820,820,43262,33019,80,80,813,813,59498,59498,66,66,2021-03-28
"2021-04-04","00-39","1","09",0.0297098916462775,0.0336170083891093,0.0163366835860029,0.00672043010752688,0.00908567794300251,0.00267235873474739,850,850,55790,28610,100,100,1110,1110,43262,33019,300,300,972,972,59498,59498,159,159,2021-04-04
"2021-04-11","00-39","1","09",0.0306178239475123,0.0442169659892789,0.0236142391340885,0.0101363159734359,0.0105999576001696,0.00727755554808565,1120,1120,55790,36580,290,290,1460,1460,43262,33019,350,350,1405,1405,59498,59498,433,433,2021-04-11
"2021-04-18","00-39","1","09",0.0371787862219792,0.0526969320694146,0.0291942586305422,0.00832342449464923,0.00847996608013568,0.00558001949645366,1360,1360,55790,36580,210,210,1740,1740,43262,33019,280,280,1737,1737,59498,59498,332,332,2021-04-18
"2021-04-25","00-39","1","09",0.041279387643521,0.0584511947666495,0.032622945309086,0.00545989080218396,0.00575426269723493,0.00342868667854382,1510,1510,55790,36580,130,130,1930,1930,43262,33019,190,190,1941,1941,59498,59498,204,204,2021-04-25
"2021-05-02","00-39","1","09",0.0462001093493712,0.0501594933197725,0.0365222360415476,0.00671986560268795,0.00666283049153518,0.0038992907324616,1690,1690,55790,36580,160,160,2170,2170,43262,43262,220,220,2173,2173,59498,59498,232,232,2021-05-02
"2021-05-09","00-39","1","09",0.0470204841713222,0.0594054828718044,0.044909072573868,0.0111849003844809,0.0121142372573367,0.00838683653232041,2020,2020,55790,42960,320,320,2570,2570,43262,43262,400,400,2672,2672,59498,59498,499,499,2021-05-09
"2021-05-16","00-39","1","09",0.0596262859542305,0.0806712588414775,0.0718343473730209,0.0181564245810056,0.0210346262308724,0.0269252747991529,2840,2840,55790,47630,780,780,3490,3490,43262,43262,910,910,4274,4274,59498,59498,1602,1602,2021-05-16
"2021-05-23","00-39","1","09",0.0786990564143746,0.109796125930378,0.111533160778514,0.0244413407821229,0.0291248670889002,0.0396988134054926,3920,3920,55790,49810,1050,1050,4750,4750,43262,43262,1260,1260,6636,6636,59498,59498,2362,2362,2021-05-23
"2021-05-30","00-39","1","09",0.0899802832048754,0.139383292496879,0.153332885138996,0.0216250262439639,0.0295871665665018,0.0417997243604827,5020,5020,55790,55790,1030,1030,6030,6030,43262,43262,1280,1280,9123,9123,59498,59498,2487,2487,2021-05-30
"2021-06-06","00-39","1","09",0.114357411722531,0.174749202533401,0.194510739856802,0.0252259036144578,0.0353659100365217,0.0411778547178056,6380,6380,55790,55790,1340,1340,7560,7560,43262,43262,1530,1530,11573,11573,59498,59498,2450,2450,2021-06-06
"2021-06-13","00-39","1","09",0.137659078687937,0.20919051361472,0.227234528891727,0.0240651610514624,0.0344413110813185,0.0327237890349255,7680,7680,55790,55790,1300,1300,9050,9050,43262,43262,1490,1490,13520,13520,59498,59498,1947,1947,2021-06-13
"2021-06-20","00-39","1","09",0.1629324251658,0.245481022606444,0.261706275841205,0.0252733464778634,0.0367528084693264,0.0344717469494773,9090,9090,55790,55790,1410,1410,10620,10620,43262,43262,1590,1590,15571,15571,59498,59498,2051,2051,2021-06-20
"2021-06-27","00-39","1","09",0.181932245922208,0.272063242568536,0.286833170862886,0.018999820756408,0.0263510702232906,0.0251268950216814,10150,10150,55790,55790,1060,1060,11770,11770,43262,43262,1140,1140,17066,17066,59498,59498,1495,1495,2021-06-27
"2021-07-04","00-39","1","09",0.195196271733286,0.2907863714114,0.302632021244412,0.0129055386269941,0.0187231288428644,0.0157988503815254,10890,10890,55790,55790,720,720,12580,12580,43262,43262,810,810,18006,18006,59498,59498,940,940,2021-07-04
"2021-07-11","00-39","1","09",0.207922566768238,0.310434099209468,0.318968704830414,0.0133878765340275,0.0196477277980676,0.0163366835860029,11600,11600,55790,55790,720,720,13430,13430,43262,43262,850,850,18978,18978,59498,59498,972,972,2021-07-11
"2021-07-18","00-39","1","09",0.239110951783474,0.355277148536822,0.356600221856197,0.0310091414231941,0.0453053488049558,0.0376315170257824,13340,13340,55790,55790,1730,1730,15370,15370,43262,43262,1960,1960,21217,21217,59498,59498,2239,2239,2021-07-18
"2021-07-25","00-39","1","09",0.280336977953038,0.416069529841431,0.407778412719755,0.0408675389854813,0.0607923813046091,0.0511781908635584,15640,15640,55790,55790,2280,2280,18000,18000,43262,43262,2630,2630,24262,24262,59498,59498,3045,3045,2021-07-25
"2021-08-01","00-39","1","09",0.32694031188385,0.484721002265267,0.468990554304346,0.0469618211148951,0.068882622162637,0.0612121415845911,18240,18240,55790,55790,2620,2620,20970,20970,43262,43262,2980,2980,27904,27904,59498,59498,3642,3642,2021-08-01
"2021-08-08","00-39","1","09",0.370854991934038,0.54944292912949,0.526337019731756,0.043556192866105,0.0647219268642226,0.0573464654274093,20690,20690,55790,55790,2430,2430,23770,23770,43262,43262,2800,2800,31316,31316,59498,59498,3412,3412,2021-08-08
"2021-08-15","00-39","1","09",0.398637748700484,0.589662983680828,0.561867625802548,0.027603513174404,0.0402200545513384,0.0355306060707923,22240,22240,55790,55790,1540,1540,25510,25510,43262,43262,1740,1740,33430,33430,59498,59498,2114,2114,2021-08-15
"2021-08-22","00-39","1","09",0.418892274601183,0.620637048680135,0.589229890080339,0.0207688103479687,0.0312052147381073,0.0273622642777909,23370,23370,55790,55790,1140,1140,26850,26850,43262,43262,1350,1350,35058,35058,59498,59498,1628,1628,2021-08-22
"2021-08-29","00-39","1","09",0.433052518372468,0.640978225694605,0.606625432787657,0.0139810001792436,0.02034117701447,0.0173955427073179,24160,24160,55790,55790,780,780,27730,27730,43262,43262,880,880,36093,36093,59498,59498,1035,1035,2021-08-29
