"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","15",NA,NA,0,NA,NA,0,0,0,52130,0,0,0,0,0,38297,0,0,0,0,0,51525,51525,0,0,2021-01-03
"2021-01-10","00-39","1","15",NA,NA,0,NA,NA,0,0,0,104260,0,0,0,0,0,76594,0,0,0,0,0,51525,51525,0,0,2021-01-10
"2021-01-17","00-39","1","15",0.0018348623853211,0.00198540725666352,0.000659873847646773,0.0018348623853211,0.00198540725666352,0.000659873847646773,20,20,52130,10900,20,20,40,40,38297,20147,40,40,34,34,51525,51525,34,34,2021-01-17
"2021-01-24","00-39","1","15",0.00336700336700337,0.00496351814165881,0.00180494905385735,0.00275229357798165,0.00297811088499528,0.00114507520621058,50,50,52130,14850,30,30,100,100,38297,20147,60,60,93,93,51525,51525,59,59,2021-01-24
"2021-01-31","00-39","1","15",0.00552181115405853,0.00516244493392071,0.00265890344492965,0.0018348623853211,0.0024817590708294,0.000853954391072295,100,100,52130,18110,20,20,150,150,38297,29056,50,50,137,137,51525,51525,44,44,2021-01-31
"2021-02-07","00-39","1","15",0.00745897563401293,0.0075715859030837,0.00380397865114022,0.00165562913907285,0.0024817590708294,0.00114507520621058,150,150,52130,20110,20,20,220,220,38297,29056,50,50,196,196,51525,51525,59,59,2021-02-07
"2021-02-14","00-39","1","15",0.0114370959721532,0.0110132158590308,0.00590004852013586,0.00564971751412429,0.00496351814165881,0.00209606986899563,230,230,52130,20110,80,80,320,320,38297,29056,100,100,304,304,51525,51525,108,108,2021-02-14
"2021-02-21","00-39","1","15",0.0142201834862385,0.0134223568281938,0.00702571567200388,0.00458715596330275,0.00297811088499528,0.00112566715186803,310,310,52130,21800,50,50,390,390,38297,29056,60,60,362,362,51525,51525,58,58,2021-02-21
"2021-02-28","00-39","1","15",0.0153673163418291,0.0165198237885463,0.00883066472586123,0.00362756952841596,0.00344162995594714,0.00180494905385735,410,410,52130,26680,60,60,480,480,38297,29056,100,100,455,455,51525,51525,93,93,2021-02-28
"2021-03-07","00-39","1","15",0.0221139430284858,0.0223705947136564,0.0123435225618632,0.00607399226946438,0.00585077092511013,0.00351285783600194,590,590,52130,26680,110,110,650,650,38297,29056,170,170,636,636,51525,51525,181,181,2021-03-07
"2021-03-14","00-39","1","15",0.0266116941529235,0.026500550660793,0.0147501213003396,0.00404040404040404,0.00412995594713656,0.00240659873847647,710,710,52130,26680,60,60,770,770,38297,29056,120,120,760,760,51525,51525,124,124,2021-03-14
"2021-03-21","00-39","1","15",0.0288605697151424,0.0289096916299559,0.015992236778263,0.00336700336700337,0.002409140969163,0.00124211547792334,770,770,52130,26680,50,50,840,840,38297,29056,70,70,824,824,51525,51525,64,64,2021-03-21
"2021-03-28","00-39","1","15",0.0344827586206897,0.0344162995594714,0.0191169335274139,0.00808080808080808,0.00585077092511013,0.0031246967491509,920,920,52130,26680,120,120,1000,1000,38297,29056,170,170,985,985,51525,51525,161,161,2021-03-28
"2021-04-04","00-39","1","15",0.0461019490254873,0.0464620044052863,0.0261038330907327,0.0124947938359017,0.012045704845815,0.00698689956331878,1230,1230,52130,26680,300,300,1350,1350,38297,29056,350,350,1345,1345,51525,51525,360,360,2021-04-04
"2021-04-11","00-39","1","15",0.0543478260869565,0.0554102422907489,0.0309558466763707,0.00983946141895391,0.00894823788546256,0.00485201358563804,1450,1450,52130,26680,190,190,1610,1610,38297,29056,260,260,1595,1595,51525,51525,250,250,2021-04-11
"2021-04-18","00-39","1","15",0.0513454146073586,0.0705534140969163,0.039611838913149,0.01640656262505,0.0151431718061674,0.00865599223677826,1870,1870,52130,36420,410,410,2050,2050,38297,29056,440,440,2041,2041,51525,51525,446,446,2021-04-18
"2021-04-25","00-39","1","15",0.0546403075233388,0.075715859030837,0.0428723920426977,0.00471451021477213,0.00516244493392071,0.00326055312954876,1990,1990,52130,36420,90,90,2200,2200,38297,29056,150,150,2209,2209,51525,51525,168,168,2021-04-25
"2021-05-02","00-39","1","15",0.0593080724876442,0.0822549559471366,0.0460553129548763,0.00662617338487024,0.00653909691629956,0.00318292091217855,2160,2160,52130,36420,120,120,2390,2390,38297,29056,190,190,2373,2373,51525,51525,164,164,2021-05-02
