"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","46",NA,NA,3.26658609087643e-05,NA,NA,0,0,0,70250,0,0,0,0,0,45156,0,0,0,2,2,61226,61226,0,0,2021-01-03
"2021-01-10","00-39","1","46",NA,NA,0.000179662234998203,NA,NA,0.000146996374089439,0,0,140500,0,0,0,0,0,90312,0,0,0,11,11,61226,61226,9,9,2021-01-10
"2021-01-17","00-39","1","46",NA,0.00126193580953182,0.000653317218175285,NA,0.000841290539687881,0.000473654983177082,0,0,70250,0,0,0,30,30,45156,23773,20,20,40,40,61226,61226,29,29,2021-01-17
"2021-01-24","00-39","1","46",0.00339270568278202,0.00378580742859547,0.00173129062816451,0.00251572327044025,0.0021032263492197,0.00107797340998922,80,80,70250,23580,40,40,90,90,45156,23773,50,50,106,106,61226,61226,66,66,2021-01-24
"2021-01-31","00-39","1","46",0.00390209294075913,0.0032047546905955,0.00191095286316271,NA,NA,0.000179662234998203,110,110,70250,28190,0,0,110,110,45156,34324,0,0,117,117,61226,61226,11,11,2021-01-31
"2021-02-07","00-39","1","46",0.00425682866264633,0.00378743736161287,0.00249893835952047,NA,0.000841290539687881,0.000587985496357757,120,120,70250,28190,0,0,130,130,45156,34324,20,20,153,153,61226,61226,36,36,2021-02-07
"2021-02-14","00-39","1","46",0.00638524299396949,0.00611816804568232,0.00377290693496227,0.00314465408805031,0.00203938934856077,0.00127396857544181,180,180,70250,28190,50,50,210,210,45156,34324,70,70,231,231,61226,61226,78,78,2021-02-14
"2021-02-21","00-39","1","46",0.00874918988982502,0.0081575573942431,0.00514487309313037,0.00296861747243427,0.00294451688890758,0.0013719661581681,270,270,70250,30860,70,70,280,280,45156,34324,70,70,315,315,61226,61226,84,84,2021-02-21
"2021-02-28","00-39","1","46",0.0104415274463007,0.0104882880783126,0.00641884166857217,0.00251414204902577,0.00294451688890758,0.00127396857544181,350,350,70250,33520,40,40,360,360,45156,34324,70,70,393,393,61226,61226,78,78,2021-02-28
"2021-03-07","00-39","1","46",0.0134094151212553,0.0139843841044167,0.0084931238362787,0.00339270568278202,0.00349609602610418,0.00207428216770653,470,470,70250,35050,80,80,480,480,45156,34324,120,120,520,520,61226,61226,127,127,2021-03-07
"2021-03-14","00-39","1","46",0.0156918687589158,0.0163151147884862,0.00975075948126613,0.00254452926208651,0.00233073068406946,0.00125763564498742,550,550,70250,35050,60,60,560,560,45156,34324,80,80,597,597,61226,61226,77,77,2021-03-14
"2021-03-21","00-39","1","46",0.018830242510699,0.0195198694790817,0.0116617123444288,0.00675675675675676,0.00420645269843941,0.00191095286316271,660,660,70250,35050,70,70,670,670,45156,34324,100,100,714,714,61226,61226,117,117,2021-03-21
"2021-03-28","00-39","1","46",0.0225392296718973,0.0235986481762032,0.0143729787998563,0.00329815303430079,0.00407877869712155,0.00271126645542743,790,790,70250,35050,100,100,810,810,45156,34324,140,140,880,880,61226,61226,166,166,2021-03-28
"2021-04-04","00-39","1","46",0.0273743016759777,0.0285514508798508,0.0171005781857381,0.00532103582830791,0.00495280270364759,0.00272759938588182,980,980,70250,35800,150,150,980,980,45156,34324,170,170,1047,1047,61226,61226,167,167,2021-04-04
"2021-04-11","00-39","1","46",0.0332402234636872,0.0252458145096997,0.0190931957011727,0.00638524299396949,0.00437012003263023,0.00199261751543462,1190,1190,70250,35800,180,180,1140,1140,45156,45156,150,150,1169,1169,61226,61226,122,122,2021-04-11
"2021-04-18","00-39","1","46",0.0350515463917526,0.033218176986447,0.0253160422042923,0.0092485549132948,0.0101969467428039,0.00622284650311959,1530,1530,70250,43650,320,320,1500,1500,45156,45156,350,350,1550,1550,61226,61226,381,381,2021-04-18
"2021-04-25","00-39","1","46",0.0407789232531501,0.0387545398175215,0.0306242446019665,0.00710059171597633,0.00786621605873441,0.00530820239767419,1780,1780,70250,43650,240,240,1750,1750,45156,45156,270,270,1875,1875,61226,61226,325,325,2021-04-25
"2021-05-02","00-39","1","46",0.0395747194329592,0.04384799362211,0.0345114820501094,0.00566393958464443,0.006409509381191,0.00388723744814295,2010,2010,70250,50790,180,180,1980,1980,45156,45156,220,220,2113,2113,61226,61226,238,238,2021-05-02
"2021-05-09","00-39","1","46",0.0452845048237842,0.0509345380458854,0.0402933394309607,0.0085672082717873,0.00903158140076914,0.00578185738085127,2300,2300,70250,50790,290,290,2300,2300,45156,45156,310,310,2467,2467,61226,61226,354,354,2021-05-09
"2021-05-16","00-39","1","46",0.045830681094844,0.0622287182212774,0.0489171267108745,0.0142458100558659,0.0148584081109428,0.00862378727991376,2880,2880,70250,62840,510,510,2810,2810,45156,45156,510,510,2995,2995,61226,61226,528,528,2021-05-16
"2021-05-23","00-39","1","46",0.0611075747931254,0.0823810789263885,0.0645804070166269,0.0197313182199832,0.0268034028667987,0.0156632803057525,3840,3840,70250,62840,940,940,3720,3720,45156,45156,920,920,3954,3954,61226,61226,959,959,2021-05-23
"2021-05-30","00-39","1","46",0.0841761319433639,0.11670652847905,0.0950413223140496,0.0249840865690643,0.0343254495526619,0.0304609152974227,5410,5410,70250,64270,1570,1570,5270,5270,45156,45156,1550,1550,5819,5819,61226,61226,1865,1865,2021-05-30
