"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","01",NA,NA,3.13725490196078e-06,NA,NA,0,0,0,368440,0,0,0,0,0,222300,0,0,0,1,1,318750,318750,0,0,2021-01-03
"2021-01-10","00-39","1","01",NA,NA,9.41176470588235e-06,NA,NA,6.27450980392157e-06,0,0,736880,0,0,0,0,0,444600,0,0,0,3,3,318750,318750,2,2,2021-01-10
"2021-01-17","00-39","1","01",0.00172661870503597,0.00129439175354781,0.000423529411764706,0.00168425780372782,0.00123555576475018,0.000414117647058824,180,180,368440,104250,150,150,220,220,222300,169964,210,210,135,135,318750,318750,132,132,2021-01-17
"2021-01-24","00-39","1","01",0.00315203541009993,0.00241227554070274,0.000828235294117647,0.00195121951219512,0.00117671977595255,0.000404705882352941,470,470,368440,149110,220,220,410,410,222300,169964,200,200,264,264,318750,318750,129,129,2021-01-24
"2021-01-31","00-39","1","01",0.00354065856249262,0.00300063542867901,0.00108862745098039,0.00104997900041999,0.000647195876773905,0.000260392156862745,600,600,368440,169460,50,50,510,510,222300,169964,110,110,347,347,318750,318750,83,83,2021-01-31
"2021-02-07","00-39","1","01",0.00365868051457571,0.00329481537266715,0.00114823529411765,0.000554016620498615,0.000247155650390094,5.96078431372549e-05,620,620,368440,169460,10,10,560,560,222300,169964,30,30,366,366,318750,318750,19,19,2021-02-07
"2021-02-14","00-39","1","01",0.00569239189928845,0.00494222305900073,0.00188862745098039,0.00246029970923731,0.00176507966392883,0.000740392156862745,1040,1040,368440,182700,330,330,840,840,222300,169964,300,300,602,602,318750,318750,236,236,2021-02-14
"2021-02-21","00-39","1","01",0.00744389709906951,0.00641312277894142,0.00239058823529412,0.00205271368749487,0.00141206373114307,0.000501960784313725,1360,1360,368440,182700,250,250,1090,1090,222300,169964,240,240,762,762,318750,318750,160,160,2021-02-21
"2021-02-28","00-39","1","01",0.00941434044882321,0.00829587442046551,0.00306823529411765,0.00212579717394023,0.00194158763032172,0.000677647058823529,1720,1720,368440,182700,340,340,1410,1410,222300,169964,330,330,978,978,318750,318750,216,216,2021-02-28
"2021-03-07","00-39","1","01",0.0123700054734538,0.0107669859499659,0.00406588235294118,0.00275561168838624,0.00241227554070274,0.000997647058823529,2260,2260,368440,182700,480,480,1830,1830,222300,169964,410,410,1296,1296,318750,318750,318,318,2021-03-07
