"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","04",NA,NA,0,NA,NA,0,0,0,106360,0,0,0,0,0,46506,0,0,0,0,0,65095,65095,0,0,2021-01-03
"2021-01-10","00-39","1","04",NA,NA,9.21729779552961e-05,NA,NA,9.21729779552961e-05,0,0,212720,0,0,0,0,0,93012,0,0,0,6,6,65095,65095,6,6,2021-01-10
"2021-01-17","00-39","1","04",0.00151860288534548,0.00165084605860504,0.000660573008679622,0.00151860288534548,0.00123813454395378,0.000568400030724326,20,20,106360,13170,20,20,40,40,46506,24230,30,30,43,43,65095,65095,37,37,2021-01-17
"2021-01-24","00-39","1","04",0.00187366167023555,0.00254000508001016,0.00139795683232199,0.00133630289532294,0.00206355757325629,0.000737383823642369,70,70,106360,37360,30,30,90,90,46506,35433,50,50,91,91,65095,65095,48,48,2021-01-24
"2021-01-31","00-39","1","04",0.0034796573875803,0.00366889622668134,0.00190490821107612,0.00168847615027438,0.00123813454395378,0.000506951378754129,130,130,106360,37360,40,40,130,130,46506,35433,30,30,124,124,65095,65095,33,33,2021-01-31
"2021-02-07","00-39","1","04",0.00469367588932806,0.00423334180001693,0.00231968661187495,NA,0.000825423029302518,0.000414778400798832,190,190,106360,40480,0,0,150,150,46506,35433,20,20,151,151,65095,65095,27,27,2021-02-07
"2021-02-14","00-39","1","04",0.00462758924636404,0.00479778737335252,0.00255011905676319,NA,0.000412711514651259,0.00023043244488824,210,210,106360,45380,0,0,170,170,46506,35433,10,10,166,166,65095,65095,15,15,2021-02-14
"2021-02-21","00-39","1","04",0.00533162721262529,0.00536223294668812,0.00268837852369614,0.00285171102661597,0.000412711514651259,0.000138259466932944,250,250,106360,46890,30,30,190,190,46506,35433,10,10,175,175,65095,65095,9,9,2021-02-21
"2021-02-28","00-39","1","04",0.00639795265515035,0.00564445573335591,0.00296489745756202,0.000950570342205323,0.000825423029302518,0.000276518933865888,300,300,106360,46890,10,10,200,200,46506,35433,20,20,193,193,65095,65095,18,18,2021-02-28
"2021-03-07","00-39","1","04",0.00861584566398202,0.00931335196003725,0.00474690836469775,0.00240899357601713,0.00338667344001355,0.00178201090713572,460,460,106360,53390,90,90,330,330,46506,35433,120,120,309,309,65095,65095,116,116,2021-03-07
"2021-03-14","00-39","1","04",0.0114253605544109,0.0115711342533796,0.00609877870804209,0.00276014352746343,0.00225778229334236,0.00135187034334434,610,610,106360,53390,100,100,410,410,46506,35433,80,80,397,397,65095,65095,88,88,2021-03-14
"2021-03-21","00-39","1","04",0.0124954061006983,0.0132644709733864,0.00655964359781857,0.000844238075137189,0.00169333672000677,0.000460864889776481,680,680,106360,54420,20,20,470,470,46506,35433,60,60,427,427,65095,65095,30,30,2021-03-21
"2021-03-28","00-39","1","04",0.015986769570011,0.0163689216267321,0.00781934096320762,0.00340384147823973,0.00282222786667796,0.00125969736538905,870,870,106360,54420,140,140,580,580,46506,35433,100,100,509,509,65095,65095,82,82,2021-03-28
"2021-04-04","00-39","1","04",0.0207644248438074,0.0211667090000847,0.0104769951609187,0.00527240773286467,0.00508001016002032,0.00265765419771104,1130,1130,106360,54420,240,240,750,750,46506,35433,180,180,682,682,65095,65095,173,173,2021-04-04
"2021-04-11","00-39","1","04",0.0268283719220875,0.0268111647334406,0.0134111682924956,0.00572012257405516,0.00564445573335591,0.00293417313157693,1460,1460,106360,54420,280,280,950,950,46506,35433,200,200,873,873,65095,65095,191,191,2021-04-11
"2021-04-18","00-39","1","04",0.0321572951120911,0.0316089521067931,0.0155925954374376,0.00595364660854774,0.00479778737335252,0.00218142714494201,1750,1750,106360,54420,280,280,1120,1120,46506,35433,170,170,1015,1015,65095,65095,142,142,2021-04-18
"2021-04-25","00-39","1","04",0.0365674384417494,0.0361245166934778,0.017727936093402,0.0044959772834832,0.00423334180001693,0.00213534065596436,1990,1990,106360,54420,190,190,1280,1280,46506,35433,150,150,1154,1154,65095,65095,139,139,2021-04-25
"2021-05-02","00-39","1","04",0.0404263138552003,0.0406400812801626,0.0196942929564483,0.00479123887748118,0.00451556458668473,0.00196635686304632,2200,2200,106360,54420,210,210,1440,1440,46506,35433,160,160,1282,1282,65095,65095,128,128,2021-05-02
"2021-05-09","00-39","1","04",0.0403187998124707,0.0471312053735219,0.0222136876872264,0.00638467677573823,0.0064911240933593,0.00251939473077809,2580,2580,106360,63990,320,320,1670,1670,46506,35433,230,230,1446,1446,65095,65095,164,164,2021-05-09
"2021-05-16","00-39","1","04",0.0390753990093561,0.0477357760288995,0.0278669636684845,0.0109708623333727,0.0149578076933932,0.00565327598125816,3550,3550,106360,90850,930,930,2220,2220,46506,46506,530,530,1814,1814,65095,65095,368,368,2021-05-16
"2021-05-23","00-39","1","04",0.0474792998637459,0.061497441190384,0.0350718181119902,0.0124902419984387,0.0180622583467389,0.00720485444350565,4530,4530,106360,95410,960,960,2860,2860,46506,46506,640,640,2283,2283,65095,65095,469,469,2021-05-23
"2021-05-30","00-39","1","04",0.0587546359554948,0.0808497828237217,0.0461786619556033,0.0166666666666667,0.0254000508001016,0.0111068438436132,6020,6020,106360,102460,1430,1430,3760,3760,46506,46506,900,900,3006,3006,65095,65095,723,723,2021-05-30
"2021-06-06","00-39","1","04",0.0811801002699576,0.10966326925558,0.0622167601198249,0.0248593350383632,0.0285984604137101,0.0160380981642215,8420,8420,106360,103720,2430,2430,5100,5100,46506,46506,1330,1330,4050,4050,65095,65095,1044,1044,2021-06-06
"2021-06-13","00-39","1","04",0.104080481383979,0.145787640304477,0.0881941777402258,0.0263938618925831,0.0363393970670451,0.025977417620401,11070,11070,106360,106360,2580,2580,6780,6780,46506,46506,1690,1690,5741,5741,65095,65095,1691,1691,2021-06-13
"2021-06-20","00-39","1","04",0.126645355396766,0.18234206338967,0.115615638681926,0.0235063663075416,0.0365544230851933,0.0274214609417006,13470,13470,106360,106360,2400,2400,8480,8480,46506,46506,1700,1700,7526,7526,65095,65095,1785,1785,2021-06-20
"2021-06-27","00-39","1","04",0.142158706280557,0.206855029458564,0.133973423458023,0.0156413924654268,0.0245129660688943,0.0183577847760965,15120,15120,106360,106360,1640,1640,9620,9620,46506,46506,1140,1140,8721,8721,65095,65095,1195,1195,2021-06-27
"2021-07-04","00-39","1","04",0.156073711921775,0.228357631273384,0.149842537829326,0.0138209853328319,0.0215026018148196,0.0158691143713035,16600,16600,106360,106360,1470,1470,10620,10620,46506,46506,1000,1000,9754,9754,65095,65095,1033,1033,2021-07-04
"2021-07-11","00-39","1","04",0.17092892064686,0.252010493269686,0.167386127966818,0.0157174735616571,0.0236528619963016,0.0175435901374914,18180,18180,106360,106360,1620,1620,11720,11720,46506,46506,1100,1100,10896,10896,65095,65095,1142,1142,2021-07-11
"2021-07-18","00-39","1","04",0.198570891312524,0.29437061884488,0.200522313541747,0.0278782112274025,0.0425751515933428,0.033136185574929,21120,21120,106360,106360,2930,2930,13690,13690,46506,46506,1980,1980,13053,13053,65095,65095,2157,2157,2021-07-18
"2021-07-25","00-39","1","04",0.243042497179391,0.361888788543414,0.253275981258161,0.044975804155992,0.0675181696985335,0.0527536677164145,25850,25850,106360,106360,4740,4740,16830,16830,46506,46506,3140,3140,16487,16487,65095,65095,3434,3434,2021-07-25
"2021-08-01","00-39","1","04",0.286761940579165,0.426826646024169,0.300960135187034,0.0441895449417074,0.0649378574807552,0.0476841539288732,30500,30500,106360,106360,4700,4700,19850,19850,46506,46506,3020,3020,19591,19591,65095,65095,3104,3104,2021-08-01
"2021-08-08","00-39","1","04",0.322301617149304,0.475207500107513,0.338443812888855,0.0356336968785258,0.0483808540833441,0.0374836777018204,34280,34280,106360,106360,3790,3790,22100,22100,46506,46506,2250,2250,22031,22031,65095,65095,2440,2440,2021-08-08
"2021-08-15","00-39","1","04",0.350225648740128,0.514127209392336,0.366848452262079,0.0277359909740504,0.0389197092848235,0.0284046393732237,37250,37250,106360,106360,2950,2950,23910,23910,46506,46506,1810,1810,23880,23880,65095,65095,1849,1849,2021-08-15
"2021-08-22","00-39","1","04",0.36987589319293,0.542510643787898,0.3882479453107,0.0197442647611884,0.0283834343955619,0.0213994930486212,39340,39340,106360,106360,2100,2100,25230,25230,46506,46506,1320,1320,25273,25273,65095,65095,1393,1393,2021-08-22
"2021-08-29","00-39","1","04",0.387457690861226,0.569388896056423,0.409539903218373,0.0177436189391783,0.0268782522685245,0.0212919579076734,41210,41210,106360,106360,1870,1870,26480,26480,46506,46506,1250,1250,26659,26659,65095,65095,1386,1386,2021-08-29
"2021-09-05","00-39","1","04",0.401842798044378,0.591751601943835,0.426131039250326,0.0149492290334712,0.0225777319055606,0.0165911360319533,42740,42740,106360,106360,1590,1590,27520,27520,46506,46506,1050,1050,27739,27739,65095,65095,1080,1080,2021-09-05
"2021-09-12","00-39","1","04",0.411714930424972,0.608093579323098,0.438098164221522,0.0103003465537158,0.0165570033974111,0.0119671249711959,43790,43790,106360,106360,1070,1070,28280,28280,46506,46506,770,770,28518,28518,65095,65095,779,779,2021-09-12
"2021-09-19","00-39","1","04",0.421116961263633,0.62336042661162,0.450019202703741,0.0097450536470125,0.0150518212703737,0.0119210384822183,44790,44790,106360,106360,990,990,28990,28990,46506,46506,700,700,29294,29294,65095,65095,776,776,2021-09-19
"2021-09-26","00-39","1","04",0.427322301617149,0.632606545391992,0.457423765266149,0.00579932158879527,0.00924611878037243,0.00740456256240879,45450,45450,106360,106360,530,530,29420,29420,46506,46506,430,430,29776,29776,65095,65095,482,482,2021-09-26
"2021-10-03","00-39","1","04",0.431553215494547,0.639702403990883,0.462631538520624,0.00491159135559921,0.00731088461703866,0.00520777325447423,45900,45900,106360,106360,450,450,29750,29750,46506,46506,340,340,30115,30115,65095,65095,339,339,2021-10-03
"2021-10-10","00-39","1","04",0.436066190297104,0.646798262589773,0.467900760427068,0.00477840162465655,0.00666580656259407,0.00526922190644443,46380,46380,106360,106360,400,400,30080,30080,46506,46506,310,310,30458,30458,65095,65095,343,343,2021-10-10
"2021-10-17","00-39","1","04",0.440015043249342,0.65195888702533,0.471941009294109,0.00405727923627685,0.0053756504537049,0.00404024886704048,46800,46800,106360,106360,340,340,30320,30320,46506,46506,250,250,30721,30721,65095,65095,263,263,2021-10-17
