"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","22",NA,NA,0,NA,NA,0,0,0,266070,0,0,0,0,0,173361,0,0,0,0,0,239892,239892,0,0,2021-01-03
"2021-01-10","00-39","1","22",NA,NA,2.08427125539826e-05,NA,NA,2.08427125539826e-05,0,0,532140,0,0,0,0,0,346722,0,0,0,5,5,239892,239892,5,5,2021-01-10
"2021-01-17","00-39","1","22",0.000730282375851996,0.00070533468130628,0.000183415870475047,0.000486854917234664,0.000587778901088567,0.000162573157921064,30,30,266070,41080,20,20,60,60,173361,85066,50,50,44,44,239892,239892,39,39,2021-01-17
"2021-01-24","00-39","1","22",0.00141991669822037,0.0017633367032657,0.000458539676187618,0.000806637474072367,0.00105800202195942,0.000275123805712571,150,150,266070,105640,70,70,150,150,173361,85066,90,90,110,110,239892,239892,66,66,2021-01-24
"2021-01-31","00-39","1","22",0.0040375805574967,0.00434887278770512,0.00233438380604605,0.00282171868319795,0.00310633770550365,0.00187584412985844,520,520,266070,128790,330,330,560,560,173361,128769,400,400,560,560,239892,239892,450,450,2021-01-31
"2021-02-07","00-39","1","22",0.0048140383570153,0.00497014032880585,0.00259283344171544,0.00138504155124654,0.00070533468130628,0.000258449635669385,620,620,266070,128790,80,80,640,640,173361,128769,60,60,622,622,239892,239892,62,62,2021-02-07
"2021-02-14","00-39","1","22",0.00630842897317018,0.00621267541100731,0.00315558668067297,0.00155378850196509,0.00139785196747664,0.000562753238957531,830,830,266070,131570,170,170,800,800,173361,128769,180,180,757,757,239892,239892,135,135,2021-02-14
"2021-02-21","00-39","1","22",0.0121608269362317,0.0124253508220146,0.00664465676220966,0.00592840313141294,0.00621267541100731,0.00348907008153669,1600,1600,266070,131570,780,780,1600,1600,173361,128769,800,800,1594,1594,239892,239892,837,837,2021-02-21
"2021-02-28","00-39","1","22",0.0144409819867751,0.0146774456585048,0.00778266886765711,0.00240701917850765,0.00225209483649015,0.00113801210544745,1900,1900,266070,131570,310,310,1890,1890,173361,128769,290,290,1867,1867,239892,239892,273,273,2021-02-28
"2021-03-07","00-39","1","22",0.0142107831178336,0.0136132117373573,0.00958764777483201,0.00326017811704835,0.0035722883613292,0.0018049789071749,2330,2330,266070,163960,410,410,2360,2360,173361,173361,460,460,2300,2300,239892,239892,433,433,2021-03-07
"2021-03-14","00-39","1","22",0.0194559648694804,0.0188623738903214,0.0131684257916062,0.00652224551595621,0.00706691828002081,0.00358077801677422,3190,3190,266070,163960,840,840,3270,3270,173361,173361,910,910,3159,3159,239892,239892,859,859,2021-03-14
"2021-03-21","00-39","1","22",0.0203530060672918,0.0220926275229146,0.0154486185450119,0.00388228899759298,0.00427121434506752,0.0022801927534057,3690,3690,266070,181300,500,500,3830,3830,173361,173361,550,550,3706,3706,239892,239892,547,547,2021-03-21
