"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","74",NA,NA,2.41946800737454e-05,NA,NA,1.20973400368727e-05,0,0,390590,0,0,0,0,0,295147,0,0,0,10,10,413314,413314,5,5,2021-01-03
"2021-01-10","00-39","1","74",0.000385653682992673,0.000175728394193934,8.22619122507343e-05,0.000385653682992673,0.000175728394193934,5.80672321769889e-05,20,20,781180,51860,20,20,30,30,590294,170718,30,30,34,34,413314,413314,24,24,2021-01-10
"2021-01-17","00-39","1","74",0.000979645150756504,0.000815069345241925,0.000483893601474908,0.00076194622836617,0.000686374185466885,0.000401631689224173,90,90,390590,91870,70,70,190,190,295147,233109,160,160,200,200,413314,413314,166,166,2021-01-17
"2021-01-24","00-39","1","74",0.00191767687144716,0.00171593546366721,0.00104279071117843,0.00130347197535253,0.000943764505016966,0.000558897109703518,280,280,390590,146010,110,110,400,400,295147,233109,220,220,431,431,413314,413314,231,231,2021-01-24
"2021-01-31","00-39","1","74",0.00239402078710732,0.00231651287595074,0.00137425782818874,0.000631911532385466,0.000557679025691844,0.000331467117010312,410,410,390590,171260,60,60,540,540,295147,233109,130,130,568,568,413314,413314,137,137,2021-01-31
"2021-02-07","00-39","1","74",0.00249602904470161,0.00253100480890914,0.00150007016457221,NA,0.000234304525591912,0.000125812336383476,440,440,390590,176280,0,0,590,590,295147,233109,40,40,620,620,413314,413314,52,52,2021-02-07
"2021-02-14","00-39","1","74",0.0042905755289244,0.00433273704575971,0.00255495821578751,0.00270430152962055,0.00184463062344225,0.0010548880512153,870,870,390590,202770,320,320,1010,1010,295147,233109,430,430,1056,1056,413314,413314,436,436,2021-02-14
"2021-02-21","00-39","1","74",0.00592146774741543,0.00600577412283524,0.00354694009881107,0.0017892517093744,0.00167303707707553,0.000991981883023561,1220,1220,390590,206030,280,280,1400,1400,295147,233109,390,390,1466,1466,413314,413314,410,410,2021-02-21
"2021-02-28","00-39","1","74",0.00757171285735087,0.00755011604013573,0.00440827070943641,0.00159438775510204,0.00154434191730049,0.000861330610625336,1560,1560,390590,206030,250,250,1760,1760,295147,233109,360,360,1822,1822,413314,413314,356,356,2021-02-28
"2021-03-07","00-39","1","74",0.0102412270057759,0.0102527143954116,0.00599544172227411,0.00278630728988969,0.00270259835527586,0.0015871710128377,2110,2110,390590,206030,490,490,2390,2390,295147,233109,630,630,2478,2478,413314,413314,656,656,2021-03-07
"2021-03-14","00-39","1","74",0.0129107411542008,0.0131698046836458,0.00767939145540679,0.00294448310937416,0.00291709028823426,0.00168394973313268,2660,2660,390590,206030,550,550,3070,3070,295147,233109,680,680,3174,3174,413314,413314,696,696,2021-03-14
"2021-03-21","00-39","1","74",0.0157258651652672,0.0159153014255134,0.0094359252287607,0.00304230526376213,0.00278839512845922,0.00175653377335391,3240,3240,390590,206030,530,530,3710,3710,295147,233109,650,650,3900,3900,413314,413314,726,726,2021-03-21
"2021-03-28","00-39","1","74",0.0156743572313967,0.0153482840753929,0.0115094093110807,0.00355004503788481,0.00338897254074274,0.00207348408231998,3920,3920,390590,250090,670,670,4530,4530,295147,295147,790,790,4757,4757,413314,413314,857,857,2021-03-28
