"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","68",NA,NA,2.87271296139361e-06,NA,NA,2.87271296139361e-06,0,0,335460,0,0,0,0,0,248866,0,0,0,1,1,348103,348103,1,1,2021-01-03
"2021-01-10","00-39","1","68",NA,0.00014839437288538,5.45815462664786e-05,NA,0.00014839437288538,5.1708833305085e-05,0,0,670920,0,0,0,20,20,497732,134776,20,20,19,19,348103,348103,18,18,2021-01-10
"2021-01-17","00-39","1","68",0.000312695434646654,0.000519380305098831,0.000172362777683617,0.000156347717323327,0.00037098593221345,0.000117781231417138,20,20,335460,63960,10,10,70,70,248866,134776,50,50,60,60,348103,348103,41,41,2021-01-17
"2021-01-24","00-39","1","68",0.00112332504212469,0.0012886199395895,0.000712432814425615,0.000834647129741259,0.000876261558920858,0.000540070036741999,140,140,335460,124630,90,90,250,250,248866,194006,170,170,248,248,348103,348103,188,188,2021-01-24
"2021-01-31","00-39","1","68",0.00438955870303172,0.00432976299702071,0.00263715049855933,0.00302437288738659,0.00298959825984763,0.00192471768413372,750,750,335460,170860,510,510,840,840,248866,194006,580,580,918,918,348103,348103,670,670,2021-01-31
"2021-02-07","00-39","1","68",0.00485777829802177,0.00484521097285651,0.00297325791504239,0.000668672684720829,0.000566992773419379,0.000336107416483052,830,830,335460,170860,60,60,940,940,248866,194006,110,110,1035,1035,348103,348103,117,117,2021-02-07
"2021-02-14","00-39","1","68",0.00743298607046705,0.0074224508520355,0.00463655871968929,0.00245224574083634,0.00257723987917899,0.0016633008046469,1270,1270,335460,170860,380,380,1440,1440,248866,194006,500,500,1614,1614,348103,348103,579,579,2021-02-14
"2021-02-21","00-39","1","68",0.00983261149479106,0.00979351154088018,0.0059809883856215,0.00244140625,0.00237106068884467,0.00134442966593221,1680,1680,335460,170860,400,400,1900,1900,248866,194006,460,460,2082,2082,348103,348103,468,468,2021-02-21
"2021-02-28","00-39","1","68",0.0114713800772562,0.0113914002659712,0.00677672987592753,0.00166970248937462,0.00159788872509098,0.00079574149030603,1960,1960,335460,170860,220,220,2210,2210,248866,194006,310,310,2359,2359,348103,348103,277,277,2021-02-28
"2021-03-07","00-39","1","68",0.0115624073525052,0.0158757976557426,0.00928748100418554,0.00449902723735409,0.00448439738977145,0.00251075112825802,2730,2730,335460,236110,740,740,3080,3080,248866,194006,870,870,3233,3233,348103,348103,874,874,2021-03-07
"2021-03-14","00-39","1","68",0.0131195901098475,0.0155103549701446,0.0114707428548447,0.00290181471696479,0.00386585981876849,0.00218326185065914,3380,3380,335460,257630,670,670,3860,3860,248866,248866,750,750,3993,3993,348103,348103,760,760,2021-03-14
"2021-03-21","00-39","1","68",0.0143228661258394,0.0167560052397676,0.0123325567432628,0.00164804980772752,0.00159788872509098,0.000861813888418083,3690,3690,335460,257630,180,180,4170,4170,248866,248866,310,310,4293,4293,348103,348103,300,300,2021-03-21
"2021-03-28","00-39","1","68",0.0158754803400225,0.0186847540443452,0.0136511319925424,0.00250711478520125,0.00242260548642825,0.00131857524927967,4090,4090,335460,257630,370,370,4650,4650,248866,248866,470,470,4752,4752,348103,348103,459,459,2021-03-28
"2021-04-04","00-39","1","68",0.0176609866863331,0.0207340496492088,0.0149495982510923,0.0027600709732536,0.00262878467676257,0.00129846625854991,4550,4550,335460,257630,420,420,5160,5160,248866,248866,510,510,5204,5204,348103,348103,452,452,2021-04-04
"2021-04-11","00-39","1","68",0.0194724536022212,0.0239486309901714,0.0171156238239831,0.00419036216701586,0.00417512860426997,0.00216602557289078,5330,5330,335460,273720,700,700,5960,5960,248866,248866,810,810,5958,5958,348103,348103,754,754,2021-04-11
"2021-04-18","00-39","1","68",0.0232467209327125,0.0294134192698078,0.021143167395857,0.0071230020847811,0.00701009247136686,0.00402754357187384,6540,6540,335460,281330,1230,1230,7320,7320,248866,248866,1360,1360,7360,7360,348103,348103,1402,1402,2021-04-18
"2021-04-25","00-39","1","68",0.0244879201680672,0.033351281412487,0.0240675891905557,0.00515922433730653,0.00499984536560725,0.0029244217946987,7460,7460,335460,304640,870,870,8300,8300,248866,248866,970,970,8378,8378,348103,348103,1018,1018,2021-04-25
"2021-05-02","00-39","1","68",0.0287552521008403,0.0392982568932679,0.0284254947529898,0.007626870049868,0.00757708524478624,0.00435790556243411,8760,8760,335460,304640,1300,1300,9780,9780,248866,248866,1470,1470,9895,9895,348103,348103,1517,1517,2021-05-02
"2021-05-09","00-39","1","68",0.0378151260504202,0.0516743950559739,0.037411340896229,0.0105965920117999,0.0124163204294681,0.00898584614323921,11520,11520,335460,304640,2730,2730,12860,12860,248866,248866,3090,3090,13023,13023,348103,348103,3128,3128,2021-05-09
