"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","77",NA,NA,1.33372989568898e-06,NA,NA,1.33372989568898e-06,0,0,990520,0,0,0,0,0,515068,0,0,0,1,1,749777,749777,1,1,2021-01-03
"2021-01-10","00-39","1","77",0.000631585945550643,0.000708562983657501,0.000393450319228251,0.000598344579995346,0.000708562983657501,0.000392116589332562,190,190,1981040,300830,180,180,280,280,1030136,395166,280,280,295,295,749777,749777,294,294,2021-01-10
"2021-01-17","00-39","1","77",0.00205674949630625,0.0025811937261809,0.00129771918850538,0.0015448654679655,0.00189793656336831,0.000904268869277132,980,980,990520,476480,720,720,1020,1020,515068,395166,750,750,973,973,749777,749777,678,678,2021-01-17
"2021-01-24","00-39","1","77",0.00313088319554719,0.00379587312673661,0.00170984172627328,0.00108879468112215,0.00118937357971081,0.000412122537767896,1530,1530,990520,488680,470,470,1500,1500,515068,395166,470,470,1282,1282,749777,749777,309,309,2021-01-24
"2021-01-31","00-39","1","77",0.00364246541704183,0.00440321282701447,0.00194057699822747,0.000571359836410657,0.000607339700277858,0.000230735271954194,1780,1780,990520,488680,190,190,1740,1740,515068,395166,240,240,1455,1455,749777,749777,173,173,2021-01-31
"2021-02-07","00-39","1","77",0.00384709830563968,0.00458035357292884,0.00200859722290761,0.000193211824563663,0.000217583660917623,6.80202246801382e-05,1880,1880,990520,488680,30,30,1810,1810,515068,395166,60,60,1506,1506,749777,749777,51,51,2021-02-07
"2021-02-14","00-39","1","77",0.00505327245053272,0.00599747954024385,0.0026394514635685,0.0012921983524471,0.00144243178815991,0.00063085424066089,2490,2490,990520,492750,560,560,2370,2370,515068,395166,570,570,1979,1979,749777,749777,473,473,2021-02-14
"2021-02-21","00-39","1","77",0.00665651953323186,0.0077688869993876,0.00330631641141299,0.00162358200143381,0.00174610163829884,0.000666864947844492,3280,3280,990520,492750,770,770,3070,3070,515068,395166,690,690,2479,2479,749777,749777,500,500,2021-02-21
"2021-02-28","00-39","1","77",0.00754946727549467,0.00880642565402894,0.00365575364408351,0.000864627392330521,0.00103753865464134,0.000349437232670514,3720,3720,990520,492750,370,370,3480,3480,515068,395166,410,410,2741,2741,749777,749777,262,262,2021-02-28
"2021-03-07","00-39","1","77",0.00868160710680396,0.0123492405723164,0.00508017717267934,0.00296123287385565,0.00356812073913242,0.00142442352859584,5160,5160,990520,594360,1420,1420,4880,4880,515068,395166,1410,1410,3809,3809,749777,749777,1068,1068,2021-03-07
"2021-03-14","00-39","1","77",0.0113231038427889,0.0122896394262505,0.00633788446431406,0.00312531709791984,0.00364403820166715,0.00125770729163471,6730,6730,990520,594360,1540,1540,6330,6330,515068,515068,1440,1440,4752,4752,749777,749777,943,943,2021-03-14
"2021-03-21","00-39","1","77",0.0124840164210243,0.0134545341585965,0.00677668159999573,0.00148645300781514,0.00149304342984973,0.000438797135681676,7420,7420,990520,594360,660,660,6930,6930,515068,515068,590,590,5081,5081,749777,749777,329,329,2021-03-21
"2021-03-28","00-39","1","77",0.0152937613567535,0.0161143771307866,0.00781965837842452,0.00337388815049586,0.00346689745575277,0.00104297677842879,9090,9090,990520,594360,1650,1650,8300,8300,515068,515068,1370,1370,5863,5863,749777,749777,782,782,2021-03-28
"2021-04-04","00-39","1","77",0.0142692099700113,0.0206380516747303,0.00975356672717355,0.00509386098427194,0.00587095043601929,0.00193390834874903,11610,11610,990520,813640,2510,2510,10630,10630,515068,515068,2320,2320,7313,7313,749777,749777,1450,1450,2021-04-04
"2021-04-11","00-39","1","77",0.0167439342950604,0.0249093323599991,0.0115074215400046,0.00367806144526179,0.00554197476503545,0.00175385481283102,14230,14230,990520,849860,2550,2550,12830,12830,515068,515068,2190,2190,8628,8628,749777,749777,1315,1315,2021-04-11
"2021-04-18","00-39","1","77",0.0185506320449049,0.0283069419960083,0.0127691300213263,0.00341543845480853,0.00339760963600923,0.00126170848132178,16260,16260,990520,876520,2030,2030,14580,14580,515068,515068,1750,1750,9574,9574,749777,749777,946,946,2021-04-18
"2021-04-25","00-39","1","77",0.020991687780593,0.0327529568911289,0.0149884565677528,0.00366363767488822,0.00579503297348456,0.00221932654642647,18890,18890,990520,899880,2540,2540,16870,16870,515068,515068,2290,2290,11238,11238,749777,749777,1664,1664,2021-04-25
"2021-05-02","00-39","1","77",0.0238110567430681,0.0382279621331552,0.0172051156543879,0.00470214914178566,0.00545559032982053,0.00221665908663509,22190,22190,990520,931920,3260,3260,19690,19690,515068,515068,2810,2810,12900,12900,749777,749777,1662,1662,2021-05-02
"2021-05-09","00-39","1","77",0.0347763198677549,0.057992342758626,0.0285564907965969,0.0127275169588287,0.0197643806254708,0.0113513751422089,33660,33660,990520,967900,11370,11370,29870,29870,515068,515068,10180,10180,21411,21411,749777,749777,8511,8511,2021-05-09
"2021-05-16","00-39","1","77",0.0527863102298186,0.0915995557868087,0.0520034623628092,0.0190035579805608,0.0336072130281827,0.0234469715662124,52070,52070,990520,986430,18320,18320,47180,47180,515068,515068,17310,17310,38991,38991,749777,749777,17580,17580,2021-05-16
"2021-05-23","00-39","1","77",0.0823506844889553,0.144097478391203,0.0907283098841389,0.0299970601056334,0.052497922604394,0.0387248475213297,81570,81570,990520,990520,29590,29590,74220,74220,515068,515068,27040,27040,68026,68026,749777,749777,29035,29035,2021-05-23
