"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","93",NA,NA,9.34258318272743e-06,NA,NA,9.34258318272743e-06,0,0,858990,0,0,0,0,0,641992,0,0,0,9,9,963331,963331,9,9,2021-01-03
"2021-01-10","00-39","1","93",NA,0.000189205552912684,0.000103806479808083,NA,0.000189205552912684,9.44638966253551e-05,0,0,1717980,0,0,0,70,70,1283984,369968,70,70,100,100,963331,963331,91,91,2021-01-10
"2021-01-17","00-39","1","93",0.00101192309384487,0.000828668783060432,0.000486852390299907,0.000918273645546373,0.000690557319217026,0.000383045910491825,230,230,858990,227290,120,120,420,420,641992,506837,350,350,469,469,963331,963331,369,369,2021-01-17
"2021-01-24","00-39","1","93",0.00160061816977591,0.00155868652051843,0.000945677031051632,0.000754513608191862,0.000730017737457999,0.000458824640751725,580,580,858990,362360,140,140,790,790,641992,506837,370,370,911,911,963331,963331,442,442,2021-01-24
"2021-01-31","00-39","1","93",0.00216329023719841,0.00205194174853059,0.00128720034962022,0.000501378791677112,0.000512985437132648,0.000341523318568592,850,850,858990,392920,60,60,1040,1040,641992,506837,260,260,1240,1240,963331,963331,329,329,2021-01-31
"2021-02-07","00-39","1","93",0.00239234449760766,0.00226897404885594,0.00149481330923639,NA,0.000177571882084378,0.000207612959616165,940,940,858990,392920,0,0,1150,1150,641992,506837,90,90,1440,1440,963331,963331,200,200,2021-02-07
"2021-02-14","00-39","1","93",0.00300336090386861,0.00301872199543443,0.00183841275740114,0.000849088644854523,0.000749747946578486,0.000343599448164753,1260,1260,858990,419530,150,150,1530,1530,641992,506837,380,380,1771,1771,963331,963331,331,331,2021-02-14
"2021-02-21","00-39","1","93",0.00411435557436404,0.00410388349706119,0.00238962516518206,0.00122819945959224,0.00108516150162676,0.000551212407780919,1750,1750,858990,425340,350,350,2080,2080,641992,506837,550,550,2302,2302,963331,963331,531,531,2021-02-21
"2021-02-28","00-39","1","93",0.00499300046663556,0.00497201269836259,0.00276229042769308,0.00124303471924561,0.000868129201301405,0.000372665262511016,2140,2140,858990,428600,290,290,2520,2520,641992,506837,440,440,2661,2661,963331,963331,359,359,2021-02-28
"2021-03-07","00-39","1","93",0.00720925380745961,0.00726071695633902,0.00420831469141967,0.00222270541905245,0.00228870425797643,0.00144602426372659,3110,3110,858990,431390,920,920,3680,3680,641992,506837,1160,1160,4054,4054,963331,963331,1393,1393,2021-03-07
"2021-03-14","00-39","1","93",0.00966515505473867,0.0077571060075515,0.00550900988341494,0.0025743093461731,0.00254519697654275,0.00130069519199527,4220,4220,858990,436620,1080,1080,4980,4980,641992,641992,1290,1290,5307,5307,963331,963331,1253,1253,2021-03-14
"2021-03-21","00-39","1","93",0.0112683798268517,0.00901880397263517,0.00670174633640981,0.00162746745065099,0.00161787714787989,0.00119273645299487,4920,4920,858990,436620,620,620,5790,5790,641992,641992,820,820,6456,6456,963331,963331,1149,1149,2021-03-21
"2021-03-28","00-39","1","93",0.0143603133159269,0.0114643173123653,0.00882666497808126,0.00322221145459831,0.0030581824136754,0.00212491864167145,6270,6270,858990,436620,1330,1330,7360,7360,641992,641992,1550,1550,8503,8503,963331,963331,2047,2047,2021-03-28
"2021-04-04","00-39","1","93",0.0183225688241491,0.0147042330745554,0.0109588500733393,0.00394279448475375,0.0040841532879407,0.00213218509525802,8000,8000,858990,436620,1690,1690,9440,9440,641992,641992,2070,2070,10557,10557,963331,963331,2054,2054,2021-04-04
"2021-04-11","00-39","1","93",0.0229490174522468,0.0184425974155441,0.0141830793361783,0.00477365871833085,0.00471551997979627,0.00322422926283905,10020,10020,858990,436620,2050,2050,11840,11840,641992,641992,2390,2390,13663,13663,963331,963331,3106,3106,2021-04-11
"2021-04-18","00-39","1","93",0.0272090147038615,0.0217915488043465,0.017377204719873,0.00417718830387275,0.00424199496090459,0.0031941253836947,11880,11880,858990,436620,1770,1770,13990,13990,641992,641992,2150,2150,16740,16740,963331,963331,3077,3077,2021-04-18
"2021-04-25","00-39","1","93",0.027701437846019,0.0253118418921108,0.0213104322398013,0.00460535638373246,0.00443929705210946,0.00393322751992825,13910,13910,858990,502140,1950,1950,16250,16250,641992,641992,2250,2250,20529,20529,963331,963331,3789,3789,2021-04-25
"2021-05-02","00-39","1","93",0.0304329189884269,0.0307636232227193,0.0274910700475745,0.00704322607374672,0.00690557319217026,0.00618063780777324,17040,17040,858990,559920,3060,3060,19750,19750,641992,641992,3500,3500,26483,26483,963331,963331,5954,5954,2021-05-02
"2021-05-09","00-39","1","93",0.0353606987880745,0.0451251728993508,0.0440056429202424,0.0169069267295531,0.0143615496766315,0.0165145728726679,25180,25180,858990,712090,7940,7940,28970,28970,641992,641992,9220,9220,42392,42392,963331,963331,15909,15909,2021-05-09
