"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","64",NA,NA,6.97216363668055e-06,NA,NA,6.97216363668055e-06,0,0,278010,0,0,0,0,0,209761,0,0,0,2,2,286855,286855,2,2,2021-01-03
"2021-01-10","00-39","1","64",0.000385467861617038,0.000447335224070214,0.000195220581827055,0.000385467861617038,0.000447335224070214,0.000188248418190375,40,40,556020,103770,40,40,50,50,419522,111773,50,50,56,56,286855,286855,54,54,2021-01-10
"2021-01-17","00-39","1","64",0.00129098889749548,0.00135014053735593,0.000770424081853201,0.00111885704449608,0.00143147271702468,0.000575203500026146,150,150,278010,116190,130,130,220,220,209761,162946,160,160,221,221,286855,286855,165,165,2021-01-17
"2021-01-24","00-39","1","64",0.00288644132168629,0.00282302112356241,0.00156525073643478,0.00165045170257123,0.00147288058620647,0.000794826654581583,380,380,278010,131650,190,190,460,460,209761,162946,240,240,449,449,286855,286855,228,228,2021-01-24
"2021-01-31","00-39","1","64",0.00374582850916025,0.00386631153879199,0.00208816300918583,0.00102967331273987,0.000981920390804316,0.000522912272751041,550,550,278010,146830,110,110,630,630,209761,162946,160,160,599,599,286855,286855,150,150,2021-01-31
"2021-02-07","00-39","1","64",0.00463120615677995,0.0046641218563205,0.00252043715466002,0.000770935723234075,0.000797810317528506,0.000432274145474194,680,680,278010,146830,80,80,760,760,209761,162946,130,130,723,723,286855,286855,124,124,2021-02-07
"2021-02-14","00-39","1","64",0.00667438534359463,0.0066893326623544,0.0037998291819909,0.00205712477252947,0.00208658083045917,0.00127939202733088,980,980,278010,146830,260,260,1090,1090,209761,162946,340,340,1090,1090,286855,286855,367,367,2021-02-14
"2021-02-21","00-39","1","64",0.00830892869304638,0.00840769334626195,0.00479684858203622,0.00192131747483989,0.00165699065948228,0.000997019400045319,1220,1220,278010,146830,210,210,1370,1370,209761,162946,270,270,1376,1376,286855,286855,286,286,2021-02-21
"2021-02-28","00-39","1","64",0.0103521078798611,0.0106783842499969,0.0059890885639086,0.00219896875947831,0.00233206092816025,0.00119223998187237,1520,1520,278010,146830,290,290,1740,1740,209761,162946,380,380,1718,1718,286855,286855,342,342,2021-02-28
"2021-03-07","00-39","1","64",0.0147108901450657,0.0151583960330416,0.00848512314584023,0.00444131124427212,0.00441864175861942,0.00249603458193164,2160,2160,278010,146830,630,630,2470,2470,209761,162946,720,720,2434,2434,286855,286855,716,716,2021-03-07
"2021-03-14","00-39","1","64",0.016709946934628,0.0204362181336148,0.0114901256732496,0.00547030406365445,0.00533919212499847,0.00300500252740932,2960,2960,278010,177140,770,770,3330,3330,209761,162946,870,870,3296,3296,286855,286855,862,862,2021-03-14
"2021-03-21","00-39","1","64",0.0140965399401965,0.0228296490862003,0.012867127991494,0.00232389251997095,0.00233206092816025,0.00137700231824441,3300,3300,278010,234100,320,320,3720,3720,209761,162946,380,380,3691,3691,286855,286855,395,395,2021-03-21
"2021-03-28","00-39","1","64",0.0177274668944895,0.0223111064497214,0.0163218350734692,0.00584266536829658,0.00576878229597535,0.00345470708197521,4150,4150,278010,234100,840,840,4680,4680,209761,209761,940,940,4682,4682,286855,286855,991,991,2021-03-28
"2021-04-04","00-39","1","64",0.0228961982058949,0.0287946758453669,0.0213871119555176,0.00830892869304638,0.00840769334626195,0.00506527688204842,5360,5360,278010,234100,1220,1220,6040,6040,209761,209761,1370,1370,6135,6135,286855,286855,1453,1453,2021-04-04
"2021-04-11","00-39","1","64",0.0292609995728321,0.0366130977636453,0.0273308814557878,0.00994347204249813,0.010003313981319,0.00594376950027017,6850,6850,278010,234100,1460,1460,7680,7680,209761,209761,1630,1630,7840,7840,286855,286855,1705,1705,2021-04-11
"2021-04-18","00-39","1","64",0.033430292105371,0.0434780535943288,0.0326889892105768,0.00647725599882232,0.00883728351723884,0.005358107754789,8160,8160,278010,244090,1320,1320,9120,9120,209761,209761,1440,1440,9377,9377,286855,286855,1537,1537,2021-04-18
