"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","69",NA,NA,5.9921921735978e-06,NA,NA,2.9960960867989e-06,0,0,985710,0,0,0,0,0,705562,0,0,0,6,6,1001303,1001303,3,3,2021-01-03
"2021-01-10","00-39","1","69",0.000303766707168894,0.000258958675374584,0.000116847747385157,0.000303766707168894,0.000258958675374584,0.000110855555211559,20,20,1971420,65840,20,20,100,100,1411124,386162,100,100,117,117,1001303,1001303,111,111,2021-01-10
"2021-01-17","00-39","1","69",0.00228738356390895,0.00209246199432907,0.0013562328286243,0.0020117951827151,0.00191513470667407,0.00123938508123915,830,830,985710,362860,730,730,1180,1180,705562,563929,1080,1080,1358,1358,1001303,1001303,1241,1241,2021-01-17
"2021-01-24","00-39","1","69",0.00372796621126578,0.00390120032841014,0.00248176625856509,0.00186707465705469,0.00180873833408106,0.00112553342994079,1730,1730,985710,464060,720,720,2200,2200,705562,563929,1020,1020,2485,2485,1001303,1001303,1127,1127,2021-01-24
"2021-01-31","00-39","1","69",0.00434563547046227,0.00462824220779566,0.00289922231332574,0.00079345193351708,0.000727041879385525,0.000417456054760647,2070,2070,985710,476340,190,190,2610,2610,705562,563929,410,410,2903,2903,1001303,1001303,418,418,2021-01-31
"2021-02-07","00-39","1","69",0.00491189292073433,0.00524888771458818,0.0032657447346108,0.000911954899684961,0.000638378235558022,0.000366522421285066,2400,2400,985710,488610,110,110,2960,2960,705562,563929,360,360,3270,3270,1001303,1001303,367,367,2021-02-07
"2021-02-14","00-39","1","69",0.00805837934869564,0.0085826407225023,0.00537000288623923,0.00328990947228969,0.00331602027914862,0.00210425815162843,4130,4130,985710,512510,1490,1490,4840,4840,705562,563929,1870,1870,5377,5377,1001303,1001303,2107,2107,2021-02-14
"2021-02-21","00-39","1","69",0.011095806550352,0.00934007216941955,0.00730048746483332,0.00318500527015261,0.00310322753396261,0.00193048457859409,5800,5800,985710,522720,1390,1390,6590,6590,705562,705562,1750,1750,7310,7310,1001303,1001303,1933,1933,2021-02-21
"2021-02-28","00-39","1","69",0.0143093954232799,0.0119904416621077,0.00937778075168056,0.003340589236837,0.00331602027914862,0.00207729328684724,7510,7510,985710,524830,1550,1550,8460,8460,705562,705562,1870,1870,9390,9390,1001303,1001303,2080,2080,2021-02-28
"2021-03-07","00-39","1","69",0.0167797787634265,0.0150518310226458,0.0117017526163409,0.00376571708188839,0.00381253668458263,0.00232397186466035,9420,9420,985710,561390,1770,1770,10620,10620,705562,705562,2150,2150,11717,11717,1001303,1001303,2327,2327,2021-03-07
