"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","date"
"2021-01-03","00-39","1","37",NA,NA,3.58813904756437e-06,NA,NA,3.58813904756437e-06,2021-01-03
"2021-01-10","00-39","1","37",0.000137381508448963,0.000194042883477248,3.58813904756437e-05,0.000137381508448963,0.000194042883477248,3.22932514280793e-05,2021-01-10
"2021-01-17","00-39","1","37",0.00145300100592377,0.00123064168248149,0.000556161552372478,0.00111769308147983,0.0011011004527466,0.000520280161896834,2021-01-17
"2021-01-24","00-39","1","37",0.00281780855003623,0.00272036582443277,0.00128814191807561,0.00170357751277683,0.00148972414195128,0.000731980365703132,2021-01-24
"2021-01-31","00-39","1","37",0.00482703137570394,0.00485779611505852,0.00242917013520108,0.00219113433338952,0.00213743029062575,0.00114102821712547,2021-01-31
"2021-02-07","00-39","1","37",0.00570467344401375,0.00569981410833533,0.00290639262852714,0.00106382978723404,0.00084201799327681,0.000477222493326061,2021-02-07
"2021-02-14","00-39","1","37",0.00841073648796899,0.00835540931790065,0.00424118035422109,0.00272719980749178,0.00265559520956532,0.00133478772569395,2021-02-14
"2021-02-21","00-39","1","37",0.0132377678636729,0.0132132054329592,0.00683540488561013,0.00487389757078756,0.00479302550019107,0.00259422453138904,2021-02-21
"2021-02-28","00-39","1","37",0.0171140203320412,0.0170346717101385,0.00900981714843414,0.00422360248447205,0.00382146627717937,0.00217441226282401,2021-02-28
"2021-03-07","00-39","1","37",0.0159475639966969,0.0176655456801986,0.0122821999598128,0.0054852629269363,0.00576458472320278,0.00327238281137871,2021-03-07
"2021-03-14","00-39","1","37",0.021005367464905,0.02317038994315,0.0162363291902288,0.0071674102245301,0.00712476763541916,0.00395412923041594,2021-03-14
"2021-03-21","00-39","1","37",0.0226568951279934,0.0250720634158059,0.017585469472113,0.0023347556557443,0.00239651275009554,0.0013491402818842,2021-03-21
"2021-03-28","00-39","1","37",0.0253922378199835,0.0279746176635439,0.0196917070930333,0.00408657484486151,0.00382146627717937,0.00210623762092029,2021-03-28
"2021-04-04","00-39","1","37",0.029985549132948,0.0332792857714789,0.0232619054453598,0.00665545235134938,0.00680091456108193,0.00357019835232655,2021-04-04
