"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","974",NA,NA,0,NA,NA,0,0,0,485550,0,0,0,0,0,310237,0,0,0,0,0,458926,458926,0,0,2021-01-03
"2021-01-10","00-39","1","974",NA,NA,0,NA,NA,0,0,0,971100,0,0,0,0,0,620474,0,0,0,0,0,458926,458926,0,0,2021-01-10
"2021-01-17","00-39","1","974",NA,6.48121743188241e-05,1.30740032162048e-05,NA,6.48121743188241e-05,1.30740032162048e-05,0,0,485550,0,0,0,10,10,310237,154292,10,10,6,6,458926,458926,6,6,2021-01-17
"2021-01-24","00-39","1","974",0.000570901585349787,0.00110180696342001,0.000451053110959065,0.000570901585349787,0.000972182614782361,0.00043797910774286,130,130,485550,227710,130,130,170,170,310237,154292,150,150,207,207,458926,458926,201,201,2021-01-24
"2021-01-31","00-39","1","974",0.00105397215756884,0.00126972451356416,0.000738681181715571,0.000559945249797798,0.000712933917507064,0.000287628070756505,240,240,485550,227710,90,90,290,290,310237,228396,110,110,339,339,458926,458926,132,132,2021-01-31
"2021-02-07","00-39","1","974",0.00144921171665715,0.00175134415664022,0.00102195125140001,0.000435512972064954,0.000583309568869416,0.000283270069684437,330,330,485550,227710,70,70,400,400,310237,228396,90,90,469,469,458926,458926,130,130,2021-02-07
"2021-02-14","00-39","1","974",0.00241535286109525,0.00284593425454036,0.00161899739827336,0.000966141144438101,0.00113837370181614,0.000597046146873352,550,550,485550,227710,220,220,650,650,310237,228396,260,260,743,743,458926,458926,274,274,2021-02-14
"2021-02-21","00-39","1","974",0.00346932501866409,0.0039843079563565,0.00225526555479533,0.00105397215756884,0.00113837370181614,0.000636268156521967,790,790,485550,227710,240,240,910,910,310237,228396,260,260,1035,1035,458926,458926,292,292,2021-02-21
"2021-02-28","00-39","1","974",0.00434763514997146,0.00507889805425664,0.00282398469470023,0.00101005665100347,0.00109459009790014,0.000568719139904908,990,990,485550,227710,230,230,1160,1160,310237,228396,250,250,1296,1296,458926,458926,261,261,2021-02-28
"2021-03-07","00-39","1","974",0.00671907250450134,0.00770591428921697,0.00432531606402775,0.00237143735452988,0.00267079983887634,0.00150133136932752,1530,1530,485550,227710,540,540,1760,1760,310237,228396,610,610,1985,1985,458926,458926,689,689,2021-03-07
"2021-03-14","00-39","1","974",0.00917834087216196,0.0104642813359253,0.00584625843817958,0.00245926836766062,0.00275836704670835,0.00152094237415182,2090,2090,485550,227710,560,560,2390,2390,310237,228396,630,630,2683,2683,458926,458926,698,698,2021-03-14
"2021-03-21","00-39","1","974",0.0118132712660841,0.0100568275221847,0.00761342787290326,0.00267884590048746,0.0031524194819524,0.00176716943472368,2690,2690,485550,227710,610,610,3120,3120,310237,310237,720,720,3494,3494,458926,458926,811,811,2021-03-21
"2021-03-28","00-39","1","974",0.011311196696853,0.0121842333441853,0.00914308624919922,0.00245926836766062,0.00284593425454036,0.00152965837629596,3260,3260,485550,288210,560,560,3780,3780,310237,310237,650,650,4196,4196,458926,458926,702,702,2021-03-28
"2021-04-04","00-39","1","974",0.0128725582040873,0.0138603712645494,0.0102914195316892,0.00210794431513768,0.00232053100754829,0.00114833328248999,3710,3710,485550,288210,480,480,4300,4300,310237,310237,530,530,4723,4723,458926,458926,527,527,2021-04-04
"2021-04-11","00-39","1","974",0.0149196766246834,0.0160200105080954,0.0118210779079852,0.00250318387422599,0.00293350146237237,0.00152965837629596,4300,4300,485550,288210,570,570,4970,4970,310237,310237,670,670,5425,5425,458926,458926,702,702,2021-04-11
"2021-04-18","00-39","1","974",0.014988044555899,0.019049952133369,0.0139673934359788,0.00360107153836019,0.00407187516418851,0.00214631552799362,5140,5140,485550,342940,820,820,5910,5910,310237,310237,930,930,6410,6410,458926,458926,985,985,2021-04-18
"2021-04-25","00-39","1","974",0.0148175451529672,0.0223699945525518,0.0163621150250803,0.00382064907118704,0.00455349480726458,0.00239472158910151,6030,6030,485550,406950,870,870,6940,6940,310237,310237,1040,1040,7509,7509,458926,458926,1099,1099,2021-04-25
"2021-05-02","00-39","1","974",0.0158311345646438,0.0260446046087346,0.0189202616543844,0.00417197312370998,0.00494754724250863,0.00255814662930407,7020,7020,485550,443430,950,950,8080,8080,310237,310237,1130,1130,8683,8683,458926,458926,1174,1174,2021-05-02
"2021-05-09","00-39","1","974",0.0171558026979714,0.0309440846836451,0.0222628484766607,0.00431921020156314,0.00665510779523284,0.00334258682227636,8330,8330,485550,485550,1260,1260,9600,9600,310237,310237,1520,1520,10217,10217,458926,458926,1534,1534,2021-05-09
"2021-05-16","00-39","1","974",0.0246524559777572,0.0447077556835581,0.0323080409477781,0.007537843682422,0.0137314375783675,0.0100451924711173,11970,11970,485550,485550,3660,3660,13870,13870,310237,310237,4260,4260,14827,14827,458926,458926,4610,4610,2021-05-16
"2021-05-23","00-39","1","974",0.0367006487488415,0.0662719146974732,0.047818166763269,0.0120687879724024,0.0215641590139152,0.015510125815491,17820,17820,485550,485550,5860,5860,20560,20560,310237,310237,6690,6690,21945,21945,458926,458926,7118,7118,2021-05-23
"2021-05-30","00-39","1","974",0.0511172896715065,0.0918652514045713,0.0656685391544606,0.0143960457213469,0.0255933367070981,0.0178503723911916,24820,24820,485550,485550,6990,6990,28500,28500,310237,310237,7940,7940,30137,30137,458926,458926,8192,8192,2021-05-30
"2021-06-06","00-39","1","974",0.063412624858408,0.113912911741668,0.0806753158461277,0.0122541447842653,0.0220476603370971,0.0150067766916671,30790,30790,485550,485550,5950,5950,35340,35340,310237,310237,6840,6840,37024,37024,458926,458926,6887,6887,2021-06-06
"2021-06-13","00-39","1","974",0.073833796725363,0.132157028336401,0.0929256568597116,0.0104623622695912,0.0182763500162779,0.0122503410135839,35850,35850,485550,485550,5080,5080,41000,41000,310237,310237,5670,5670,42646,42646,458926,458926,5622,5622,2021-06-13
"2021-06-20","00-39","1","974",0.0839254453712285,0.149788709921769,0.104648679743575,0.0101122438471836,0.0176316815853686,0.0117230228838636,40750,40750,485550,485550,4910,4910,46470,46470,310237,310237,5470,5470,48026,48026,458926,458926,5380,5380,2021-06-20
