"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","70",NA,NA,0,NA,NA,0,0,0,99730,0,0,0,0,0,70683,0,0,0,0,0,97737,97737,0,0,2021-01-03
"2021-01-10","00-39","1","70",NA,0.000277300205202152,7.1620778210913e-05,NA,0.000277300205202152,7.1620778210913e-05,0,0,199460,0,0,0,10,10,141366,36062,10,10,7,7,97737,97737,7,7,2021-01-10
"2021-01-17","00-39","1","70",0.00146627565982405,0.00221840164161721,0.000665050083387049,NA,0.00194110143641506,0.000593429305176136,10,10,99730,6820,0,0,80,80,70683,36062,70,70,65,65,97737,97737,58,58,2021-01-17
"2021-01-24","00-39","1","70",0.00409596255119953,0.00340599455040872,0.00163704635910658,0.00185185185185185,0.00151377535573721,0.000971996275719533,70,70,99730,17090,20,20,180,180,70683,52848,80,80,160,160,97737,97737,95,95,2021-01-24
"2021-01-31","00-39","1","70",0.00406053894425987,0.00378443838934302,0.00201561332964998,NA,0.000831900615606456,0.000378566970543397,110,110,99730,27090,0,0,200,200,70683,52848,30,30,197,197,97737,97737,37,37,2021-01-31
"2021-02-07","00-39","1","70",0.0043978349120433,0.00397366030881017,0.00210769718734972,NA,NA,9.20838576997452e-05,130,130,99730,29560,0,0,210,210,70683,52848,0,0,206,206,97737,97737,9,9,2021-02-07
"2021-02-14","00-39","1","70",0.00583904544300584,0.00529821374508023,0.00278297881048119,0.00277777777777778,0.00166380123121291,0.000675281623131465,230,230,99730,39390,30,30,280,280,70683,52848,60,60,272,272,97737,97737,66,66,2021-02-14
"2021-02-21","00-39","1","70",0.00710732054015636,0.00643354526188314,0.00345826043361265,NA,0.00166380123121291,0.000675281623131465,300,300,99730,42210,0,0,340,340,70683,52848,60,60,338,338,97737,97737,66,66,2021-02-21
"2021-02-28","00-39","1","70",0.00852878464818763,0.00775809869815319,0.00401076357981113,NA,0.00132455343627006,0.000552503146198471,360,360,99730,42210,0,0,410,410,70683,52848,70,70,392,392,97737,97737,54,54,2021-02-28
"2021-03-07","00-39","1","70",0.0122160308615517,0.0107856494096276,0.00522831680939665,0.00431778929188256,0.00302755071147442,0.00121755322958552,570,570,99730,46660,100,100,570,570,70683,52848,160,160,511,511,97737,97737,119,119,2021-03-07
"2021-03-14","00-39","1","70",0.0154307758251179,0.0141916439600363,0.00706999396339155,0.0044971381847915,0.00340599455040872,0.0018416771539949,720,720,99730,46660,110,110,750,750,70683,52848,180,180,691,691,97737,97737,180,180,2021-03-14
"2021-03-21","00-39","1","70",0.0179578200041762,0.0166515289131093,0.00815453717629966,0.00282087447108604,0.00245988495307296,0.00108454321290811,860,860,99730,47890,60,60,880,880,70683,52848,130,130,797,797,97737,97737,106,106,2021-03-21
"2021-03-28","00-39","1","70",0.0221409709526711,0.0208144111413866,0.00992459355208365,0.0049104563835933,0.00435210414774447,0.00177005637578399,1090,1090,99730,49230,170,170,1100,1100,70683,52848,230,230,970,970,97737,97737,173,173,2021-03-28
"2021-04-04","00-39","1","70",0.0274223034734918,0.0266802906448683,0.0126052569651207,0.00583904544300584,0.00586587950348168,0.00268066341303703,1350,1350,99730,49230,230,230,1410,1410,70683,52848,310,310,1232,1232,97737,97737,262,262,2021-04-04
"2021-04-11","00-39","1","70",0.0349380459069673,0.0342491674235543,0.0165137051474876,0.00838884776708611,0.00756887677868604,0.00390844818236696,1720,1720,99730,49230,340,340,1810,1810,70683,52848,400,400,1614,1614,97737,97737,382,382,2021-04-11
"2021-04-18","00-39","1","70",0.0406256347755434,0.0397366030881017,0.0190102008451252,0.0062015503875969,0.00548743566454738,0.00249649569763754,2000,2000,99730,49230,240,240,2100,2100,70683,52848,290,290,1858,1858,97737,97737,244,244,2021-04-18
"2021-04-25","00-39","1","70",0.04448507007922,0.043899485316379,0.0207393310619315,0.00475866757307954,0.00416288222827732,0.00172913021680633,2190,2190,99730,49230,140,140,2320,2320,70683,52848,220,220,2027,2027,97737,97737,169,169,2021-04-25
"2021-05-02","00-39","1","70",0.0520008125126955,0.0514683620950651,0.0243919907506881,0.00805234021137393,0.00756887677868604,0.00365265968875656,2560,2560,99730,49230,320,320,2720,2720,70683,52848,400,400,2384,2384,97737,97737,357,357,2021-05-02
"2021-05-09","00-39","1","70",0.0575324243431992,0.0516390079651401,0.033242272629608,0.0178752793012391,0.0174084165909779,0.00885028187891996,3460,3460,99730,60140,880,880,3650,3650,70683,70683,920,920,3249,3249,97737,97737,865,865,2021-05-09
"2021-05-16","00-39","1","70",0.0698254364089776,0.0853104706930945,0.0586062596560156,0.0314737470167064,0.0338129394621055,0.0253639870264076,5600,5600,99730,80200,2110,2110,6030,6030,70683,70683,2390,2390,5728,5728,97737,97737,2479,2479,2021-05-16
"2021-05-23","00-39","1","70",0.0841288156928564,0.119972270560106,0.0810337947757758,0.0333623440673049,0.0346617998670119,0.0224275351197602,8020,8020,99730,95330,2300,2300,8480,8480,70683,70683,2450,2450,7920,7920,97737,97737,2192,2192,2021-05-23
"2021-05-30","00-39","1","70",0.104226804123711,0.149823861465982,0.10110807575432,0.0301568154402895,0.0298515909058755,0.0200742809785445,10110,10110,99730,97000,2000,2000,10590,10590,70683,70683,2110,2110,9882,9882,97737,97737,1962,1962,2021-05-30
"2021-06-06","00-39","1","70",0.130351950265717,0.192266881711303,0.131700379590125,0.0322617033276932,0.0424430202453207,0.0305923038358042,13000,13000,99730,99730,2860,2860,13590,13590,70683,70683,3000,3000,12872,12872,97737,97737,2990,2990,2021-06-06
"2021-06-13","00-39","1","70",0.164544269527725,0.242774075803234,0.166569467039095,0.0362937660119556,0.0505071940919316,0.0348690874489702,16410,16410,99730,99730,3400,3400,17160,17160,70683,70683,3570,3570,16280,16280,97737,97737,3408,3408,2021-06-13
"2021-06-20","00-39","1","70",0.191817908352552,0.281680177694778,0.194583422859306,0.0274321843769121,0.0391890553598461,0.0280139558202114,19130,19130,99730,99730,2690,2690,19910,19910,70683,70683,2770,2770,19018,19018,97737,97737,2738,2738,2021-06-20
"2021-06-27","00-39","1","70",0.216584778903038,0.318464128574056,0.221952791675619,0.0249674120124336,0.0367839508792779,0.0273693688163132,21600,21600,99730,99730,2490,2490,22510,22510,70683,70683,2600,2600,21693,21693,97737,97737,2675,2675,2021-06-27
"2021-07-04","00-39","1","70",0.236137571442896,0.348032766011629,0.242477260402918,0.0201544169256994,0.0294271607034223,0.0205244687272988,23550,23550,99730,99730,2010,2010,24600,24600,70683,70683,2080,2080,23699,23699,97737,97737,2006,2006,2021-07-04
"2021-07-11","00-39","1","70",0.256993883485411,0.379299124259016,0.266234895689452,0.0208563120425148,0.0315493117156884,0.0237576352865343,25630,25630,99730,99730,2080,2080,26810,26810,70683,70683,2230,2230,26021,26021,97737,97737,2322,2322,2021-07-11
"2021-07-18","00-39","1","70",0.29509676125539,0.435323910982839,0.309729171142965,0.0382031485009526,0.0560247867238233,0.043494275453513,29430,29430,99730,99730,3810,3810,30770,30770,70683,70683,3960,3960,30272,30272,97737,97737,4251,4251,2021-07-18
"2021-07-25","00-39","1","70",0.34292589992981,0.504081603780258,0.36379262715246,0.0476285972124737,0.0687576927974195,0.0540634560094949,34200,34200,99730,99730,4750,4750,35630,35630,70683,70683,4860,4860,35556,35556,97737,97737,5284,5284,2021-07-25
"2021-08-01","00-39","1","70",0.398275343427254,0.58373300510731,0.423370883084195,0.0554497142284167,0.0797928780612028,0.0595782559317352,39720,39720,99730,99730,5530,5530,41260,41260,70683,70683,5640,5640,41379,41379,97737,97737,5823,5823,2021-08-01
"2021-08-08","00-39","1","70",0.439486613857415,0.644850954260572,0.472461810777904,0.0419131655469768,0.0608349956849596,0.0490909276937086,43830,43830,99730,99730,4180,4180,45580,45580,70683,70683,4300,4300,46177,46177,97737,97737,4798,4798,2021-08-08
"2021-08-15","00-39","1","70",0.465155920986664,0.683474102683814,0.502368601450832,0.0261706607841171,0.0387646251573929,0.0299067906729284,46390,46390,99730,99730,2610,2610,48310,48310,70683,70683,2740,2740,49100,49100,97737,97737,2923,2923,2021-08-15
"2021-08-22","00-39","1","70",0.482703298907049,0.708656961362704,0.522156399316533,0.0173468364584378,0.0253243354130413,0.0197877978657008,48140,48140,99730,99730,1730,1730,50090,50090,70683,70683,1790,1790,51034,51034,97737,97737,1934,1934,2021-08-22
