"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","26",NA,NA,0,NA,NA,0,0,0,263980,0,0,0,0,0,167504,0,0,0,0,0,235528,235528,0,0,2021-01-03
"2021-01-10","00-39","1","26",NA,NA,8.49155938996637e-06,NA,NA,8.49155938996637e-06,0,0,527960,0,0,0,0,0,335008,0,0,0,2,2,235528,235528,2,2,2021-01-10
"2021-01-17","00-39","1","26",0.000781372089388967,0.000911462783835207,0.00029295879895384,0.000553403431101273,0.000797529935855807,0.000284467239563874,50,50,263980,63990,30,30,80,80,167504,87771,70,70,69,69,235528,235528,67,67,2021-01-17
"2021-01-24","00-39","1","26",0.00151103052281656,0.00141277303801144,0.000653850073027411,0.000750844700287824,0.000911462783835207,0.000360891274073571,150,150,263980,99270,60,60,180,180,167504,127409,80,80,154,154,235528,235528,85,85,2021-01-24
"2021-01-31","00-39","1","26",0.00242855986400065,0.00235462173001907,0.00121429299276519,0.000772439363509965,0.000941848692007629,0.000560442919737781,300,300,263980,123530,50,50,300,300,167504,127409,120,120,286,286,235528,235528,132,132,2021-01-31
"2021-02-07","00-39","1","26",0.00334188233465454,0.00321798303102607,0.00171104921707822,0.000875985483669128,0.000863361301006993,0.000496756224313033,430,430,263980,128670,70,70,410,410,167504,127409,110,110,403,403,235528,235528,117,117,2021-02-07
"2021-02-14","00-39","1","26",0.0047408098235797,0.00486621824203942,0.00279796881899392,0.00212739331748217,0.00164823521101335,0.0010869196019157,610,610,263980,128670,170,170,620,620,167504,127409,210,210,659,659,235528,235528,256,256,2021-02-14
"2021-02-21","00-39","1","26",0.00650874139105426,0.00667142823505404,0.00374053191128019,0.00190686471296668,0.00180520999301462,0.000942563092286267,860,860,263980,132130,190,190,850,850,167504,127409,230,230,881,881,235528,235528,222,222,2021-02-21
"2021-02-28","00-39","1","26",0.00855218345568758,0.00886907518307184,0.0047467816989912,0.00228097459823743,0.00211915955701717,0.00100624978771102,1130,1130,263980,132130,220,220,1130,1130,167504,127409,270,270,1118,1118,235528,235528,237,237,2021-02-28
"2021-03-07","00-39","1","26",0.0113524559146295,0.0116161338680941,0.00629649128766007,0.00280238654854457,0.00282554607602289,0.00154970958866886,1500,1500,263980,132130,310,310,1480,1480,167504,127409,360,360,1483,1483,235528,235528,365,365,2021-03-07
"2021-03-14","00-39","1","26",0.010443577200022,0.0147556295081195,0.00793536224992358,0.00307330742113351,0.00306100824902479,0.00163887096226351,1900,1900,263980,181930,340,340,1880,1880,167504,127409,390,390,1869,1869,235528,235528,386,386,2021-03-14
"2021-03-21","00-39","1","26",0.0118058592041976,0.0126564141751839,0.00887367956251486,0.00196993260756869,0.00188369738401526,0.000938317312591284,2160,2160,263980,182960,190,190,2120,2120,167504,167504,240,240,2090,2090,235528,235528,221,221,2021-03-21
"2021-03-28","00-39","1","26",0.0139921294271972,0.015163816983475,0.0104955674059984,0.00341147655703289,0.00321798303102607,0.00162188784348358,2560,2560,263980,182960,390,390,2540,2540,167504,167504,410,410,2472,2472,235528,235528,382,382,2021-03-28
"2021-04-04","00-39","1","26",0.0171622212505466,0.0185070207278632,0.0129538738493937,0.00439337614058804,0.00447378128703624,0.00245830644339526,3140,3140,263980,182960,520,520,3100,3100,167504,167504,570,570,3051,3051,235528,235528,579,579,2021-04-04
"2021-04-11","00-39","1","26",0.0206602536073459,0.0223875250740281,0.0157178764308278,0.00503696482248761,0.00502319302404069,0.00276400258143405,3780,3780,263980,182960,620,620,3750,3750,167504,167504,640,640,3702,3702,235528,235528,651,651,2021-04-11
"2021-04-18","00-39","1","26",0.025032794053345,0.0272232304900181,0.0193650011888183,0.00616542557450557,0.00643596606205213,0.00364712475799056,4580,4580,263980,182960,770,770,4560,4560,167504,167504,820,820,4561,4561,235528,235528,859,859,2021-04-18
"2021-04-25","00-39","1","26",0.0288587669435942,0.0312231349699112,0.0222860976189667,0.00519930675909879,0.00533714258804323,0.00292109643014843,5280,5280,263980,182960,660,660,5230,5230,167504,167504,680,680,5249,5249,235528,235528,688,688,2021-04-25
"2021-05-02","00-39","1","26",0.031374167913721,0.035879740185309,0.0256742298155633,0.0060835901082405,0.00604352910704895,0.00338813219659658,6080,6080,263980,193790,770,770,6010,6010,167504,167504,770,770,6047,6047,235528,235528,798,798,2021-05-02
