"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","39",NA,NA,0,NA,NA,0,0,0,103920,0,0,0,0,0,78608,0,0,0,0,0,108703,108703,0,0,2021-01-03
"2021-01-10","00-39","1","39",0.00218698742482231,0.00197540619289841,0.00096593470281409,0.00218698742482231,0.00197540619289841,0.00096593470281409,40,40,207840,18290,40,40,80,80,157216,40498,80,80,105,105,108703,108703,105,105,2021-01-10
"2021-01-17","00-39","1","39",0.00637502747856672,0.00622581187952213,0.00407532450806325,0.00555702566816618,0.00487969039205788,0.00310938980524917,290,290,103920,45490,210,210,370,370,78608,59430,290,290,443,443,108703,108703,338,338,2021-01-17
"2021-01-24","00-39","1","39",0.00975213327915482,0.00975938078411577,0.00643956468542727,0.00541027953110911,0.00370183409052667,0.00236424017736401,480,480,103920,49220,120,120,580,580,78608,59430,220,220,700,700,108703,108703,257,257,2021-01-24
"2021-01-31","00-39","1","39",0.0111743193823649,0.00852330551597802,0.00719391369143446,0.00135256988277728,0.00134612148746424,0.000754349006007194,550,550,103920,49220,30,30,670,670,78608,78608,80,80,782,782,108703,108703,82,82,2021-01-31
"2021-02-07","00-39","1","39",0.0121901665989435,0.00928658660696112,0.00779187326936699,0.000905797101449275,0.000987703096449207,0.000597959577932532,600,600,103920,49220,10,10,730,730,78608,78608,40,40,847,847,108703,108703,65,65,2021-02-07
"2021-02-14","00-39","1","39",0.0134091832588379,0.0100498676979442,0.00833463657856729,0.00109349371241115,0.00123462887056151,0.000542763309200298,660,660,103920,49220,20,20,790,790,78608,78608,50,50,906,906,108703,108703,59,59,2021-02-14
"2021-02-21","00-39","1","39",0.0142218610321008,0.0106859352737635,0.00896939366898798,0.00137931034482759,0.00148155464467381,0.000634757090420688,700,700,103920,49220,10,10,840,840,78608,78608,60,60,975,975,108703,108703,69,69,2021-02-21
"2021-02-28","00-39","1","39",0.0150345388053637,0.0113220028495827,0.00948455884382216,0.00181159420289855,0.000987703096449207,0.000515165174834181,740,740,103920,49220,20,20,890,890,78608,78608,40,40,1031,1031,108703,108703,56,56,2021-02-28
"2021-03-07","00-39","1","39",0.0167078033035884,0.0129757785467128,0.0104320947903922,0.00312134217713617,0.0021874474171294,0.000947535946570012,880,880,103920,52670,80,80,1020,1020,78608,78608,130,130,1134,1134,108703,108703,103,103,2021-03-07
"2021-03-14","00-39","1","39",0.0186064173153598,0.014502340728679,0.0113796307369622,0.00164024056861673,0.0016826518593303,0.000947535946570012,980,980,103920,52670,30,30,1140,1140,78608,78608,100,100,1237,1237,108703,108703,103,103,2021-03-14
"2021-03-21","00-39","1","39",0.0203151699259541,0.0159016893954814,0.0123271666835322,0.00238257317903336,0.00201918223119637,0.000947535946570012,1070,1070,103920,52670,70,70,1250,1250,78608,78608,120,120,1340,1340,108703,108703,103,103,2021-03-21
"2021-03-28","00-39","1","39",0.0235428137459654,0.0180643191532668,0.0137530702924482,0.00342075256556442,0.00286050816086152,0.00142590360891604,1240,1240,103920,52670,120,120,1420,1420,78608,78608,170,170,1495,1495,108703,108703,155,155,2021-03-28
"2021-04-04","00-39","1","39",0.0265805961647997,0.0206085894565439,0.01511457825451,0.00391180654338549,0.00302877334679455,0.00136150796206176,1400,1400,103920,52670,110,110,1620,1620,78608,78608,180,180,1643,1643,108703,108703,148,148,2021-04-04
"2021-04-11","00-39","1","39",0.0305676855895196,0.0236617138204763,0.0172672327350671,0.00428775607432111,0.00420662964832576,0.00215265448055711,1610,1610,103920,52670,180,180,1860,1860,78608,78608,250,250,1877,1877,108703,108703,234,234,2021-04-11
"2021-04-18","00-39","1","39",0.0341750522118853,0.0265876246692449,0.01890472204079,0.00447721885699236,0.0038700992764597,0.00163748930572293,1800,1800,103920,52670,170,170,2090,2090,78608,78608,230,230,2055,2055,108703,108703,178,178,2021-04-18
