"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","61",NA,NA,0,NA,NA,0,0,0,117790,0,0,0,0,0,79322,0,0,0,0,0,111611,111611,0,0,2021-01-03
"2021-01-10","00-39","1","61",0.00173761946133797,0.00100611213119702,0.000421105446595766,0.00173761946133797,0.00100611213119702,0.000421105446595766,20,20,235580,11510,20,20,40,40,158644,39757,40,40,47,47,111611,111611,47,47,2021-01-10
"2021-01-17","00-39","1","61",0.00383785080355001,0.00404081220325285,0.00272374586734282,0.00350782514840799,0.00336734350271071,0.00230264042074706,160,160,117790,41690,130,130,240,240,79322,59394,200,200,304,304,111611,111611,257,257,2021-01-17
"2021-01-24","00-39","1","61",0.00741029641185647,0.00723978853082803,0.00487407155208716,0.00424893776555861,0.00319897632757518,0.00215032568474434,380,380,117790,51280,170,170,430,430,79322,59394,190,190,544,544,111611,111611,240,240,2021-01-24
"2021-01-31","00-39","1","61",0.0078003120124805,0.00791325723137017,0.00516974133373951,NA,0.000754584098397766,0.000295669781652346,400,400,117790,51280,0,0,470,470,79322,59394,30,30,577,577,111611,111611,33,33,2021-01-31
"2021-02-07","00-39","1","61",0.00819032761310452,0.00841835875677678,0.00555500801892287,NA,0.000673468700542142,0.00038526668518336,420,420,117790,51280,0,0,500,500,79322,59394,40,40,620,620,111611,111611,43,43,2021-02-07
"2021-02-14","00-39","1","61",0.0117932708983698,0.0127959053103007,0.00804580193708505,0.00609756097560976,0.00437754655352393,0.00249079391816219,680,680,117790,57660,190,190,760,760,79322,59394,260,260,898,898,111611,111611,278,278,2021-02-14
"2021-02-21","00-39","1","61",0.0148337595907928,0.0161632488130114,0.00990941753053014,0.00393313667649951,0.00336734350271071,0.00186361559344509,870,870,117790,58650,120,120,960,960,79322,59394,200,200,1106,1106,111611,111611,208,208,2021-02-21
"2021-02-28","00-39","1","61",0.0175618073316283,0.0181836549146378,0.0108770640886651,0.00244349419670128,0.00202040610162643,0.000967646558134951,1030,1030,117790,58650,80,80,1080,1080,79322,59394,120,120,1214,1214,111611,111611,108,108,2021-02-28
"2021-03-07","00-39","1","61",0.0199488491048593,0.0203724281913998,0.0118088718853876,0.00327600327600328,0.00218877327676196,0.000931807796722545,1170,1170,117790,58650,80,80,1210,1210,79322,59394,130,130,1318,1318,111611,111611,104,104,2021-03-07
